data,ML method,sensitive attrs,bias mitigation,other,index,accuracy,precision,recall,f1score,mean_pred,race|unprivileged mean_pred,race|privileged mean_pred,race|unprivileged acc,race|privileged acc,race|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,race|[ERD] Error Rate Difference,race|[A_AOD] Absolute Average Odds Difference,race|[A_EOD] Absolute Equal Opportunity Difference,race|[A_SPD] Absolute Statistical Parity Difference,race|[DI] Disparate Impact,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,race|[FR] Flip Rate,race|[SF] Statistical Parity Subgroup Fairness for One Attribute,race|[DF] Differential Fairness for One Attribute,[SF] Statistical Parity Subgroup Fairness,[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,[DF] Differential Fairness,[DF] Differential Fairness if 0 was the positive label,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,id,TPR,FPR,FNR,TNR,MCC,acc * sf
Adult Dataset,,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}""}",5407.111111111111,0.9739225937071134,0.9397828944112088,0.8498829191470434,0.883716987328577,0.9070346027530543,1.2131798525581035,0.88118660819099,0.9680558283263271,0.9751046157714076,-0.5180379361046797,-0.21285029138757536,0.5134373579689294,0.8768490611212033,1.5525337525505722,1.9928863777022814,0.5333770343254831,1.3811112911802568,0.4671676986555823,inf,0.533377034325481,0.5325870499186353,0.533377034325481,0.5333770343254822,0.5325870499186353,0.5333383943097456,1.9928863777022814,1.5525337525505691,4.924474759882417e+18,0.12155123153549617,0.07498059734588748,0.11815150274622178,0.6853166683723946,0.4473842043288414,-1.2300190619658302
Adult Dataset,,['race'],FairBalance Bias Mitigation,{},5412.111111111111,0.9616867036824621,0.8258138663472887,1.495469132940137,1.0864786368243904,1.974849410599165,2.3466457448269695,1.9462626721640066,0.9526869740603624,0.9633843012102736,1.478500226778247,1.6078792181492383,1.6179214288070294,0.6653814500370723,2.0108788220749134,2.334908624676432,1.6179214288070294,1.2116500501329701,0.7643679985288181,2.406762335328317,1.617921428807036,0.7951425508728027,1.617921428807036,1.6179214288070363,0.7951425508728027,2.0317797160213926,2.334908624676432,2.010878822074913,4.924474759882417e+18,0.1882611810459523,0.15171276396138234,0.05144155323576569,0.6085845017568997,0.5333150217471805,-3.9429491848945415
Adult Dataset,,['race'],FairMask Bias Mitigation,{},5413.111111111111,0.9995349905383448,1.0004908925121994,0.9994958538570591,0.9990750901237236,1.0004008941221827,1.1217601024676127,0.9909351845066876,0.9942100083643736,1.0005557225791746,0.7550198161936275,0.20118923282088938,0.8717340302040854,1.0309480027332085,1.248445239625505,1.7916948598933287,0.8717340302040854,1.1335788616311417,0.8021279284299295,0.0,0.8717340302040847,0.8417149588438188,0.8717340302040847,0.8717340302040847,0.8417149588438188,0.8787011038597369,1.7916948598933287,1.2484452396255044,4.924474759882417e+18,0.14164363934090674,0.07350407668952341,0.09805909494081122,0.6867931890287586,0.5253240553356169,-2.136074282730047
Adult Dataset,,['race'],LFR,{'c': 'LFR'},5410.111111111111,0.9993285735761143,0.9798424664005493,1.0367284737566644,1.021587466068109,1.0748747200207773,1.4216127908228704,1.045889912144509,0.98510461218674,1.00207366251329,-0.7191990811562342,0.38489706134452917,0.6460370782789999,0.712200461338258,1.6277997223483365,4.106359449893407,0.6475924799256237,1.383728532547722,0.49110485868812315,inf,0.6475924799256234,0.5501031620480108,0.6475924799256234,0.6475924799256235,0.5501031620480108,0.6612105601369342,4.106359449893407,1.6277997223483358,4.924474759882417e+18,0.13784626275031553,0.07054250673762492,0.10185647153140244,0.6897547589806572,0.5114746543235661,-1.5494698953978152
Adult Dataset,,['race'],No Bias Mitigation,{},5414.111111111111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.924474759882417e+18,0.14181101388462455,0.07331005014839831,0.09789172039709342,0.6869872155698837,0.5257574605966917,-2.4699999999999998
Adult Dataset,,['race'],Reweighing Bias Mitigation,{},5411.111111111111,0.9989531353690353,0.9983420517916061,0.9830839921264367,0.98997506438948,0.9875567636239462,1.189509485052054,0.9709161958839831,0.989968091046619,1.0006585389514173,0.23775299538054964,0.7897917725403181,0.7462204237398973,0.9292248262393638,1.5857750233320766,1.5235250203192543,0.7462204237398973,1.2245490318863164,0.6677446570128454,1.8646604983139066,0.7462204237398965,0.720176807827242,0.7462204237398965,0.7462204237398969,0.720176807827242,0.7507839186706863,1.5235250203192543,1.5857750233320758,4.924474759882417e+18,0.13928547061030938,0.0718132739740047,0.10041726367140856,0.6884839917442773,0.5186603349030225,-1.808844890369536
Compas Dataset,,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",6013.0,0.9936348681126205,0.990519752802734,1.0111144397622944,0.9994711031675434,1.0217074808600595,1.083999626465687,0.9271644938431725,0.9877245178189253,1.0054551436381947,0.2565310615120049,0.32755882629776145,0.4386909270383302,2.032921694474268,0.5923697448528914,1.1063719386233153,0.5238362889481541,1.1727655959960936,0.5021549752981427,inf,0.523836288948155,0.5133607539087953,0.523836288948155,0.5238362889481557,0.5133607539087953,0.5373175124977019,1.1063719386233153,0.5923697448529003,4.181510105168501e+18,0.4224220147029605,0.2236787204450626,0.12430955692429961,0.22958970792767733,0.29519018654450485,-1.2209919495844102
Compas Dataset,,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",6015.0,0.9967396790985845,0.9927788996811511,1.0144343426623266,1.002170504356471,1.0227084071934422,1.081806320615512,0.9324522925387561,0.9901482062497978,1.0099968746028873,0.16248076785548882,0.05028342051748166,0.3190749680401882,0.8709744644274514,0.43259385803490846,1.1205081413467295,0.41904160773646393,1.162781377249366,0.3951829251220061,inf,0.41904160773646354,0.4184724358264857,0.41904160773646354,0.41904160773646393,0.4184724358264857,0.414402686063073,1.1205081413467295,0.4325938580349113,4.181510105168501e+18,0.4237979336379893,0.22306775283131333,0.1229336379892708,0.2302006755414266,0.29904187226572754,-0.9581718413911462
Compas Dataset,,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",6018.0,0.9945808626392355,0.99184550355578,1.0087568659462254,0.9990742569050308,1.0178829278729962,1.0788003087384626,0.9248755858580141,0.9903832578400296,1.0033899757361204,0.02433230340404439,0.0698501702012535,0.29235970702455233,1.2958134182790548,0.5155135737876941,0.8187776941209751,0.3923430415676056,1.1691674690201013,0.3668904166634993,inf,0.3923430415676052,0.39152755959235047,0.3923430415676052,0.3923430415676052,0.39152755959235047,0.3879842664948282,0.8187776941209751,0.5155135737877005,4.181510105168501e+18,0.4216322272998212,0.22229783429366182,0.1250993443274389,0.23097059407907808,0.29591157835487575,-0.8849531100593261
Compas Dataset,,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Pos Y vec loss: {'weight': 1200000}""}",6014.0,0.9951943492710064,0.9917657770816929,1.0111011444035745,1.0001689940918201,1.0202640374034644,1.0904919214636017,0.912929321393323,0.9895844291553646,1.0063687204192842,0.1629409576420436,0.24016332624025852,0.1381821154033278,2.536185116330498,0.4583731007757237,0.8519662091302846,0.3807466686066839,1.197627792797058,0.3602952294904156,inf,0.38074666860668466,0.38579745216644823,0.38074666860668466,0.3807466686066846,0.38579745216644823,0.3692744028557515,0.8519662091302846,0.4583731007757275,4.181510105168501e+18,0.42250645738128356,0.22281939201271608,0.12422511424597654,0.23044903636002384,0.2966557345790752,-0.8541973894922463
Compas Dataset,,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",6017.0,0.9949526826681264,0.9914933315728045,1.0121521008093557,1.0004276331803073,1.0217288971085725,1.0774978013608711,0.9369086099648576,0.9888649780735168,1.0071513277138728,0.2594263071151539,0.41194669111791793,0.3850247408182621,2.673083170413548,0.5181548181141649,0.8874907665485366,0.4758941650757481,1.1530254666043678,0.45142521367848765,inf,0.4758941650757476,0.47340881015963227,0.4758941650757476,0.475894165075748,0.47340881015963227,0.47467960797999403,0.8874907665485366,0.518154818114169,4.181510105168501e+18,0.4229088019074111,0.2233061792171667,0.12382276971984899,0.2299622491555732,0.29672006592736955,-1.0999599607999198
