data,ML method,sensitive attrs,bias mitigation,other,index,accuracy,precision,recall,f1score,mean_pred,sex|unprivileged mean_pred,sex|privileged mean_pred,sex|unprivileged acc,sex|privileged acc,sex|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,sex|[ERD] Error Rate Difference,sex|[A_AOD] Absolute Average Odds Difference,sex|[A_EOD] Absolute Equal Opportunity Difference,sex|[A_SPD] Absolute Statistical Parity Difference,sex|[DI] Disparate Impact,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,sex|[FR] Flip Rate,sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,sex|[DF] Differential Fairness for One Attribute,[SF] Statistical Parity Subgroup Fairness,[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,[DF] Differential Fairness,[DF] Differential Fairness if 0 was the positive label,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,id,TPR,FPR,FNR,TNR,MCC,acc * sf
Adult Dataset,,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}""}",3225.314921691527,0.021749741228600853,0.07828309918554384,0.21411967600768936,0.19063035319421953,0.27375548736019156,0.8436837727546159,0.21754979602909358,0.08374635316714221,0.0446451494795605,0.812508936196376,32.58305765205141,0.14552548840017188,0.5851714090273841,0.7345410754299023,32.36514459159218,0.09696465546308196,1.8136052195105474,0.052674047191531244,,0.09696465546308208,0.10662595176744212,0.09696465546308208,0.09696465546308196,0.10662595176744212,0.0998047694402671,32.36514459159218,0.7345410754299033,2.5173526029091016e+18,0.04363914777481283,0.06047183032119551,0.04412491052640088,0.06073367695042748,0.09222549081606654,0.24059152904606634
Adult Dataset,,['sex'],FairBalance Bias Mitigation,{},3225.314921691527,0.026270174986441408,0.13389739135007117,0.7031374048443229,0.20466644251054988,1.294517432764863,2.776151497452173,1.1981940680455516,0.026974122117915274,0.03514596947944586,0.7248716693225372,6.134076446537117,0.9707213049573157,0.20997672881616494,0.7079499428207392,5.950749637648536,0.9707213049573157,0.5606710463516114,0.30398982840439986,3.8177175112126136,0.9707213049573176,0.22221175477637498,0.9707213049573176,0.9707213049573169,0.22221175477637498,1.501119169818876,5.950749637648536,0.7079499428207392,2.5173526029091016e+18,0.01990696909564486,0.03445232058786907,0.01863671032075171,0.03532161668950487,0.028667945998029545,2.431434713779423
Adult Dataset,,['sex'],FairMask Bias Mitigation,{},3225.314921691527,0.003480331616815664,0.02583781754893865,0.04809459342417128,0.017556045381984804,0.07360522929690673,0.12556685180387972,0.07295551069441912,0.005896519242131546,0.0045045552613675365,0.2656176132211699,13.783108359287665,0.08211610684876798,0.04815246117790941,0.2656176132211699,13.619795843385486,0.08211610684876798,0.10663660363531056,0.1376919568241044,0.0,0.08211610684876802,0.07661465461554545,0.08211610684876802,0.08211610684876784,0.07661465461554545,0.09515222365300262,13.619795843385486,0.26561761322117,2.5173526029091016e+18,0.03616930632483949,0.049872086851252904,0.03611352271401783,0.050512798931630624,0.059021555603772716,0.21256774542785936
Adult Dataset,,['sex'],LFR,{'c': 'LFR'},3225.314921691527,0.02693029596891228,0.08004438396998292,0.25275504993326336,0.14569672850794926,0.31510703395042294,0.8787787547475794,0.2906996414656284,0.01869468924135414,0.045809203712249835,0.5304848800934467,6.439321438372572,0.27286236369156536,0.2356229702538912,0.5205924456707663,6.2901507408699375,0.27286236369156536,0.6122445631016958,0.3266655453186676,,0.27286236369156563,0.2318955642831968,0.27286236369156563,0.2728623636915657,0.2318955642831968,0.30489585748794745,6.2901507408699375,0.5205924456707666,2.5173526029091016e+18,0.018621550463355035,0.029888174436403594,0.018552221320392488,0.030883663330261157,0.03885871849842475,0.7119905258469857
Adult Dataset,,['sex'],No Bias Mitigation,{},3225.314921691527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5173526029091016e+18,0.03616692307711577,0.049934153269141,0.03613554457872017,0.050505877780791,0.059588414116324456,0.0
Adult Dataset,,['sex'],Reweighing Bias Mitigation,{},3225.314921691527,0.017211407049673912,0.058474387990136635,0.056217973037439514,0.030643763117962065,0.10991814401786741,0.4220415453156881,0.10480165014255374,0.012431059077183181,0.029442927116138728,0.721432630674022,7.22741922258417,0.17763606423764455,0.1473039584786223,0.43280508130075884,7.045836259284582,0.17763606423764455,0.5023276654188636,0.2687892261622549,3.7018684381467355,0.17763606423764466,0.21757724285682234,0.17763606423764466,0.17763606423764466,0.21757724285682234,0.1824288177935567,7.045836259284582,0.43280508130075895,2.5173526029091016e+18,0.03310579267278743,0.03522408257229881,0.033070530092113956,0.03621018117722925,0.056308007479498386,0.4586014337461006
Compas Dataset,,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}""}",3225.3149216915276,0.020802247531864007,0.023702808903216552,0.055274763298483014,0.023571073995632904,0.07126155121497497,0.07952980133005197,0.079581286448972,0.04872515931096806,0.022861263611682617,1.1735390921835989,1.8445521563515006,0.34835756097120385,8.675742109175358,1.0907159174047936,1.7105402154715497,0.290479868885044,0.07050502002864152,0.2890137468804363,,0.29047986888504607,0.2874259594942301,0.29047986888504607,0.29047986888504207,0.2874259594942301,0.3056712445481504,1.7105402154715497,1.0907159174047931,2.6942117994274355e+18,0.04501590753364315,0.042180417157202305,0.0439135497141936,0.0415521008362487,0.06681329391943153,0.7426483712171923
Compas Dataset,,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}""}",3225.3149216915276,0.02112234574951995,0.023752617948358853,0.0519451349461942,0.022937324376927727,0.06682868338312944,0.07502387172666586,0.07386437577241967,0.04742714721837917,0.023614325942732196,0.9847805283538485,2.178301023664258,0.3258840042539608,16.620938907498985,0.9017446253448769,2.066938664124292,0.25861264528704264,0.06539853448806221,0.25593218644739163,,0.25861264528704386,0.25461504935597984,0.25861264528704386,0.25861264528704214,0.25461504935597984,0.2768202219315273,2.066938664124292,0.9017446253448809,2.6942117994274355e+18,0.044007683307523214,0.04211596707187123,0.04288840675093506,0.04119166100493417,0.06569636193542716,0.6696794121480258
Compas Dataset,,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}""}",3225.3149216915276,0.017725812921918997,0.022690100919503468,0.05101830166408773,0.020301021809087782,0.06813927329378915,0.07283137779517189,0.07577032431550354,0.04813102962591726,0.02008643328494279,0.8365749104974327,1.5403887644168508,0.28267251255131637,18.22911000286599,0.7560641572540098,1.4127281887911616,0.22530941126913875,0.06405438007766938,0.2310183076391914,,0.22530941126913964,0.22702978920849537,0.22530941126913964,0.22530941126913842,0.22702978920849537,0.2285894690219592,1.4127281887911616,0.7560641572540114,2.6942117994274355e+18,0.04494163562501459,0.042519776134875155,0.04382608058416468,0.041766669605479964,0.06606026360882872,0.5778924856183335
Compas Dataset,,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Pos Y vec loss: {'weight': 1200000}""}",3225.3149216915276,0.020988987191550026,0.02403841509590208,0.054959749868962925,0.02361986240115442,0.07089079889467774,0.07814346474608518,0.07957051121606773,0.05448654707182691,0.023909422513114762,1.2400284161770008,2.223480758011449,0.32578831075017034,23.286694081262304,1.1806477946798202,2.093413402920022,0.2387809884933496,0.07092400301540813,0.25165601925099257,,0.23878098849335103,0.24470895764605788,0.23878098849335103,0.2387809884933496,0.24470895764605788,0.23595663864496055,2.093413402920022,1.1806477946798202,2.6942117994274355e+18,0.04556054244093915,0.04229990028071984,0.044393393765823456,0.041616051800534196,0.06786879961766318,0.6098594879615618
Compas Dataset,,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}""}",3225.3149216915276,0.020119419361106023,0.024544838070205535,0.052562175714010534,0.021772530140001738,0.06999007987460529,0.07634058299406844,0.07815639661534744,0.053995605659344394,0.022477911367429788,1.385929589845148,1.6175075033262143,0.34329752689877635,16.401139638715055,1.3102894759785657,1.4616099425881228,0.2695952515254432,0.06821649954906575,0.2759075704044583,,0.2695952515254432,0.2727231518204145,0.2695952515254432,0.2695952515254428,0.2727231518204145,0.2725258711664612,1.4616099425881228,1.3102894759785684,2.6942117994274355e+18,0.04505509360717755,0.04202464324683282,0.043908068524784884,0.04131663336030068,0.06623552583033114,0.6968255126468119
