data,ML method,sensitive attrs,bias mitigation,other,index,accuracy,precision,recall,f1score,mean_pred,race|unprivileged mean_pred,race|privileged mean_pred,race|unprivileged acc,race|privileged acc,race|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,race|[ERD] Error Rate Difference,race|[A_AOD] Absolute Average Odds Difference,race|[A_EOD] Absolute Equal Opportunity Difference,race|[A_SPD] Absolute Statistical Parity Difference,race|[DI] Disparate Impact,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,race|[FR] Flip Rate,race|[SF] Statistical Parity Subgroup Fairness for One Attribute,race|[DF] Differential Fairness for One Attribute,[SF] Statistical Parity Subgroup Fairness,[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,[DF] Differential Fairness,[DF] Differential Fairness if 0 was the positive label,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,id,TPR,FPR,FNR,TNR,MCC,acc * sf
Adult Dataset,,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}""}",3238.7511661952612,0.01653719255413657,0.04871151110984848,0.09096183581921853,0.0642145658450066,0.11145425373407435,0.2393988750875803,0.11035472391887041,0.023243614728233088,0.01982389409360304,7.253139514449333,6.213218840901754,0.257230213459031,3.3391608230376453,7.103419715862796,5.887624057382006,0.21265350647706244,0.23949276758917237,0.2430588442583873,,0.21265350647706308,0.22981370864240705,0.21265350647706308,0.21265350647706294,0.22981370864240705,0.2126359580553783,5.887624057382006,7.1034197158627865,3.0487731386568284e+18,0.03697639388697001,0.04517116421845956,0.03684470457165563,0.04585440825787328,0.059163321985793514,0.5369688929810709
Adult Dataset,,['race'],FairBalance Bias Mitigation,{},3238.7511661952612,0.022555849783130782,0.12190926475285782,0.7152458318744566,0.20517836604496925,1.3285363224263755,1.5683630049266943,1.3169766043537159,0.03324186450135452,0.022074475848899988,4.133105324513942,6.982633687946857,1.3891308960324282,3.0772774695476808,3.901078849084307,6.773526602193801,1.3891308960324282,0.26199185541283704,0.4094750568628304,2.460182292684776,1.389130896032446,0.3347427815577761,1.389130896032446,1.3891308960324522,0.3347427815577761,2.081158569397816,6.773526602193801,3.901078849084306,3.0487731386568284e+18,0.02091905111168518,0.043597997542253415,0.020081418731602595,0.04421910902525826,0.032076093727178484,3.459694402110689
Adult Dataset,,['race'],FairMask Bias Mitigation,{},3238.7511661952612,0.0034389645752263874,0.02371628091219359,0.044156073690928554,0.01690960432518308,0.06429014488932717,0.16289073457426392,0.06471198468924341,0.017862804816664978,0.0032221148054260794,5.219508499539826,7.589077770952849,0.155996902514413,0.7500119103135412,5.123598727581201,7.376541453978137,0.155996902514413,0.15896679027636004,0.2145237760089197,0.0,0.15599690251441317,0.17348685395204047,0.15599690251441317,0.15599690251441295,0.17348685395204047,0.1541111445759853,7.376541453978137,5.123598727581206,3.0487731386568284e+18,0.036906785117046655,0.05095773545001328,0.036795199701759505,0.05143460897544881,0.061598475043110605,0.40739703965989105
Adult Dataset,,['race'],LFR,{'c': 'LFR'},3238.7511661952612,0.029754115902435204,0.08369484261471587,0.28418289318774276,0.16321671077144106,0.3499956989102022,0.4976409502836395,0.34294099914643766,0.020126672420084608,0.03444282311801291,7.937613292035137,21.547679740680493,0.3542917923659857,3.179324233182529,7.8016530233124035,21.154910137891278,0.35143071827084377,0.29588859274616586,0.27949893512146906,,0.35143071827084604,0.26253269865988926,0.35143071827084604,0.3514307182708459,0.26253269865988926,0.3756543685629576,21.154910137891278,7.8016530233124035,3.0487731386568284e+18,0.018721056389697815,0.028376703028373886,0.018533427696831084,0.0291703259821622,0.039578787074935014,0.9203886268942639
Adult Dataset,,['race'],No Bias Mitigation,{},3238.7511661952612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0487731386568284e+18,0.03669282413635955,0.04961537100133799,0.03654130621206473,0.050114975835990956,0.0618301133096064,0.0
Adult Dataset,,['race'],Reweighing Bias Mitigation,{},3238.7511661952612,0.010092786022016605,0.04093695808226531,0.04207672485375857,0.021219626394221806,0.08048110170803047,0.2214186142895271,0.07609978741995338,0.0177461442063648,0.011364468561711149,9.106200040906868,4.615855517246266,0.18852753812634956,0.4835400297771169,8.969735684173378,4.42751065217153,0.18852753812634956,0.20046743260813665,0.25267441876208796,2.170556034488797,0.18852753812635045,0.22135746351165256,0.18852753812635045,0.18852753812635006,0.22135746351165256,0.18457596271546958,4.42751065217153,8.969735684173378,3.0487731386568284e+18,0.03597481032544561,0.045482952677829584,0.03583054898023097,0.046061343179958386,0.058814666664211215,0.4899089448430136
Compas Dataset,,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",3269.394866897989,0.02120057827618086,0.02238235320185362,0.049546826399854464,0.022611489411133903,0.06252826705537091,0.07644653288112765,0.06834053157126917,0.026001168137769967,0.03969539627510432,2.713950622331138,5.454230502219615,2.0804311390167465,20.85871164639714,2.660716521922626,5.3505012429501,2.060569157172831,0.08446818272626694,2.0828448088160125,,2.060569157172855,1.9293118148293409,2.060569157172855,2.0605691571728584,1.9293118148293409,2.3159769977891225,5.3505012429501,2.6607165219227418,2.5770594384049085e+18,0.04364408844235406,0.04180997553404098,0.04148563850563646,0.040074985344575646,0.060179037329667326,5.267031160457926
Compas Dataset,,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",3269.394866897989,0.02059809532105922,0.021282678637832016,0.05188975009717561,0.02326240610918889,0.06441046461715888,0.07708836060741471,0.06598112399962928,0.024863996388578422,0.03568404695919467,1.0494571034810367,5.536737319263652,0.5359359344697422,12.404239384086223,0.9695600270647219,5.421988472373672,0.4617096732973015,0.07525056675620982,0.47011744202374717,,0.4617096732973045,0.47166020011801113,0.4617096732973045,0.46170967329730767,0.47166020011801113,0.4543554514099217,5.421988472373672,0.9695600270647486,2.5770594384049085e+18,0.0440359268818978,0.042359395477198226,0.04097279699028957,0.04186429188979329,0.057924345168394155,1.1955520652270157
Compas Dataset,,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",3269.394866897989,0.020618551406222083,0.02052461256309293,0.05342954715434282,0.02465668606506811,0.06486895176359671,0.07619216206174136,0.06729416846065957,0.02560103373522642,0.03958773729920516,1.9525796583359945,3.0409498842741134,0.46576709994747356,15.391608143197601,1.8832033178296832,2.929073738207708,0.38501266881250834,0.07325405015832942,0.3659939630336453,,0.3850126688125079,0.38037890980756456,0.3850126688125079,0.3850126688125131,0.38037890980756456,0.39850081230996065,2.929073738207708,1.883203317829755,2.5770594384049085e+18,0.04600355938909188,0.041446616567420096,0.041768146979626906,0.04201735045302921,0.0584213707629696,0.9913559111832166
Compas Dataset,,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Pos Y vec loss: {'weight': 1200000}""}",3269.394866897989,0.022605103117722916,0.021292608688262556,0.053582958453085944,0.0253856083242444,0.06370497790083131,0.07704919617206601,0.06673318698509953,0.026492950808598717,0.04194498832438745,1.4902767554188368,3.329414438100805,1.2076563228843682,31.387139194003176,1.4271337556720713,3.2271407832674224,1.1541702236876261,0.08041088127383361,1.1657421212236259,,1.1541702236876448,1.225940803012099,1.1541702236876448,1.1541702236876452,1.225940803012099,1.0681064109343168,3.2271407832674224,1.427133755672104,2.5770594384049085e+18,0.045157315879716886,0.04131717873323915,0.04109648876344292,0.041195306115089765,0.056916770527439584,2.9510921147361704
Compas Dataset,,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",3269.394866897989,0.021357223260443293,0.021890384260325708,0.052105980687084524,0.024237914027499974,0.06404082455927872,0.07800370666095806,0.06706313939655532,0.025425879654459048,0.037343144719711764,1.4866416998177445,3.9785965799244782,0.6896100812910447,19.007518569440748,1.4171097533467376,3.899881552491562,0.6301194016390258,0.08030454320722773,0.6369110864270997,,0.6301194016390282,0.6375039526571615,0.6301194016390282,0.630119401639031,0.6375039526571615,0.6280782873306923,3.899881552491562,1.4171097533467694,2.5770594384049085e+18,0.04455052324229112,0.042063641100934794,0.041457041996311464,0.041335222323314276,0.06001243718781142,1.6073560552814925
