data,sensitive attrs,bias mitigation,other,f1score,[SF] Statistical Parity Subgroup Fairness,f1score,[SF] Statistical Parity Subgroup Fairness,f1score,[SF] Statistical Parity Subgroup Fairness,f1score,[SF] Statistical Parity Subgroup Fairness,f1score,[SF] Statistical Parity Subgroup Fairness,f1score,[SF] Statistical Parity Subgroup Fairness
Adult Dataset,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}""}",0.5211215379749999,0.005379624325,0.5914627517500001,0.007071672699999999,0.6190865368,0.0135888701,0.5573053728249999,0.00645702385,0.569932547325,0.006347802549999999,0.6017959232,0.0068564093000000005
Adult Dataset,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}""}",0.525976445225,0.005879943125,0.590489743975,0.007460822925000001,0.620984067425,0.0136784035,0.56313011855,0.006625384275,0.570671977975,0.007023061,0.600354168,0.007566808475000001
Adult Dataset,['race'],FairBalance Bias Mitigation,{},0.629874674425,0.014557874825,0.668517481775,0.011606684150000001,0.61893442845,0.01986986245,0.662009628475,0.015501865625,0.675582899075,0.01416557605,0.65297848265,0.016045591875
Adult Dataset,['race'],FairMask Bias Mitigation,{},0.63115996885,0.011478637575,0.64665299935,0.010385639700000001,0.6309188254,0.01992169345,0.659194806825,0.010907755025,0.661549016625,0.0103522736,0.656816256925,0.010463743175
Adult Dataset,['race'],LFR,{'c': 'LFR'},0.57458348325,0.009114409275,0.617737553975,0.0065889017250000004,0.653233687925,0.0077855575,0.6247146345,0.008975248449999999,0.61222268415,0.0060011553,0.6445203535,0.0084443213
Adult Dataset,['race'],No Bias Mitigation,{},0.6288214041,0.011588167574999999,0.647501026325,0.012399997025,0.632998972575,0.029603410099999998,0.6598416925999999,0.012795375850000002,0.6614574296,0.0113714266,0.6605602675,0.012708507975
Adult Dataset,['race'],Reweighing Bias Mitigation,{},0.6229322055,0.008891436975,0.644912004675,0.006337963350000001,0.638323715975,0.018742503925,0.658244182225,0.012058508499999999,0.6568008814999999,0.008820823175,0.6336666292,0.008358113300000001
Compas Dataset,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.646595321975,0.009067415825,0.7207199977750001,0.01226436805,0.7332844280249999,0.013798526424999999,0.6852989345,0.010776538275,0.726943985675,0.01104807715,0.7114203382000001,0.012093466475
Compas Dataset,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",0.65116760335,0.008193412875,0.7224237797499999,0.013813614574999999,0.733363378475,0.01595129995,0.6868332214249999,0.010179491325000001,0.728077975475,0.012588860625,0.71321372995,0.013046874
Compas Dataset,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.64798597505,0.008287230625,0.722035304975,0.012715562724999999,0.732964099375,0.016119107675,0.6820896498,0.010048388575,0.7264862114999999,0.01195327105,0.710415595725,0.011843881924999999
Compas Dataset,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Pos Y vec loss: {'weight': 1200000}""}",0.649739944975,0.0087030754,0.7214214165999999,0.009489787475,0.732652442625,0.01240731895,0.684538654975,0.007852381549999999,0.7265741279,0.008810239025,0.7120680845,0.010028222625
Compas Dataset,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",0.6479654501,0.009416812824999999,0.722096433,0.0139764895,0.73261345605,0.0159579737,0.68558995945,0.013295732225,0.72802448145,0.01387280665,0.712031514825,0.01362863935
Compas Dataset,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.647561929225,0.00701856615,0.7203383754,0.011465710149999999,0.7326255714250001,0.0139742167,0.686078856775,0.00962137425,0.726402567575,0.01177259995,0.711504116725,0.010959530725
Compas Dataset,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",0.6458892656499999,0.008129771825,0.722023792575,0.0137316935,0.73221705805,0.01647909615,0.6842917507,0.009264818825,0.72753429565,0.012644135625,0.7111703316,0.013135807599999999
Compas Dataset,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Reconstruction loss', 'KL divergence loss'])Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.6464105915,0.0083013515,0.72165875905,0.012602595675,0.732747976875,0.0161499126,0.6831549204,0.008406098325,0.72688118365,0.011824586475,0.711129962325,0.01260723735
Compas Dataset,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.649533740475,0.007991946825,0.7194210025000001,0.0103888397,0.732599868775,0.012852662,0.68774064505,0.009109051875,0.726847649725,0.009539452675,0.71066743035,0.009988664575
Compas Dataset,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}""}",0.6470865117,0.00860301845,0.722310924875,0.01096678475,0.732964777975,0.0123822687,0.683779124125,0.008443867075,0.727566381075,0.00954651315,0.710977786525,0.00972626565
Compas Dataset,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.642933588,0.0072974556,0.720779353075,0.010122765725,0.73249883105,0.0122042089,0.683750421575,0.00718569605,0.7263245187,0.008924851224999999,0.710285769375,0.00958592625
Compas Dataset,['race'],FairBalance Bias Mitigation,{},0.6314747119999999,0.019001626799999997,0.6947197895,0.006769368150000001,0.731035049775,0.0338321943,0.6679086818,0.02566571755,0.70997460475,0.024842347925,0.662952274325,0.016263509274999997
Compas Dataset,['race'],FairMask Bias Mitigation,{},0.657202156125,0.018174775325,0.7238447483,0.040792583925,0.73103557195,0.03299852405,0.6703501145499999,0.027376243099999996,0.72805903085,0.03745272845,0.7122676136,0.04106866865
Compas Dataset,['race'],LFR,{'c': 'LFR'},0.651771853525,0.013680625775,0.71908737205,0.013068297325,0.717907203725,0.015789198775,0.6787240469,0.01827923195,0.72561395235,0.0144286029,0.694408834975,0.013912655025000002
Compas Dataset,['race'],No Bias Mitigation,{},0.6560555983249999,0.017499579325,0.722441191825,0.0350978604,0.730774297725,0.036860710899999996,0.6722503504249999,0.027700783950000002,0.729958664025,0.035093169525,0.7166194797000001,0.041693909225000006
Compas Dataset,['race'],Reweighing Bias Mitigation,{},0.647100448,0.011084105,0.7190383039,0.007170173375,0.7311170258249999,0.032328212375,0.672911975975,0.024501171199999998,0.7300499889000001,0.01875905525,0.6770523809,0.015645764375
