data,ML method,sensitive attrs,bias mitigation,other,accuracy,precision,recall,f1score,mean_pred,race|unprivileged mean_pred,sex|unprivileged mean_pred,race|privileged mean_pred,sex|privileged mean_pred,race|unprivileged acc,sex|unprivileged acc,race|privileged acc,sex|privileged acc,race|[AOD] Average Odds Difference,sex|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,sex|[EOD] Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,sex|[SPD] Statistical Parity Difference,race|[ERD] Error Rate Difference,sex|[ERD] Error Rate Difference,race|[A_AOD] Absolute Average Odds Difference,sex|[A_AOD] Absolute Average Odds Difference,race|[A_EOD] Absolute Equal Opportunity Difference,sex|[A_EOD] Absolute Equal Opportunity Difference,race|[A_SPD] Absolute Statistical Parity Difference,sex|[A_SPD] Absolute Statistical Parity Difference,race|[DI] Disparate Impact,sex|[DI] Disparate Impact,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,race|[FR] Flip Rate,sex|[FR] Flip Rate,race|[SF] Statistical Parity Subgroup Fairness for One Attribute,sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,race|[DF] Differential Fairness for One Attribute,sex|[DF] Differential Fairness for One Attribute,[SF] Statistical Parity Subgroup Fairness,[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,[DF] Differential Fairness,[DF] Differential Fairness if 0 was the positive label,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,id,TP,FP,FN,TN,MCC
Adult Dataset,LogisticRegression,"['race', 'sex']",No Bias Mitigation,{},0.005574845664686215,0.01751323927993084,0.013781968281865165,0.012923545947152807,0.006427770388930879,0.012216228832083903,0.006243971046523287,0.007053638888799551,0.008679148738932389,0.014165695017527487,0.007464726389197579,0.00583991650035344,0.006925000659379505,0.029936347026995328,0.023130803236928784,0.05930825165321834,0.0439173955920686,0.01364927332049298,0.010632746281875214,0.015104002316120428,0.009506487530867658,0.029936347026995328,0.023130803236928784,0.049890115616536355,0.0439173955920686,0.01364927332049298,0.010632746281875214,0.06023603481138842,0.02512801362797256,0.21948545995659846,0.5052242153945643,0.0021705360266071508,0.003208851654305169,0.0016930790012885085,0.002301139300805614,0.1141876298747931,0.11200189652738682,0.002966756874139585,0.0029667568741395907,0.35000236535795454,0.016850990783047217,0.07790528302601266,0.04328851555298362,2.656353379935566e+18,0.005419035440552564,0.004004402017542915,0.0037622021608210298,0.007178489972761997,0.015814555784612255
Adult Dataset,LogisticRegression,"['race', 'sex']",Reweighing Bias Mitigation,{},0.004886292969829876,0.014843058948888902,0.013994026223225878,0.011750338787907088,0.005710175731136664,0.014075034420544712,0.009118840775424006,0.006463167198296087,0.007310772079690824,0.013304500424593644,0.007740764433116482,0.005366213859163223,0.006353906587454301,0.03276437206821362,0.024357860171615044,0.06440483616773764,0.04602993776441723,0.016002250574290888,0.011885934504934218,0.014771464841982508,0.010078106227910891,0.02136149420754727,0.020928892145358462,0.042588069308998715,0.04354185036373607,0.016002250574290888,0.011885934504934218,0.08151353425300657,0.045967423384386794,0.14644678525941685,0.17423716067572712,0.003038169316222617,0.005765445481363382,0.0020054415399845594,0.0025513043285141806,0.10840162211428318,0.08911495339271511,0.0029611795477802235,0.00296117954778022,0.24702359538531318,0.02426255500138948,0.06621492581407587,0.03197920649616737,2.656353379935566e+18,0.004866298088266915,0.003144018147728555,0.00428992754482995,0.006572952759952983,0.01361048117465989
Adult Dataset,NaiveBayes,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23, 24]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 28}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23, 24]}""}",0.016833214259159738,0.028222721694270644,0.03911709476477203,0.02288113934684753,0.026306530258768664,0.03125785749116828,0.04130697194696886,0.027904552223688702,0.02398007024377799,0.028056026845800563,0.04169937001605669,0.017149074164095706,0.012148223446720171,0.0312981039541643,0.07135761275411334,0.05610826161990268,0.14731226315592627,0.03070645195217589,0.03427203373530534,0.025886213005589062,0.04191342583667977,0.02405244579418183,0.04126657255348539,0.03457505099563931,0.08523485083034889,0.022578946424053083,0.020595782449682454,0.09194985286384329,0.1043142200924929,0.08868575263330722,0.07759451856881386,0.011583279661903638,0.0628486605960606,0.002790646049563954,0.004577245725274738,0.07578125409851041,0.06925918352974027,0.004720646396713972,0.004720646396713968,0.1073916184214878,0.04756316783167986,0.08919105254139445,0.05595929764545983,2.656353379935566e+18,0.010662759897225323,0.019835759126830495,0.009487246748135697,0.020418666082309907,0.03138037505512087
Adult Dataset,NaiveBayes,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23, 24]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 28}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23, 24]}, Pos Y vec loss: {'weight': 1200000}""}",0.02173120289143716,0.0372695281804683,0.047222278586922274,0.026307170772838787,0.03479749527158019,0.032383793724909016,0.04606013518546775,0.03636143103403932,0.031943945321307926,0.028780623953894205,0.05373174989006671,0.021702958245327187,0.013215185060067892,0.03210021333662115,0.09048115622413494,0.05827424698833839,0.19710325231718495,0.024427007209121845,0.028220532550818293,0.020271695756584135,0.051894257959133036,0.019106774247177903,0.04209322886723308,0.03297193898274829,0.12883401420840496,0.020646206797115856,0.01838223061469349,0.07091193506282434,0.08667444149985576,0.07560797196869498,0.07194228736663744,0.01142111338060035,0.08285268126252193,0.0025767880218936262,0.004087847539460526,0.0663466643595636,0.06409547508481626,0.004221182878543172,0.004221182878543181,0.11120452932476439,0.05079539089727505,0.11670392263072478,0.04737951683116063,2.656353379935566e+18,0.01234233718322467,0.026938989595116158,0.011523444354381383,0.02666401257500175,0.03687728272092406
Adult Dataset,NaiveBayes,"['race', 'sex']",FairBalance Bias Mitigation,{},0.008611444819326167,0.01752883392246151,0.014632354550844343,0.015280491603772645,0.007874750339300218,0.018852745427381346,0.011201922879413323,0.008072743902320505,0.0095452259331759,0.018334830631991143,0.011244398797387416,0.008980831807936811,0.01060218331033838,0.027164101346925856,0.023653998818521055,0.05394624930569578,0.043828749915237275,0.0191532801767166,0.014885045095218152,0.01898912570766136,0.014602426223717714,0.02589017020359565,0.023653998818521055,0.04078874144658627,0.043828749915237275,0.0191532801767166,0.014885045095218152,0.05201253469588596,0.028336992034029906,0.1143498981500066,0.1598896647918505,0.0,0.0,0.0023484121811173245,0.003223947712184998,0.076779908745548,0.06714369421564874,0.003662977339170966,0.0036629773391709704,0.17714211473679864,0.031649304769209546,0.09827934557749393,0.05280871409631899,2.656353379935566e+18,0.006619198698488674,0.007653854214946733,0.0034441695024705218,0.007784730125138444,0.019079545248560058
Adult Dataset,NaiveBayes,"['race', 'sex']",FairMask Bias Mitigation,{},0.009817088878291845,0.017492258649238875,0.011777838597204647,0.014925534679186772,0.00870394348286639,0.01861330499911555,0.01017623718686936,0.009079656335565489,0.010660705353764444,0.019008752210690084,0.008224714663599359,0.010078613148134219,0.012324933108261075,0.025690190151651113,0.02337909008235183,0.0509209637322205,0.04056409161730304,0.018686338770818812,0.014997029812200729,0.018720447759297633,0.013331058905612321,0.025690190151651113,0.02337909008235183,0.0417727981174435,0.04056409161730304,0.018686338770818812,0.014997029812200729,0.04531065438307611,0.02106786237375331,0.11756063777432475,0.3146237742086747,0.0,0.0,0.0022725431795442438,0.003220893270799536,0.07273328552508442,0.08113713795563511,0.00351916883093284,0.0035191688309328464,0.23741541979039807,0.02810927548981207,0.10577931492414314,0.054340675695506165,2.656353379935566e+18,0.0062240490690128715,0.009291400769583909,0.002891262671666075,0.00879752686499167,0.018386584848341988
Adult Dataset,NaiveBayes,"['race', 'sex']",No Bias Mitigation,{},0.009626655398290843,0.017769071930593648,0.012208788248537723,0.014795475776236359,0.009135540228853035,0.015668417839223573,0.009626229833686172,0.009723120438631487,0.011037232823240794,0.015346395366087055,0.008246069908286075,0.010367967063923183,0.012126519681247758,0.025762759936215972,0.02290701547579091,0.048498445842147596,0.04008724039075076,0.016116572484101976,0.01473333096755362,0.016813133621821134,0.01352470383301946,0.025762759936215972,0.02290701547579091,0.048498445842147596,0.04008724039075076,0.016116572484101976,0.01473333096755362,0.037203411708601176,0.019689080857936254,0.19760110656592797,0.44969683378894043,0.007954581578185564,0.00667910751631765,0.002146170343038031,0.0032424030412450343,0.08537808165614502,0.09342824805102405,0.0033852593369710134,0.0033852593369710104,0.2644547617158787,0.024853896247851757,0.10945279657509434,0.05917873093040005,2.656353379935566e+18,0.006240014181065583,0.009375541523287262,0.003026451584572345,0.008878262896310309,0.01813557191461298
Adult Dataset,NaiveBayes,"['race', 'sex']",Reweighing Bias Mitigation,{},0.007997383739201001,0.019635990270716136,0.013934493830678038,0.01543126282667719,0.007361458495572567,0.018438224206890296,0.011084652354941679,0.007747130636489989,0.008733876698147569,0.01718252101574989,0.010103898599489918,0.008234863306303433,0.010107696265935778,0.02948727017350821,0.023190963532567273,0.054750816720053726,0.04406599086608927,0.019498617101944928,0.013417611264088714,0.017546734679797695,0.013632231321142116,0.024040984946670466,0.023190963532567273,0.03541142183924059,0.04406599086608927,0.019498617101944928,0.013417611264088714,0.06195165730507819,0.03092874416005941,0.1277291539288964,0.19476800378010156,0.0,0.0,0.0023640369209964726,0.002949120121179764,0.08852813691260984,0.07734958194277011,0.0032383696478773807,0.0032383696478773794,0.1991377709090451,0.027980143159688504,0.08809252644299151,0.05101035580913077,2.656353379935566e+18,0.006220203184310805,0.007215333426039923,0.0033547211269577414,0.007405000173226793,0.019265773958867607
Adult Dataset,RandomForestClassifier,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23, 24]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 28}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23, 24]}""}",0.010459292174886899,0.030522104890449337,0.05035291194226923,0.0419920980839204,0.019636812096404565,0.02255341738219481,0.024709275412787016,0.020194056469636044,0.0204149248122061,0.023582569873689174,0.021560761294806767,0.011260780266710535,0.011953508602322067,0.03221380482404211,0.041061825943160414,0.06891734360651633,0.0810883814749593,0.01745120204012127,0.02087711830072334,0.025303485258435527,0.025030005684816153,0.02247119307488518,0.03227262063126337,0.041417294539197354,0.05188387548947846,0.011427272944261564,0.018324927074315246,0.11114592246912644,0.12397396758622696,0.0945808855102856,0.1698932077348789,0.015381781009247907,0.02541224010450792,0.001414327566026992,0.004038711938740792,0.08039978832506858,0.1337531704196801,0.003345692512909903,0.0033456925129099007,0.16301817558233578,0.02270401621835482,0.0886069379964566,0.044716478074907286,2.656353379935566e+18,0.012692925861175472,0.009155537524276048,0.012493769641162828,0.011517968381667633,0.039054211293103346
Adult Dataset,RandomForestClassifier,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23, 24]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 28}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23, 24]}, Pos Y vec loss: {'weight': 1200000}""}",0.011495807121163982,0.04210515432449486,0.051218269843977496,0.045864861336300786,0.01904124857910501,0.024997883230351178,0.024413740145538126,0.018979610335545953,0.0202009064141295,0.022346027738604578,0.02309986957307205,0.011630481500677785,0.011419213202055231,0.03120755967903583,0.04789547762246205,0.06351630508059056,0.09851002705589136,0.017213152585498357,0.021935461911393596,0.020945930657255342,0.024416773299090384,0.020183525403199166,0.038218316207812957,0.04334186006051295,0.06301353116540408,0.013878128940460576,0.015227592735466837,0.11536556073656996,0.13454110423375848,0.1376634556816473,0.13033048749325818,0.015508047176237048,0.02365544052201822,0.0017226804779340863,0.003370903246683313,0.11138830685231899,0.1064510172705825,0.0034532096691501264,0.0034532096691501264,0.1668588861057686,0.023777199368435,0.09472198746658628,0.05015090679150777,2.656353379935566e+18,0.012710450098204991,0.010008164618064037,0.012653521608888666,0.010563292414987963,0.045499241320334255
Adult Dataset,RandomForestClassifier,"['race', 'sex']",FairBalance Bias Mitigation,{},0.006699487248676753,0.01687785190511528,0.017196690865267126,0.014104983093813254,0.007448206185673765,0.014567246887426727,0.010104898342366386,0.008513281342291335,0.0093666568439502,0.015724747349674675,0.007576771439007221,0.007137274921821381,0.008998591773842973,0.03264851215482538,0.024597320565123128,0.06731104584233877,0.04747395366530421,0.017446735994780773,0.013423032596476144,0.016803723497270297,0.011865380599057953,0.03147960015255501,0.024597320565123128,0.05749531559580316,0.04747395366530421,0.017446735994780773,0.013423032596476144,0.06391215524428903,0.03442623581949588,0.223812639885691,0.3626355948393763,0.0057360233177716465,0.006304999147615743,0.0021997391439603515,0.0028253590146715196,0.11833278349685114,0.1108107215304445,0.0033395902195005735,0.003339590219500572,0.30122515397699007,0.019838563927912178,0.09749498054267476,0.05157742898967335,2.656353379935566e+18,0.0058107502286709216,0.004976626651924824,0.0046454158403878955,0.00767712921936497,0.017706105345645363
Adult Dataset,RandomForestClassifier,"['race', 'sex']",FairMask Bias Mitigation,{},0.006996272892681553,0.017688380863244164,0.017751985425543328,0.015453856009141202,0.007229122208127575,0.015333363703215946,0.008023231535923374,0.008253179358078611,0.009153281583923381,0.014529167638071704,0.008649749176763486,0.007884061538616309,0.009769988643434858,0.027032359583175028,0.021692045625658938,0.05484279980869357,0.046850774855224216,0.018227067909483526,0.010633862995011178,0.016901859057117507,0.013574271821128463,0.023167530851451016,0.021692045625658938,0.03177247321164075,0.04408320670208185,0.018227067909483526,0.010633862995011178,0.07501168112071374,0.02828137685007766,0.18149826442520314,0.27839062395648084,0.0,0.0,0.002290903927874167,0.0022832773045241253,0.11574998583273556,0.088246850316346,0.0030374628438041827,0.0030374628438041788,0.27651252643008883,0.019802967523179435,0.098140687536439,0.04946912040587016,2.656353379935566e+18,0.0059921944849386545,0.004587296113634233,0.004682109976655581,0.007811986669857639,0.019149132085280306
Adult Dataset,RandomForestClassifier,"['race', 'sex']",No Bias Mitigation,{},0.006496533704514263,0.018331799606389965,0.015323811731491969,0.01356596008839817,0.007441388039562451,0.013559287090629773,0.009430527343421091,0.008767056175837173,0.009431599073348626,0.014786044059491207,0.006959162862933578,0.007165370850397837,0.008746711537057824,0.03001111118415709,0.02326846733808851,0.06177880524570604,0.044858203314898336,0.017577363928066955,0.012127657744092165,0.016550730254059644,0.01066943357729148,0.028978033393461663,0.02326846733808851,0.046823492116760124,0.04135916369098701,0.017577363928066955,0.012127657744092165,0.06837206214187787,0.03418058477253777,0.22221499610787024,0.327287007398563,0.004681826031722091,0.006711923071236583,0.0021947892416064266,0.002611058671673855,0.12210002652313051,0.10484093334593324,0.0032884975117965028,0.003288497511796506,0.35943897069256986,0.020176088234300723,0.08721271040694702,0.048954089012178646,2.656353379935566e+18,0.005573674881715044,0.0050553187089759245,0.004170310149917149,0.007890281877123156,0.01714370270000386
Adult Dataset,RandomForestClassifier,"['race', 'sex']",Reweighing Bias Mitigation,{},0.006688442383143856,0.018806564092770674,0.016128740269284143,0.014344365827201612,0.007360699148804041,0.014989841357805055,0.00972172267459612,0.008451423658404377,0.009201081206904285,0.014755410070777693,0.006956956884678796,0.007295947180388726,0.008873230655333053,0.03216393931382027,0.025669775871378985,0.06521270646570218,0.04841983832047165,0.01812904662824434,0.012647500134417103,0.016496082709789778,0.010774089061669385,0.029153385382675413,0.025669775871378985,0.0442912427525251,0.037388003868135865,0.01812904662824434,0.012647500134417103,0.07446414270369248,0.0368819483227792,0.22655678288635192,0.30987662736468596,0.004913455540338913,0.006692628667665715,0.002249460118068657,0.002687588052657486,0.12825416232453096,0.10611450906232277,0.0030757566955529523,0.0030757566955529627,0.35920175046522057,0.019815473649681146,0.08421973952193929,0.04958621854049482,2.656353379935566e+18,0.005655797638565238,0.00496193694289623,0.004349242433256951,0.007879169133165482,0.01803492752242486
Adult Dataset,SupportVectorClassifier,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23, 24]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 28}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23, 24]}""}",0.010008381979867623,0.03314265677006968,0.0378717609406766,0.029346099095064363,0.016543705905145086,0.023954962995537506,0.02529671742423209,0.016829769766345197,0.01711187261088712,0.02338800566721451,0.02660152355050946,0.010081345119522453,0.0071232959097830865,0.03773938323483819,0.053429518958335226,0.07691174142607685,0.1094701936633007,0.020399257917589682,0.024642234891753344,0.02309601441985418,0.02750745404569117,0.02425164052373103,0.0319551428619932,0.04333669452842201,0.06056756039819655,0.017525070335872975,0.02195904429511659,0.10951071488346442,0.12429089475881194,0.1379752758390472,0.16776850924833484,0.007171183675471228,0.04477369607152514,0.002152712280759804,0.004832600714300221,0.11289445084217696,0.133586856895752,0.004356092070188676,0.004356092070188681,0.17653525144777618,0.028126913547901557,0.10442447685870182,0.053088158095257146,2.656353379935566e+18,0.010056688256510581,0.009976112457670012,0.009359456355165966,0.011148704896265212,0.03224062590850241
Adult Dataset,SupportVectorClassifier,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23, 24]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 28}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23, 24]}, Pos Y vec loss: {'weight': 1200000}""}",0.01037336624713094,0.03542496817312984,0.032364770206397914,0.026968512553688023,0.013941941756274964,0.020246929970857933,0.022551558454396887,0.01464267155265334,0.013008541499611495,0.021371035802839975,0.028882058525481202,0.010169865253219714,0.0062858331470172025,0.03039001617657,0.06428442576739002,0.05757028352233865,0.13649863820043917,0.019869841778282486,0.019763635277895875,0.0194294238643486,0.029631681738682473,0.019308925565694704,0.03383858666944884,0.035135533105166906,0.07851872590866849,0.01678396617083264,0.01601599999994244,0.10334249317109793,0.1030448273976782,0.1183021150222572,0.11473582597180611,0.007496223091243791,0.05654060318446983,0.002049642376673516,0.003543146916083022,0.10019891744808206,0.09710371261520813,0.003535409535198696,0.003535409535198687,0.1363678610151965,0.02443401245625851,0.09359422226744829,0.05038790062764479,2.656353379935566e+18,0.008309146367840841,0.010024308999497342,0.008588341273248023,0.009868490501652593,0.03190863238336652
Adult Dataset,SupportVectorClassifier,"['race', 'sex']",FairBalance Bias Mitigation,{},0.0073091265210339686,0.013713203545805085,0.012604638465146936,0.012028030007776178,0.009039750964183503,0.01909056406319777,0.014627122161776706,0.010032640131746552,0.010009500443205824,0.01668306923408571,0.010357018110842314,0.007688421369470568,0.009459846972605022,0.021530885784498015,0.020030689356100292,0.04157417246490705,0.03242581851794488,0.021727181825204663,0.01647775778087153,0.017624325999407154,0.014058140368842939,0.012856773990938918,0.020030689356100292,0.029283948278590634,0.021913363017301443,0.021727181825204663,0.01647775778087153,0.05628283088508645,0.03379482503964587,0.0945130838660013,0.15340225177259462,0.005103245781925254,0.007986193029642843,0.0027102565868907876,0.0034801557318586817,0.072667105595725,0.0717856775427478,0.0036101669815868796,0.003610166981586883,0.14454964881512744,0.035089056604584744,0.09662048387104416,0.053233705075313956,2.656353379935566e+18,0.006654162624117655,0.006647802697438159,0.0029796572770918904,0.008745389484056796,0.015074956711545262
Adult Dataset,SupportVectorClassifier,"['race', 'sex']",FairMask Bias Mitigation,{},0.005033948680631588,0.01796784090851578,0.014000597962002677,0.012495387643999553,0.006404941538091666,0.012908882422655076,0.0075113796081844415,0.007310045141712863,0.00843330028241921,0.012761705870595217,0.006825165450734457,0.005413326305364425,0.00693477596816219,0.029646501645803625,0.023916642933582172,0.05938272639777403,0.045960495029610804,0.015310006948576675,0.011148446548650215,0.013931661945712145,0.009939124660341218,0.021120561239047885,0.023916642933582172,0.03708903010183696,0.045960495029610804,0.015310006948576675,0.011148446548650215,0.07043553301275962,0.030811566479733075,0.18328188835339618,0.43232714765337665,0.0,0.0,0.0018975170369076762,0.002345444668359774,0.11261435387544089,0.11463701680793698,0.00297308097927591,0.0029730809792759038,0.32120001734498194,0.019513288813239712,0.07947494721206261,0.040697449158885055,2.656353379935566e+18,0.005455549377957371,0.003968560244119886,0.0038250653759552785,0.006701584030872314,0.015093666887161666
Adult Dataset,SupportVectorClassifier,"['race', 'sex']",No Bias Mitigation,{},0.005571403078045155,0.01912314491785825,0.01491166581101866,0.013540520065675701,0.006486852815681318,0.01160787464988523,0.007617570194175094,0.007344024540150099,0.008732753515814784,0.01267132132318966,0.006971091740006193,0.005764400570865619,0.007089513540882555,0.03001696921614096,0.02313842513882624,0.05901270207791125,0.043451000915192294,0.013869862030194064,0.011632043479043943,0.013130721021625637,0.009286941417274744,0.026450074556519328,0.02313842513882624,0.0440057355175879,0.043451000915192294,0.013869862030194064,0.011632043479043943,0.06253794549338902,0.032172018321992374,0.18679637277791022,0.3883455388505396,0.0025203482437800486,0.0020826032550336337,0.001718024349235134,0.00248024738438799,0.10719699336253759,0.11109287301622522,0.003039738070548077,0.003039738070548075,0.33835257928374274,0.019186134658615857,0.08200360188389744,0.04634303308492512,2.656353379935566e+18,0.00554628645132607,0.004209911946116006,0.004064047976339072,0.006841752802920817,0.01656682787761557
Adult Dataset,SupportVectorClassifier,"['race', 'sex']",Reweighing Bias Mitigation,{},0.004982942767247936,0.017569028854109412,0.016553434512426198,0.014203968145279498,0.006774045195899811,0.014730573931437228,0.011605298661412628,0.007450233624236887,0.008164530600534901,0.012475342782782521,0.008380583337121068,0.005295721511138171,0.006112609016041486,0.03465148539880518,0.027221999313783066,0.06577240242878532,0.05034675244684797,0.016331855792965394,0.01409326691119015,0.013516345842088901,0.00981351235639932,0.02174488743491434,0.027221999313783066,0.041529445693740154,0.05034675244684797,0.016331855792965394,0.01409326691119015,0.08765271679834119,0.062489549269743164,0.1728061897553368,0.17457804165437085,0.002421311013229198,0.019577003059392424,0.002038032342557563,0.0030551128742248826,0.12192293262955069,0.10394329481209041,0.003264567827686484,0.0032645678276864813,0.242687756438225,0.022669459999037862,0.06458393065959213,0.034453962276674424,2.656353379935566e+18,0.0058492666922197135,0.003477102076596145,0.004256362945618047,0.0067072758538218235,0.015889189831511278
Adult Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23, 24]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 28}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23, 24]}""}",0.010053241641733074,0.036417788256756824,0.05615400811564176,0.03463397873359936,0.028286187425354256,0.030682306936326228,0.033644962510723395,0.02880885393990893,0.028938650094422664,0.023998027954618546,0.02416623148877564,0.010072606143953325,0.00849248502566141,0.03483801963929584,0.041939915739114556,0.06998124470412839,0.07802277978170934,0.019694318288942334,0.024745265701917152,0.023862459735988304,0.025227732914301308,0.023099701699550824,0.04077980074741382,0.046995617975773826,0.06535398221812874,0.016167781209890136,0.019783306191166777,0.09908101988868491,0.12573353394774553,0.11155494151997407,0.14947993504519358,0.00908936253499166,0.040840847852116266,0.0019839694848033935,0.004355691458222211,0.094057132004428,0.12001770780278327,0.003966294179687269,0.003966294179687264,0.18024224152699111,0.030579543186829036,0.10219421369051111,0.05199660793829128,2.656353379935566e+18,0.01423110154247597,0.015910315907378257,0.013291084645872824,0.017537150845415676,0.030930463239753323
