time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,race|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,[SF] Statistical Parity Subgroup Fairness,[DF] Differential Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|race|[AOD] Average Odds Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|race|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|[SF] Statistical Parity Subgroup Fairness,VAR|[DF] Differential Fairness,id
2024-01-18 12:20:58.672000,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.6564673157162726,0.6674057649667405,0.7562814070351759,0.103746913672992,0.1236559139784946,0.132007233273056,0.2267080745341614,0.0296540744853093,0.2043342193567135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574709
2024-01-18 12:20:58.615375,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.6564673157162726,0.6674057649667405,0.7562814070351759,0.103746913672992,0.1236559139784946,0.132007233273056,0.2267080745341614,0.0296540744853093,0.2043342193567135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574709
2024-01-18 12:20:58.558444,1,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.650904033379694,0.6608315098468271,0.7587939698492462,0.1259204892047417,0.1303225806451612,0.150305691897012,0.2572017976865837,0.0337646360170303,0.2288884558532215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574709
2024-01-18 12:20:55.460668,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.6564673157162726,0.6674057649667405,0.7562814070351759,0.103746913672992,0.1236559139784946,0.132007233273056,0.2267080745341614,0.0296540744853093,0.2043342193567135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574709
2024-01-18 12:20:55.409566,1,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'my model config': ""VAEMaskConfig(epochs=1250, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.011, \nlosses_used=['Latent sens ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 9}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6425591098748261,0.6758104738154613,0.6809045226130653,0.0480901207486315,0.044247311827957,0.0225437010247137,0.0398720682302772,0.0050642118070802,0.0406887411387535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574709
2024-01-18 12:19:37.277881,1,Compas Dataset,Reweighing Bias Mitigation,NaiveBayes,,['race'],{},0.6356050069541029,0.6218637992831542,0.871859296482412,0.1506553906175659,0.0986559139784946,0.1601136657194524,0.2219119226638024,0.0359678969980327,0.2004167817719094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574709
2024-01-18 12:19:37.223220,1,Compas Dataset,FairBalance Bias Mitigation,NaiveBayes,,['race'],{},0.6397774687065368,0.6265938069216758,0.864321608040201,0.1571531043566666,0.1000537634408601,0.1667183329027813,0.2358939993908011,0.0374515679132468,0.2117945943471346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574709
2024-01-18 12:19:37.167889,1,Compas Dataset,FairMask Bias Mitigation,NaiveBayes,DecisionTreeRegressor,['race'],{},0.6397774687065368,0.6256781193490054,0.8693467336683417,0.1615210771719478,0.1026881720430107,0.1706621889262034,0.2400411796766184,0.0383375148222013,0.2151445884821529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574709
2024-01-18 12:19:37.124150,1,Compas Dataset,No Bias Mitigation,NaiveBayes,,['race'],{},0.6439499304589708,0.628158844765343,0.8743718592964824,0.1757495955847369,0.1267204301075268,0.1871264961680874,0.2647700274139506,0.0420360530098015,0.2348903091417838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574709
2024-01-18 12:19:37.093395,1,Compas Dataset,FYP VAE,NaiveBayes,,['race'],"{'my model config': ""VAEMaskConfig(epochs=1250, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.011, \nlosses_used=['Latent sens ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 9}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6411682892906815,0.6277372262773723,0.864321608040201,0.0076599631393642,0.0358602150537634,0.0326186170670799,0.043430405870213,0.0073274386268983,0.0425137523261005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574709
2024-01-18 12:18:24.924585,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.7009735744089013,0.6728778467908902,0.8507853403141361,0.1369146646723038,0.0604375896700143,0.1514876220758574,0.2436974789915966,0.0335460508626376,0.2180887806525858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574708
2024-01-18 12:18:24.868363,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.7009735744089013,0.6728778467908902,0.8507853403141361,0.1369146646723038,0.0604375896700143,0.1514876220758574,0.2436974789915966,0.0335460508626376,0.2180887806525858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574708
2024-01-18 12:18:24.811912,1,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.6981919332406119,0.6722338204592901,0.8429319371727748,0.1337219033955045,0.0497967479674796,0.1472422648893236,0.2384630619924737,0.0326059412605593,0.2138711447083822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574708
2024-01-18 12:18:19.414019,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.7009735744089013,0.6728778467908902,0.8507853403141361,0.1369146646723038,0.0604375896700143,0.1514876220758574,0.2436974789915966,0.0335460508626376,0.2180887806525858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574708
2024-01-18 12:18:19.357567,1,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'my model config': ""VAEMaskConfig(epochs=1250, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.011, \nlosses_used=['Latent sens ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 9}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6717663421418637,0.640926640926641,0.8691099476439791,0.0418640678897402,0.0936154949784792,0.0280490574608222,0.0384375972611267,0.0062113002721675,0.0391958146148242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574708
2024-01-18 12:17:02.473175,1,Compas Dataset,Reweighing Bias Mitigation,NaiveBayes,,['race'],{},0.650904033379694,0.6167557932263814,0.9057591623036648,0.131100995146372,0.0664155906264944,0.1400618459441989,0.190849144190254,0.0310158793409947,0.1746666192023077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574708
2024-01-18 12:17:02.417877,1,Compas Dataset,FairBalance Bias Mitigation,NaiveBayes,,['race'],{},0.6564673157162726,0.6220614828209765,0.900523560209424,0.1479319932435869,0.0745456719273074,0.1566938625762155,0.2184630373888685,0.0346989424734167,0.1975902591042447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574708
2024-01-18 12:17:02.362356,1,Compas Dataset,FairMask Bias Mitigation,NaiveBayes,DecisionTreeRegressor,['race'],{},0.6578581363004172,0.6227436823104693,0.9031413612565444,0.1529290932771655,0.0704806312769009,0.1608955432484844,0.2243210327609304,0.0356293801660086,0.2023864313677376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574708
2024-01-18 12:17:02.318610,1,Compas Dataset,No Bias Mitigation,NaiveBayes,,['race'],{},0.655076495132128,0.6209386281588448,0.900523560209424,0.1598635743866824,0.0745456719273074,0.1671762259997553,0.2337551299589602,0.0370202007501533,0.2100624697783567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574708
2024-01-18 12:17:02.281863,1,Compas Dataset,FYP VAE,NaiveBayes,,['race'],"{'my model config': ""VAEMaskConfig(epochs=1250, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.011, \nlosses_used=['Latent sens ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 9}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6356050069541029,0.603448275862069,0.9162303664921466,0.0119830937045289,0.00448350071736,0.0251926134279074,0.0315563725490195,0.0055787573917568,0.0310687030770768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574708
2024-01-18 12:15:50.007858,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.6828929068150209,0.7043269230769231,0.7361809045226131,0.2181873377039253,0.1618378378378377,0.222014831256621,0.4449949443882708,0.0510792883795876,0.3681058228650368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574707
2024-01-18 12:15:49.951646,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.6828929068150209,0.7043269230769231,0.7361809045226131,0.2181873377039253,0.1618378378378377,0.222014831256621,0.4449949443882708,0.0510792883795876,0.3681058228650368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574707
2024-01-18 12:15:49.895415,1,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.6703755215577191,0.6958637469586375,0.7185929648241206,0.2036295981461858,0.1145405405405405,0.2026349862953808,0.4061509942703067,0.0466205381063562,0.3408561804176615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574707
2024-01-18 12:15:47.620777,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.6828929068150209,0.7043269230769231,0.7361809045226131,0.2181873377039253,0.1618378378378377,0.222014831256621,0.4449949443882708,0.0510792883795876,0.3681058228650368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574707
2024-01-18 12:15:47.565563,1,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'my model config': ""VAEMaskConfig(epochs=1250, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.011, \nlosses_used=['Latent sens ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 9}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6662030598052852,0.6975,0.7010050251256281,0.0088987388939995,0.0725945945945946,0.0088701676503724,0.0160358717130262,0.0020407729016308,0.0159086553371792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574707
2024-01-18 12:14:31.160884,1,Compas Dataset,Reweighing Bias Mitigation,NaiveBayes,,['race'],{},0.6411682892906815,0.625,0.8793969849246231,0.1761669480769007,0.1167027027027027,0.1756377272192234,0.2453605825698848,0.0404092378341886,0.2194251125377005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574707
2024-01-18 12:14:31.106152,1,Compas Dataset,FairBalance Bias Mitigation,NaiveBayes,,['race'],{},0.6495132127955494,0.6322463768115942,0.8768844221105527,0.1824611246317408,0.1099459459459459,0.1809009736165061,0.2573930519666956,0.0416201609018862,0.2290405712371426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574707
2024-01-18 12:14:31.051502,1,Compas Dataset,FairMask Bias Mitigation,NaiveBayes,DecisionTreeRegressor,['race'],{},0.6467315716272601,0.6309090909090909,0.871859296482412,0.1933762474236408,0.1179459459459459,0.1912845347996435,0.2747108116593013,0.0440091225450276,0.242719338499255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574707
2024-01-18 12:14:31.007778,1,Compas Dataset,No Bias Mitigation,NaiveBayes,,['race'],{},0.6397774687065368,0.6252252252252253,0.871859296482412,0.2214818985292919,0.1287027027027028,0.2167095461500949,0.3121971899224804,0.0498586934024036,0.2717029764254177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574707
2024-01-18 12:14:30.979026,1,Compas Dataset,FYP VAE,NaiveBayes,,['race'],"{'my model config': ""VAEMaskConfig(epochs=1250, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.011, \nlosses_used=['Latent sens ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 9}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6439499304589708,0.6267857142857143,0.8819095477386935,0.0436129930016186,0.0266486486486486,0.0486892330457885,0.0639479670487421,0.0112020055671511,0.0619864865739762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574707
2024-01-18 12:13:18.555870,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.6884561891515995,0.7120181405895691,0.7639902676399026,0.1562355436959737,0.1074334226085199,0.1960634726884346,0.3553650442477878,0.0422565725460915,0.3040708233974805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574706
2024-01-18 12:13:18.500120,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.6884561891515995,0.7120181405895691,0.7639902676399026,0.1562355436959737,0.1074334226085199,0.1960634726884346,0.3553650442477878,0.0422565725460915,0.3040708233974805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574706
2024-01-18 12:13:18.443915,1,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.6662030598052852,0.6947608200455581,0.7420924574209246,0.1588211671267465,0.0697609783212895,0.1807607388393258,0.3264287335083797,0.0389584514112283,0.2824901679419879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574706
2024-01-18 12:13:15.836231,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.6884561891515995,0.7120181405895691,0.7639902676399026,0.1562355436959737,0.1074334226085199,0.1960634726884346,0.3553650442477878,0.0422565725460915,0.3040708233974805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574706
2024-01-18 12:13:15.785605,1,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'my model config': ""VAEMaskConfig(epochs=1250, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.011, \nlosses_used=['Latent sens ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 9}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6759388038942976,0.6969026548672567,0.7664233576642335,0.0354114854749623,0.0522259841325989,0.0124216912886606,0.0198827720951613,0.0026771845458361,0.0196876913728302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574706
2024-01-18 12:11:58.501525,1,Compas Dataset,Reweighing Bias Mitigation,NaiveBayes,,['race'],{},0.650904033379694,0.6418439716312057,0.8807785888077859,0.1203318717745282,0.0452776795189245,0.1337126855624765,0.180110256782243,0.0288184215056842,0.1656078720635733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574706
2024-01-18 12:11:58.446818,1,Compas Dataset,FairBalance Bias Mitigation,NaiveBayes,,['race'],{},0.655076495132128,0.6463195691202872,0.8759124087591241,0.1166899656726868,0.0530597806862398,0.1350051158699672,0.1843698673792073,0.0290969724988926,0.1692108756680406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574706
2024-01-18 12:11:58.392005,1,Compas Dataset,FairMask Bias Mitigation,NaiveBayes,DecisionTreeRegressor,['race'],{},0.6536856745479833,0.6451612903225806,0.8759124087591241,0.1236344101171312,0.0530597806862398,0.1394298946310291,0.1904125707842032,0.0300506227742518,0.1742999451755119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574706
2024-01-18 12:11:58.347187,1,Compas Dataset,No Bias Mitigation,NaiveBayes,,['race'],{},0.6495132127955494,0.6417112299465241,0.8759124087591241,0.1444677434504646,0.0530597806862398,0.152704230914215,0.2085406809991912,0.0329115736003296,0.1894135829855601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574706
2024-01-18 12:11:58.317744,1,Compas Dataset,FYP VAE,NaiveBayes,,['race'],"{'my model config': ""VAEMaskConfig(epochs=1250, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.011, \nlosses_used=['Latent sens ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 9}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.650904033379694,0.6428571428571429,0.8759124087591241,0.0014833756012942,0.0196321188539086,0.0321222782674254,0.0417843883531416,0.0069231528103667,0.0409350009538037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574706
2024-01-18 12:10:45.865274,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.6731571627260083,0.697841726618705,0.7275,0.1891212406015037,0.1312499999999999,0.2133367139959432,0.4230266465560583,0.0488276678511532,0.3527860445515486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574705
2024-01-18 12:10:45.808862,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.6731571627260083,0.697841726618705,0.7275,0.1891212406015037,0.1312499999999999,0.2133367139959432,0.4230266465560583,0.0488276678511532,0.3527860445515486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574705
2024-01-18 12:10:45.753206,1,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.6662030598052852,0.6951219512195121,0.7125,0.1576127819548872,0.09375,0.1798089925625422,0.3550271172298707,0.0411539748646416,0.3038214668471842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574705
2024-01-18 12:10:40.278710,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.6731571627260083,0.697841726618705,0.7275,0.1891212406015037,0.1312499999999999,0.2133367139959432,0.4230266465560583,0.0488276678511532,0.3527860445515486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574705
2024-01-18 12:10:40.222528,1,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'my model config': ""VAEMaskConfig(epochs=1250, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.011, \nlosses_used=['Latent sens ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 9}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6481223922114048,0.6721311475409836,0.7175,0.0826597744360902,0.05,0.0452079107505071,0.0741218041987112,0.0103470087685531,0.077012590999408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574705
2024-01-18 12:09:23.000565,1,Compas Dataset,Reweighing Bias Mitigation,NaiveBayes,,['race'],{},0.6536856745479833,0.6336283185840708,0.895,0.150501253132832,0.0708333333333333,0.1617478025693035,0.2220443206868545,0.0370202007501533,0.200525129066213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574705
2024-01-18 12:09:22.944118,1,Compas Dataset,FairBalance Bias Mitigation,NaiveBayes,,['race'],{},0.6522948539638387,0.6339285714285714,0.8875,0.1612155388471178,0.0833333333333333,0.172523664638269,0.2403933345109814,0.0394865376691858,0.2154285345687879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43737983442574705
