time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,race|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,[SF] Statistical Parity Subgroup Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|race|[AOD] Average Odds Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|race|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|[SF] Statistical Parity Subgroup Fairness,id
2024-01-25 22:41:10.650920,2,Adult Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1721, latent_dim=34, mask_values=None vae_layers=(75, 60, 30), lr=0.029820000000000003, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.0148, 'lr': 0.057, 'optimizer': 'Adam', 'layers': (32, 16, 8, 4), 'input_dim': 34, 'sens_col_ids': [32]}, Pos Y vec loss: {'weight': 1380000.0}, Reconstruction loss: {'weight': 14.55}, KL divergence loss: {'weight': 0.007000000000000001}""}",0.818391157506908,0.649121935402895,0.517651667115755,-0.0244810522024039,-0.0178927822027685,-0.0666123447212948,0.500060986869682,0.0085769777270071,3.58454226597182E-05,0.0001288460539173,0.0000205055691379,0.0002343188844862,0.0006814192088317,5.43342983680814E-07,0.0005179389726403,2.75267096114999E-10,2
2024-01-25 22:41:10.644076,2,Adult Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1551, latent_dim=37, mask_values=None vae_layers=(75, 60, 30), lr=0.02436, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 8730.0, 'sens_col_ids': [32]}, Pos Y vec loss: {'weight': 600000.0}, Reconstruction loss: {'weight': 8.4}, KL divergence loss: {'weight': 0.0072}""}",0.81793061099171,0.646348154160654,0.528190273744299,0.0148268142180948,0.0453756658163191,-0.0443014896409004,0.280604995401394,0.0057112764090739,9.42680411827223E-08,0.0006558474017957,0.0020521389155934,0.0002568515142451,0.0010512000107852,3.01674389494296E-05,3.09948013125988E-05,5.76652221854961E-07,2
2024-01-25 22:41:10.637263,2,Adult Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1585, latent_dim=33, mask_values=None vae_layers=(150, 100), lr=0.01568, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1356000.0}, Reconstruction loss: {'weight': 22.35}, KL divergence loss: {'weight': 0.00385}""}",0.83758059564016,0.710240481891389,0.537925511212239,-0.0129134813065091,0.0026096016946656,-0.0647137148922273,0.526478503802479,0.0083437114591005,9.05915875765655E-05,0.0003890628000304,0.0001426413445802,0.0001148129766806,0.0006534696652859,7.759768248636E-05,0.0140321068496083,1.46518625579734E-06,2
2024-01-25 22:41:10.630395,2,Adult Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1891, latent_dim=19, mask_values=None vae_layers=(45, 30, 30, 30), lr=0.00308, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.10779999999999999, 'lr': 0.07800000000000001, 'optimizer': 'Adam', 'layers': (32, 16, 8, 4), 'input_dim': 18}, Pos Y vec loss: {'weight': 1656000.0}, Reconstruction loss: {'weight': 8.1}, KL divergence loss: {'weight': 0.00315}""}",0.819005219527172,0.64477779937745,0.536820254882588,0.0844638724257625,0.164355428434074,-0.0058382633546854,0.321525910521967,0.0070347525732582,3.96161443070258E-05,0.000232726256428,0.0002105558754659,0.0032558256742563,0.0056857332203941,0.0029785348640088,0.0167253346137487,6.65830156677828E-07,2
2024-01-25 22:41:10.621050,1,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.83758059564016,0.659807956104252,0.631233595800525,-0.0224237417961571,-0.0012127959918086,-0.0919397896264055,0.62972458648223,0.011947437271453,0,0,0,0,0,0,0,0,3
2024-01-25 22:40:13.660371,1,Adult Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.836659502609764,0.657967032967033,0.628608923884514,-0.0761632195329999,-0.119510109946915,-0.101027928908233,0.732086441364011,0.0131284272913897,0,0,0,0,0,0,0,0,3
2024-01-25 22:40:13.633050,1,Adult Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1542, latent_dim=26, mask_values=None vae_layers=(100, 75, 50), lr=0.010780000000000001, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.0235, 'optimizer': 'Adam', 'layers': (60, 30), 'input_dim': 34, 'sens_col_ids': [32]}, Pos Y vec loss: {'weight': 1296000.0}, Reconstruction loss: {'weight': 21.45}, KL divergence loss: {'weight': 0.0042}""}",0.797666564322997,0.613686534216336,0.364829396325459,-0.0174354168814847,-0.0095830765254389,-0.0532615161407326,0.566611873837582,0.0069212538516743,0,0,0,0,0,0,0,0,3
2024-01-25 22:31:38.513724,1,Adult Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1055, latent_dim=32, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.0084, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 10800.0, 'sens_col_ids': [32]}, Pos Y vec loss: {'weight': 1728000.0}, Reconstruction loss: {'weight': 9.6}, KL divergence loss: {'weight': 0.004}""}",0.807184525637089,0.603076923076923,0.514435695538058,0.0263976785917596,0.067359882299143,-0.0443837504533913,0.273973768230811,0.0057676015636805,0,0,0,0,0,0,0,0,3
2024-01-25 22:24:13.370146,1,Adult Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1795, latent_dim=23, mask_values=None vae_layers=(50, 30, 30), lr=0.01302, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1140000.0}, Reconstruction loss: {'weight': 12.15}, KL divergence loss: {'weight': 0.0049499999999999995}""}",0.801657967454713,0.631818181818182,0.364829396325459,-0.0384300365239381,-0.0550331033660059,-0.0579970982952484,0.674384863898238,0.0075366356245149,0,0,0,0,0,0,0,0,3
2024-01-25 22:17:29.652167,1,Adult Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1214, latent_dim=24, mask_values=None vae_layers=(128, 32), lr=0.01778, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1408, 'lr': 0.04800000000000001, 'optimizer': 'Adam', 'layers': (32, 16, 8, 4), 'input_dim': 23}, Pos Y vec loss: {'weight': 768000.0}, Reconstruction loss: {'weight': 10.2}, KL divergence loss: {'weight': 0.0072499999999999995}""}",0.828062634326067,0.680357142857143,0.5,0.0019897291563387,0.0227250134202834,-0.0566311207834602,0.456702586963389,0.0073591289029679,0,0,0,0,0,0,0,0,3
2024-01-25 22:11:35.468499,1,Adult Dataset,Reweighing Bias Mitigation,LogisticRegression,,['race'],{},0.847405587964384,0.708006279434851,0.591863517060367,0.0564505105924956,0.118078613038551,-0.0396684802321363,0.244867161926768,0.005154859295993,0,0,0,0,0,0,0,0,4
2024-01-25 22:11:35.029426,1,Adult Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],{},0.805035308566165,0.556045895851721,0.826771653543307,-0.0064092654140496,0.0552319223810564,-0.11325208560029,0.449413038096389,0.0147169380533592,0,0,0,0,0,0,0,0,4
2024-01-25 22:11:34.627258,1,Adult Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['race'],{},0.850782929075837,0.711656441717791,0.608923884514436,0.0021055745959132,0.0386106527228263,-0.0781871599564744,0.583486268331899,0.0101603037467115,0,0,0,0,0,0,0,0,4
2024-01-25 22:11:34.306392,1,Adult Dataset,No Bias Mitigation,LogisticRegression,,['race'],{},0.850475898065705,0.715179968701095,0.599737532808399,-0.0528653920076606,-0.0572797582360777,-0.104187159956474,0.964695925522912,0.0135389646107404,0,0,0,0,0,0,0,0,4
2024-01-25 22:11:34.281227,1,Adult Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1721, latent_dim=34, mask_values=None vae_layers=(75, 60, 30), lr=0.029820000000000003, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.0148, 'lr': 0.057, 'optimizer': 'Adam', 'layers': (32, 16, 8, 4), 'input_dim': 34, 'sens_col_ids': [32]}, Pos Y vec loss: {'weight': 1380000.0}, Reconstruction loss: {'weight': 14.55}, KL divergence loss: {'weight': 0.007000000000000001}""}",0.824378262204483,0.660472972972973,0.513123359580052,-0.0091735741447261,0.0082112253215896,-0.0658752266956837,0.522819259489553,0.0085603865517589,0,0,0,0,0,0,0,0,4
2024-01-25 22:02:30.993422,1,Adult Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1551, latent_dim=37, mask_values=None vae_layers=(75, 60, 30), lr=0.02436, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 8730.0, 'sens_col_ids': [32]}, Pos Y vec loss: {'weight': 600000.0}, Reconstruction loss: {'weight': 8.4}, KL divergence loss: {'weight': 0.0072}""}",0.818237642001842,0.620738636363636,0.573490813648294,0.0308534019474023,0.0777978805892996,-0.0497939789626405,0.286172292888739,0.006470652614821,0,0,0,0,0,0,0,0,4
2024-01-25 21:51:31.206523,1,Adult Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1585, latent_dim=33, mask_values=None vae_layers=(150, 100), lr=0.01568, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1356000.0}, Reconstruction loss: {'weight': 22.35}, KL divergence loss: {'weight': 0.00385}""}",0.847098556954252,0.729965156794425,0.549868766404199,-0.002198399567171,0.0281726544326699,-0.0735226695683714,0.64493569796817,0.0095541602419068,0,0,0,0,0,0,0,0,4
2024-01-25 21:44:31.561398,1,Adult Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1891, latent_dim=19, mask_values=None vae_layers=(45, 30, 30, 30), lr=0.00308, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.10779999999999999, 'lr': 0.07800000000000001, 'optimizer': 'Adam', 'layers': (32, 16, 8, 4), 'input_dim': 18}, Pos Y vec loss: {'weight': 1656000.0}, Reconstruction loss: {'weight': 8.1}, KL divergence loss: {'weight': 0.00315}""}",0.825299355234879,0.660033167495854,0.522309711286089,0.0274040295039989,0.0889516273336381,-0.0604142183532825,0.450852375770765,0.0078507367377356,0,0,0,0,0,0,0,0,4
2024-01-25 21:37:00.521157,1,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.846484494933988,0.738842975206612,0.566539923954373,-0.0184970202520405,-0.0053451043338683,-0.062162369823989,0.467652289906625,0.0079317129851115,0,0,0,0,0,0,0,0,5
2024-01-25 21:36:15.688852,1,Adult Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.843107153822536,0.727124183006536,0.564005069708492,-0.0061835940774501,-0.0151524879614767,-0.0358161341418726,0.227455709030853,0.0045700203684956,0,0,0,0,0,0,0,0,5
2024-01-25 21:36:15.662027,1,Adult Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1542, latent_dim=26, mask_values=None vae_layers=(100, 75, 50), lr=0.010780000000000001, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.0235, 'optimizer': 'Adam', 'layers': (60, 30), 'input_dim': 34, 'sens_col_ids': [32]}, Pos Y vec loss: {'weight': 1296000.0}, Reconstruction loss: {'weight': 21.45}, KL divergence loss: {'weight': 0.0042}""}",0.815167331900522,0.728606356968215,0.377693282636248,-0.0228747388160488,-0.0457784911717495,-0.0322595659420546,0.328644328034682,0.0041162140182421,0,0,0,0,0,0,0,0,5
2024-01-25 21:27:40.577010,1,Adult Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1055, latent_dim=32, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.0084, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 10800.0, 'sens_col_ids': [32]}, Pos Y vec loss: {'weight': 1728000.0}, Reconstruction loss: {'weight': 9.6}, KL divergence loss: {'weight': 0.004}""}",0.803500153515505,0.652351738241309,0.404309252217997,-0.05250487439885,-0.0884430176565008,-0.0539425156920458,0.517213532811969,0.0068828867589129,0,0,0,0,0,0,0,0,5
2024-01-25 21:20:17.527116,1,Adult Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1795, latent_dim=23, mask_values=None vae_layers=(50, 30, 30), lr=0.01302, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1140000.0}, Reconstruction loss: {'weight': 12.15}, KL divergence loss: {'weight': 0.0049499999999999995}""}",0.805342339576297,0.750809061488673,0.29404309252218,-0.0207878984510588,-0.0401444622792937,-0.027413797179569,0.383009909165979,0.0034979099361249,0,0,0,0,0,0,0,0,5
2024-01-25 21:13:36.713783,1,Adult Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1214, latent_dim=24, mask_values=None vae_layers=(128, 32), lr=0.01778, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1408, 'lr': 0.04800000000000001, 'optimizer': 'Adam', 'layers': (32, 16, 8, 4), 'input_dim': 23}, Pos Y vec loss: {'weight': 768000.0}, Reconstruction loss: {'weight': 10.2}, KL divergence loss: {'weight': 0.0072499999999999995}""}",0.802886091495241,0.736334405144695,0.290240811153359,-0.010172971303141,-0.010529695024077,-0.0281363405321701,0.393104872006606,0.0035901040804015,0,0,0,0,0,0,0,0,5
2024-01-25 21:07:20.589456,1,Adult Dataset,Reweighing Bias Mitigation,LogisticRegression,,['race'],{},0.844028246852932,0.726247987117552,0.571609632446134,0.0506362060721969,0.102921348314607,-0.0174112261664125,0.0990010418066944,0.0022216149265524,0,0,0,0,0,0,0,0,6
2024-01-25 21:07:20.183360,1,Adult Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],{},0.813939207859994,0.580901856763926,0.832699619771863,0.0107068538083957,0.0745906902086677,-0.074127924158067,0.260780970599243,0.0094584781801064,0,0,0,0,0,0,0,0,6
2024-01-25 21:07:19.730764,1,Adult Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['race'],{},0.842493091802272,0.716300940438871,0.579214195183777,-0.0110773818579221,0.0056982343499196,-0.0572405049824461,0.388758429672447,0.0073036992947525,0,0,0,0,0,0,0,0,6
2024-01-25 21:07:19.394456,1,Adult Dataset,No Bias Mitigation,LogisticRegression,,['race'],{},0.841879029782008,0.720967741935484,0.566539923954373,-0.077257157138821,-0.106661316211878,-0.0940503209333664,0.851677906229929,0.0120005101786388,0,0,0,0,0,0,0,0,6
2024-01-25 21:07:19.369200,1,Adult Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1721, latent_dim=34, mask_values=None vae_layers=(75, 60, 30), lr=0.029820000000000003, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.0148, 'lr': 0.057, 'optimizer': 'Adam', 'layers': (32, 16, 8, 4), 'input_dim': 34, 'sens_col_ids': [32]}, Pos Y vec loss: {'weight': 1380000.0}, Reconstruction loss: {'weight': 14.55}, KL divergence loss: {'weight': 0.007000000000000001}""}",0.812404052809334,0.637770897832817,0.522179974651457,-0.0397885302600817,-0.0439967897271267,-0.0673494627469059,0.477302714249812,0.0085935689022552,0,0,0,0,0,0,0,0,6
2024-01-25 20:58:20.174548,1,Adult Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1551, latent_dim=37, mask_values=None vae_layers=(75, 60, 30), lr=0.02436, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 8730.0, 'sens_col_ids': [32]}, Pos Y vec loss: {'weight': 600000.0}, Reconstruction loss: {'weight': 8.4}, KL divergence loss: {'weight': 0.0072}""}",0.817623579981578,0.671957671957672,0.482889733840304,-0.0011997735112126,0.0129534510433386,-0.0388090003191602,0.275037697914049,0.0049519002033267,0,0,0,0,0,0,0,0,6
2024-01-25 20:47:21.446745,1,Adult Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1585, latent_dim=33, mask_values=None vae_layers=(150, 100), lr=0.01568, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1356000.0}, Reconstruction loss: {'weight': 22.35}, KL divergence loss: {'weight': 0.00385}""}",0.828062634326067,0.690515806988353,0.525982256020279,-0.0236285630458472,-0.0229534510433386,-0.0559047602160833,0.408021309636787,0.0071332626762942,0,0,0,0,0,0,0,0,6
2024-01-25 20:40:21.903665,1,Adult Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1891, latent_dim=19, mask_values=None vae_layers=(45, 30, 30, 30), lr=0.00308, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.10779999999999999, 'lr': 0.07800000000000001, 'optimizer': 'Adam', 'layers': (32, 16, 8, 4), 'input_dim': 18}, Pos Y vec loss: {'weight': 1656000.0}, Reconstruction loss: {'weight': 8.1}, KL divergence loss: {'weight': 0.00315}""}",0.812711083819466,0.629522431259045,0.551330798479088,0.141523715347526,0.23975922953451,0.0487376916439117,0.192199445273168,0.0062187684087809,0,0,0,0,0,0,0,0,6
2024-01-25 20:06:31.847610,2,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.621696801112656,0.625813685798206,0.730095068330362,-0.110394243177146,-0.0902688278329889,-0.115183011559047,0.197932511432881,0.0263975425612377,0.0001238004414259,1.90245927058902E-06,6.19817058424584E-05,0.0004467564339524,0.0009642151693328,0.0001047033610621,0.0004956234430018,6.27999464067726E-06,7
2024-01-25 20:06:31.844165,2,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.630041724617524,0.631834386448012,0.740344622697564,-0.123038250733224,-0.141703611075147,-0.134841816426399,0.23835589636646,0.0309655854116654,1.74094370755243E-05,5.06272852478595E-05,8.82615960732769E-06,0.0054626997164764,0.0042741640721551,0.0031889653575189,0.01198706408466,0.0001722598808403,7
2024-01-25 20:06:31.840626,2,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1083, latent_dim=12, mask_values=None vae_layers=(75, 60, 30), lr=0.020579999999999998, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.0128, 'lr': 0.034, 'optimizer': 'Adam', 'layers': (32, 16, 8, 4), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 660000.0}, Reconstruction loss: {'weight': 11.7}, KL divergence loss: {'weight': 0.0037}""}",0.636995827538248,0.635493463555522,0.75787284610814,-0.0334271380203129,-0.0809723585452746,-0.0504765505393938,0.0808953867161359,0.011584045991864,1.93438189728043E-06,0.0002169950453852,0.0006527827645579,0.0014467991946648,0.0003022275268488,0.0002482658001158,0.0005665747819019,1.35435891045813E-05,7
