time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,race|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,race|[DI] Disparate Impact,[SF] Statistical Parity Subgroup Fairness,[DF] Differential Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|race|[AOD] Average Odds Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|race|[DI] Disparate Impact,VAR|[SF] Statistical Parity Subgroup Fairness,VAR|[DF] Differential Fairness
2024-01-06 19:35:01.160389,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['race'],{},0.674547983310153,0.6724511930585684,0.7888040712468194,0.0373275901365142,0.0111976630963972,0.0097558535121072,1.0153640088244564,0.0022632268198181,0.015247177585305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 19:35:01.050121,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],{},0.6759388038942976,0.698019801980198,0.7175572519083969,0.070316825725054,0.0843881856540085,0.0466279767860716,1.087593984962406,0.0108170635695923,0.0839679032003904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 19:35:00.929272,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['race'],{},0.6828929068150209,0.6729559748427673,0.816793893129771,0.0912446530207672,0.1018338201882506,0.1170285504636114,0.8413478929281968,0.0271490499283311,0.172750038756712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 19:35:00.841656,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,['race'],{},0.6815020862308763,0.674468085106383,0.806615776081425,0.0644054486114693,0.0761927945472249,0.0904125808818624,0.8728421990805892,0.0209745029122119,0.1360004965479705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 19:35:00.793098,1,Compas Dataset,FYP VAE,LogisticRegression,,['race'],"{'my model config': ""VAEMaskConfig(epochs=1250, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.011, \nlosses_used=['z->s ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])z->s ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 9}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6870653685674548,0.6802575107296137,0.806615776081425,0.0368996468873468,0.0194741966893866,0.0087302381428856,1.013586110246029,0.0020252978464526,0.0134946465430044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 19:28:48.529888,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['race'],{},0.6815020862308763,0.6865342163355408,0.7814070351758794,0.0817194653808939,0.013739201974496,0.1007399277773843,0.855730473800289,0.0220171347548461,0.1557998194771714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 19:28:48.428752,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],{},0.6689847009735744,0.7051282051282052,0.6909547738693468,0.0586796892170436,0.0088029617441381,0.0773737874389294,0.869922328363539,0.0169103665460257,0.1393513490620612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 19:28:48.317331,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['race'],{},0.6703755215577191,0.6761487964989059,0.7763819095477387,0.226017964740701,0.1416426710544357,0.2388922325284996,0.7004162273156113,0.0522109017894967,0.3560805101986074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 19:28:48.215712,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,['race'],{},0.6689847009735744,0.6785714285714286,0.7638190954773869,0.186063537145824,0.1066776360894008,0.2000991290802237,0.7362329662124323,0.0437325059337164,0.3062086801584344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 19:28:48.185093,1,Compas Dataset,FYP VAE,LogisticRegression,,['race'],"{'my model config': ""VAEMaskConfig(epochs=1250, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.011, \nlosses_used=['z->s ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])z->s ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 9}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6675938803894298,0.6879432624113475,0.7311557788944724,0.009356934725294,0.0497189085424379,0.0287031792112156,0.9527720739219714,0.0062732004928805,0.0483795708563344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 18:42:04.053146,3,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['race'],{},0.6768660176170608,0.6930408949480121,0.7621027219508871,0.0202638693416526,0.0509045218465104,0.0300057788305178,0.9535231837215252,0.0067709814344473,0.047939623196668,0.0004440481110868,0.000529184889403,0.0003135783899688,5.034813740360927e-05,0.0010603013735633,0.0002851773211104,0.0006249129319266,1.43636067846003e-05,0.0007005937470509
2024-01-06 18:42:04.033121,3,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],{},0.6699119146963376,0.7167011064754956,0.6801679109804546,0.0159589585835761,0.052147628819847,0.0212604176842569,0.9949774550017776,0.0048269276276805,0.0392506766083399,0.0007432325111995,0.000784224790906,0.0011103608303655,0.0001814810078702,0.0005298312950928,0.0002045250815833,0.00214172896155,1.046706112488258e-05,0.0006700619367481
2024-01-06 18:42:04.013081,3,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['race'],{},0.6805748725081132,0.6942754435602699,0.7704036526963666,0.157752028080592,0.1188280174232898,0.165233229213953,0.774575913224834,0.0373064892709508,0.2556748081320298,0.0003731207748532,0.0004050443130557,0.0003052678468331,0.0001771412551209,0.000805794317497,0.0002493379494158,0.000283526709821,1.04990330118444e-05,0.0004693146521166
2024-01-06 18:42:03.992866,3,Compas Dataset,No Bias Mitigation,LogisticRegression,,['race'],{},0.6801112656467317,0.6956543644202265,0.7645472718728809,0.1399367024356985,0.102391368007917,0.1476452500918574,0.7940805776557828,0.0333468095272177,0.231035144857694,0.0005197039364026,0.000474374588814,0.0005790187199609,0.0003055917982541,0.0021128623382217,0.0005038039019942,0.0005780875580984,2.450886109687009e-05,0.0009360306072842
2024-01-06 18:42:03.973219,3,Compas Dataset,FYP VAE,LogisticRegression,,['race'],"{'my model config': ""VAEMaskConfig(epochs=1250, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.011, \nlosses_used=['z->s ADV loss', 'POS Y VEC loss', 'Reconstruction loss', 'KL divergence loss'])z->s ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 9}, POS Y VEC loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6722299490032452,0.687233051783037,0.7645848663289517,0.0460811716904666,0.0774069719609965,0.0500803066705183,1.0367204177477651,0.0113535321491047,0.0808277505255151,0.0005987986628692,0.0007015241893241,0.0002839428818226,0.0005349115423416,0.0006065238667703,0.000138954004334,0.0060357458908326,8.025108268074505e-06,0.0004220422614998
2024-01-06 18:42:03.953220,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['race'],{},0.6522948539638387,0.667420814479638,0.7412060301507538,0.018350383604568,0.0824847531528548,0.0177694057188493,0.9716395577599822,0.0039596797437331,0.0287703686442329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 18:42:03.842288,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],{},0.6369958275382476,0.6826666666666666,0.6432160804020101,0.0008046642909043,0.0844992687032591,0.0019010746714352,0.9963638174935244,0.0004236296355044,0.0036428094875714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 18:42:03.730838,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['race'],{},0.6536856745479833,0.6674157303370787,0.7462311557788944,0.1654248738539656,0.0854651323233159,0.1675289501553846,0.7705995625713199,0.0373316362356154,0.2605864144371136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 18:42:03.640784,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,['race'],{},0.6481223922114048,0.665903890160183,0.7311557788944724,0.1341482781092847,0.0429119408339542,0.1343339294084966,0.8072947798366209,0.029934559860415,0.2140663988022208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 18:42:03.591281,1,Compas Dataset,FYP VAE,LogisticRegression,,['race'],"{'my model config': ""VAEMaskConfig(epochs=1250, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.011, \nlosses_used=['z->s ADV loss', 'POS Y VEC loss', 'Reconstruction loss', 'KL divergence loss'])z->s ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 9}, POS Y VEC loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6411682892906815,0.6541850220264317,0.7462311557788944,0.0409356808501897,0.1122333526506057,0.0385423358044411,1.0636212529374678,0.0085886556239252,0.0616793622644371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 18:36:29.467394,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['race'],{},0.674547983310153,0.6884875846501128,0.7605985037406484,0.0126897192114583,0.0060890930456147,0.0183625081975482,0.970756005463164,0.0042246900636605,0.0296801239736693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 18:36:29.358004,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],{},0.6689847009735744,0.7161803713527851,0.6733167082294265,0.0335352074482509,0.0390983869244738,0.0258706216684322,1.0509513006905,0.0059520930979319,0.04969575465618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 18:36:29.260601,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['race'],{},0.6898470097357441,0.6995515695067265,0.7780548628428927,0.1390307988134075,0.1161734857387031,0.144848576569305,0.7968971045930396,0.0333255313263476,0.2270297119229199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 18:36:29.179636,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,['race'],{},0.6926286509040334,0.7036199095022625,0.7755610972568578,0.1220160567986655,0.1094167289819464,0.1293447006003127,0.8146059291395517,0.0297585311077625,0.2050508052041446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 18:36:29.139513,1,Compas Dataset,FYP VAE,LogisticRegression,,['race'],"{'my model config': ""VAEMaskConfig(epochs=1250, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.011, \nlosses_used=['z->s ADV loss', 'POS Y VEC loss', 'Reconstruction loss', 'KL divergence loss'])z->s ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 9}, POS Y VEC loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.674547983310153,0.6884875846501128,0.7605985037406484,0.076627301899041,0.0596357226792009,0.0662698212514082,1.1155244181274548,0.0152467981143645,0.1093246245006735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 18:31:12.078120,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['race'],{},0.7037552155771906,0.7232142857142857,0.784503631961259,0.0297515052089316,0.0641397193410616,0.053885422575156,0.9181739879414296,0.0121285744959484,0.0853683769721018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 18:31:11.967918,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],{},0.7037552155771906,0.7512562814070352,0.7239709443099274,0.0135370040115731,0.032845230831808,0.0360095567129032,0.9376172468213084,0.0081050601496051,0.0644134656812685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 18:31:11.847064,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['race'],{},0.6981919332406119,0.7158590308370044,0.7869249394673123,0.1688004115744031,0.1548454342078503,0.1833221609171694,0.7562310725101422,0.0412623002508893,0.279408298036056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 18:31:11.743242,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,['race'],{},0.6995827538247567,0.717439293598234,0.7869249394673123,0.1636457723991454,0.1548454342078503,0.1792571202667628,0.7603410239911756,0.0403473376134757,0.2739882305667167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 18:31:11.709087,1,Compas Dataset,FYP VAE,LogisticRegression,,['race'],"{'my model config': ""VAEMaskConfig(epochs=1250, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.011, \nlosses_used=['z->s ADV loss', 'POS Y VEC loss', 'Reconstruction loss', 'KL divergence loss'])z->s ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 9}, POS Y VEC loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.7009735744089013,0.7190265486725663,0.7869249394673123,0.0206805323221693,0.0603518405531828,0.0454287629557057,0.9310155821783728,0.0102251427090245,0.0714792648114347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 00:19:37.996046,3,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['race'],{},0.674547983310153,0.6782660187921229,0.7626603906167277,0.0289362132064081,0.0346385911127592,0.0434974950534138,0.9328980756890513,0.0096996356269299,0.0704700951839913,0.0003185282190855,0.0005451653618367,0.0006442399676311,0.0002048071177822,0.0004512582966144,0.0007389889988498,0.0017674686245097,3.624268496999326e-05,0.0020168568908211
2024-01-06 00:19:37.965653,3,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],{},0.6569309225776542,0.6933063709624858,0.6601384731059282,0.0293010133241892,0.0336045253437105,0.0258719007365162,0.9668501078709104,0.0057025578331827,0.0497243623833746,0.0004956316283476,0.0011000677660883,0.000711092703888,6.694791096199133e-05,0.0001632578612627,0.0004021778468899,0.0025106662986643,1.926195015421944e-05,0.0014945235754944
2024-01-06 00:19:37.930572,3,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['race'],{},0.6722299490032452,0.6763305058047222,0.7599500472201098,0.1758507951771566,0.1612544329068966,0.2032861877330167,0.7278973906442916,0.0449672863781471,0.3178132873795925,0.0003279851972499,0.0004561503183706,0.0007329542170882,0.0002635475547755,0.0004684504255054,0.0001066104962463,0.0002293290451961,6.144719778389264e-06,0.0004378840846724
2024-01-06 00:19:37.906746,3,Compas Dataset,No Bias Mitigation,LogisticRegression,,['race'],{},0.6717663421418637,0.6777832608614816,0.7541047537762718,0.1575114880561022,0.1458300022650747,0.18559646734388,0.7454916683799641,0.0409992243128592,0.2939957980841278,0.0003185282190855,0.0004752105724083,0.0006557012948879,0.0001687353211708,0.000918188700342,0.0001273630543412,0.0003187568761112,2.78251706411751e-06,0.0005666543160781
2024-01-06 00:19:37.879989,3,Compas Dataset,FYP VAE,LogisticRegression,,['race'],"{'my model config': ""VAEMaskConfig(epochs=1250, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.011, \nlosses_used=['Flipped ADV loss', 'POS Y VEC loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, POS Y VEC loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6750115901715344,0.6823849173303568,0.75033743929034,0.1279266452881024,0.1318135797888045,0.1596850333279291,0.7736803084478462,0.0352508861081074,0.2580103542068465,0.0002892975593043,0.0004370044319757,0.0009589350011628,0.0012649313103273,0.0003856758716479,0.0008695270665884,0.0016680958140915,3.838969904049585e-05,0.002848143063565
2024-01-06 00:19:37.849363,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['race'],{},0.6995827538247567,0.7105263157894737,0.7941176470588235,0.0105238839885745,0.0322880780546683,0.0484865329223305,0.9271284271284272,0.0111362365826435,0.0756631824205283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 00:19:37.717646,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],{},0.6856745479833102,0.7357512953367875,0.696078431372549,0.0193996411119967,0.0314833907511253,0.0122795492445297,0.9774582560296846,0.0028203288062349,0.0227996928634605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 00:19:37.589330,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['race'],{},0.6968011126564673,0.7065217391304348,0.7965686274509803,0.1733642995643421,0.1308371262604671,0.1972728957164755,0.7426439888368822,0.04530902718,0.2975385027467431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 00:19:37.476994,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,['race'],{},0.6954102920723226,0.7086092715231788,0.7867647058823529,0.1453169393158949,0.1059924057635728,0.1700355416308724,0.770004556846662,0.0390532361241951,0.2613588461692407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 00:19:37.450499,1,Compas Dataset,FYP VAE,LogisticRegression,,['race'],"{'my model config': ""VAEMaskConfig(epochs=1250, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.011, \nlosses_used=['Flipped ADV loss', 'POS Y VEC loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, POS Y VEC loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6981919332406119,0.7089715536105032,0.7941176470588235,0.0968448766146134,0.1041064198958935,0.1310997692320649,0.8178776178776179,0.0301105886130675,0.2010425649688464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 00:10:52.687462,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['race'],{},0.6592489568845619,0.668235294117647,0.7319587628865979,0.0454190718623443,0.0617511520737327,0.0740153317472905,0.8845360824742267,0.0162488079371558,0.1226919720094663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 00:10:52.456177,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],{},0.6536856745479833,0.6893732970027248,0.6520618556701031,0.0290657580808575,0.0191244239631336,0.0542250418539078,0.9008698453608248,0.0119041861958639,0.1043944875678884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 00:10:52.194541,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['race'],{},0.6536856745479833,0.662004662004662,0.7319587628865979,0.1968597794190958,0.1735023041474654,0.2178165477134549,0.7070742979025951,0.0478179205007728,0.3466195296358847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 00:10:51.950725,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,['race'],{},0.6522948539638387,0.6627358490566038,0.7242268041237113,0.1755071958324697,0.152073732718894,0.1964490263459335,0.7279936558287075,0.0431270443998676,0.317462945344429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 00:10:51.892201,1,Compas Dataset,FYP VAE,LogisticRegression,,['race'],"{'my model config': ""VAEMaskConfig(epochs=1250, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.011, \nlosses_used=['Flipped ADV loss', 'POS Y VEC loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, POS Y VEC loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6689847009735744,0.6802884615384616,0.729381443298969,0.1777142770264148,0.1440092165898617,0.2002731518195436,0.7193777393666275,0.0439665661432874,0.3293686915318294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 22:09:10.553893,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['race'],{},0.6648122392211405,0.6560364464692483,0.7619047619047619,0.0308656837683054,0.0098765432098765,0.0079906204906204,0.9870297174645,0.0017138623609905,0.0130551311219794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 22:09:10.452808,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],{},0.631432545201669,0.6547945205479452,0.6322751322751323,0.0394376407797132,0.0502057613168724,0.011111111111111,1.022222222222222,0.0023831584974495,0.0219789067187751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 22:09:10.336619,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['race'],{},0.6662030598052852,0.6604651162790698,0.7513227513227513,0.1573283065480319,0.1794238683127572,0.1947691197691197,0.7339738851933975,0.0417749114536686,0.3092818297561497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
