time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,f1score,mean_pred,sex|unprivileged mean_pred,sex|privileged mean_pred,sex|unprivileged acc,sex|privileged acc,sex|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,sex|[ERD] Error Rate Difference,sex|[A_AOD] Absolute Average Odds Difference,sex|[A_EOD] Absolute Equal Opportunity Difference,sex|[A_SPD] Absolute Statistical Parity Difference,sex|[DI] Disparate Impact,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,sex|[FR] Flip Rate,sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,sex|[DF] Differential Fairness for One Attribute,[SF] Statistical Parity Subgroup Fairness,[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,[DF] Differential Fairness,[DF] Differential Fairness if 0 was the positive label,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,VAR|accuracy,VAR|precision,VAR|recall,VAR|f1score,VAR|mean_pred,VAR|sex|unprivileged mean_pred,VAR|sex|privileged mean_pred,VAR|sex|unprivileged acc,VAR|sex|privileged acc,VAR|sex|[AOD] Average Odds Difference,VAR|sex|[EOD] Equal Opportunity Difference,VAR|sex|[SPD] Statistical Parity Difference,VAR|sex|[ERD] Error Rate Difference,VAR|sex|[A_AOD] Absolute Average Odds Difference,VAR|sex|[A_EOD] Absolute Equal Opportunity Difference,VAR|sex|[A_SPD] Absolute Statistical Parity Difference,VAR|sex|[DI] Disparate Impact,VAR|sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|sex|[FR] Flip Rate,VAR|sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,VAR|sex|[DF] Differential Fairness for One Attribute,VAR|[SF] Statistical Parity Subgroup Fairness,VAR|[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,VAR|[DF] Differential Fairness,VAR|[DF] Differential Fairness if 0 was the positive label,VAR|[MEOD] M Equal Opportunity Difference,VAR|[MAOD] M Average Odds Difference,id
34:03.1,1,Adult Dataset,LFR,SupportVectorClassifier,,['sex'],{'c': 'LFR'},0.848633712,0.751879699,0.525624179,0.618716164,0.163340497,0.082069581,0.205992509,0.925066905,0.808520599,-0.016220412,0.009152366,-0.123922929,0.116546305,0.016220412,0.009152366,0.123922929,0.39841051,1.509973946,0.021799202,0.027971967,0.920272373,0.027971967,0.027971967,0.920272373,0.145028696,0.009152366,0.016220412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7494E+18
30:26.5,1,Adult Dataset,Reweighing Bias Mitigation,SupportVectorClassifier,,['sex'],{},0.857844642,0.780075188,0.545335085,0.64191802,0.163340497,0.12132025,0.185393258,0.923282783,0.823501873,0.100157317,0.193512741,-0.064073009,0.099780911,0.100157317,0.193512741,0.064073009,0.654394075,0.528131196,0.135707706,0.014462603,0.424045549,0.014462603,0.014462603,0.424045549,0.075715026,0.193512741,0.100157317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7494E+18
28:49.6,1,Adult Dataset,FairBalance Bias Mitigation,SupportVectorClassifier,,['sex'],{},0.806877495,0.557192374,0.844940867,0.67154047,0.354313786,0.21677074,0.426498127,0.858162355,0.779962547,-0.050313129,0.00600624,-0.209727387,0.078199808,0.050313129,0.00600624,0.209727387,0.508257192,0.967507822,0.109917102,0.047339808,0.676767677,0.047339808,0.047339808,0.676767677,0.311664248,0.00600624,0.050313129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7494E+18
26:53.8,1,Adult Dataset,FairMask Bias Mitigation,SupportVectorClassifier,DecisionTreeRegressor,['sex'],{},0.867976666,0.781942078,0.603153745,0.681008902,0.180227203,0.072256913,0.236891386,0.938447814,0.830992509,-0.061852397,-0.063104524,-0.164634472,0.107455305,0.061852397,0.063104524,0.164634472,0.305021279,2.278459796,0,0.037161405,1.187373738,0.037161405,0.037161405,1.187373738,0.195354475,0.063104524,0.061852397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7494E+18
25:26.9,1,Adult Dataset,No Bias Mitigation,SupportVectorClassifier,,['sex'],{},0.868590728,0.781725888,0.607095926,0.683431953,0.181455327,0.079393399,0.235018727,0.940231936,0.830992509,-0.037291603,-0.018317733,-0.155625328,0.109239426,0.037291603,0.018317733,0.155625328,0.33781733,1.960179691,0.018728892,0.035127854,1.085249973,0.035127854,0.035127854,1.085249973,0.185181448,0.018317733,0.037291603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7494E+18
24:00.0,1,Adult Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}""}",0.798894688,0.589225589,0.459921156,0.516605166,0.18237642,0.206066012,0.16994382,0.820695807,0.787453184,0.146482059,0.195982839,0.036122192,0.033242624,0.146482059,0.195982839,0.036122192,1.212553726,0.175294275,0.127110838,0.008153526,0.192728653,0.008153526,0.008153526,0.192728653,0.044493066,0.195982839,0.146482059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7494E+18
15:26.2,1,Adult Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}""}",0.817316549,0.647163121,0.479632063,0.550943396,0.17316549,0.157894737,0.181179775,0.861730598,0.794007491,0.088347534,0.13300832,-0.023285038,0.067723107,0.088347534,0.13300832,0.023285038,0.871481028,0.14747191,0.124347559,0.005255915,0.137561183,0.005255915,0.005255915,0.137561183,0.028040468,0.13300832,0.088347534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7494E+18
10:07.3,1,Adult Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}""}",0.800122812,0.611788618,0.395532194,0.480446927,0.151059257,0.131132917,0.161516854,0.829616414,0.784644195,-0.019794067,-0.093629745,-0.030383937,0.044972219,0.019794067,0.093629745,0.030383937,0.811883799,0.231703355,0.175314707,0.006858283,0.208398053,0.006858283,0.006858283,0.208398053,0.035595679,0.093629745,0.019794067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7494E+18
59:33.0,1,Adult Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}""}",0.807798588,0.634730539,0.417871222,0.503961965,0.153822536,0.169491525,0.145599251,0.860838537,0.779962547,0.165877999,0.265691628,0.023892274,0.08087599,0.165877999,0.265691628,0.023892274,1.164096136,0.140964419,0.159963156,0.00539298,0.151944937,0.00539298,0.00539298,0.151944937,0.028362212,0.265691628,0.165877999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7494E+18
48:50.5,1,Adult Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}""}",0.810561867,0.631386861,0.454664915,0.528647823,0.168252994,0.172167707,0.166198502,0.859946476,0.784644195,0.144297206,0.231903276,0.005969206,0.075302282,0.144297206,0.231903276,0.005969206,1.035916121,0.034670878,0.131102241,0.001347373,0.035286176,0.001347373,0.001347373,0.035286176,0.007184773,0.231903276,0.144297206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7494E+18
35:00.1,1,Adult Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}""}",0.821307952,0.666666667,0.47043364,0.551617874,0.164875652,0.13470116,0.18071161,0.883140054,0.788857678,0.074701301,0.134035361,-0.046010451,0.094282376,0.074701301,0.134035361,0.046010451,0.745392946,0.341574274,0.093644458,0.01038551,0.293843756,0.01038551,0.01038551,0.293843756,0.054638782,0.134035361,0.074701301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7494E+18
26:16.4,1,Adult Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}""}",0.795517347,0.603485839,0.363994744,0.454098361,0.140927234,0.128456735,0.14747191,0.826940232,0.779026217,-0.012903379,-0.085868435,-0.019015175,0.047914015,0.012903379,0.085868435,0.019015175,0.871059003,0.148027856,0.133251458,0.004292118,0.138045562,0.004292118,0.004292118,0.138045562,0.022059349,0.085868435,0.012903379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7494E+18
21:41.7,1,Adult Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}""}",0.807184526,0.61406518,0.47043364,0.532738095,0.178999079,0.182872435,0.176966292,0.849241748,0.78511236,0.137251907,0.213182527,0.005906143,0.064129389,0.137251907,0.213182527,0.005906143,1.033374396,0.03229652,0.115750691,0.001333139,0.032829561,0.001333139,0.001333139,0.032829561,0.007201937,0.213182527,0.137251907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7494E+18
19:03.2,1,Adult Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}""}",0.813325146,0.644067797,0.449408673,0.529411765,0.163033466,0.161462979,0.163857678,0.858162355,0.789794007,0.112968528,0.168889756,-0.002394698,0.068368348,0.112968528,0.168889756,0.002394698,0.985385498,0.014831254,0.101320233,0.000540533,0.014722346,0.000540533,0.000540533,0.014722346,0.002859891,0.168889756,0.112968528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7494E+18
11:11.1,1,Adult Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}""}",0.825913417,0.699588477,0.446780552,0.545308741,0.149217071,0.109723461,0.16994382,0.900981267,0.786516854,0.059977093,0.122542902,-0.060220359,0.114464413,0.059977093,0.122542902,0.060220359,0.645645491,0.548837581,0.078292908,0.01359298,0.437504702,0.01359298,0.01359298,0.437504702,0.070038747,0.122542902,0.059977093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7494E+18
03:11.0,1,Adult Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Reconstruction loss', 'KL divergence loss'])Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}""}",0.804421247,0.598412698,0.495400788,0.542056075,0.193429536,0.188224799,0.196161049,0.831400535,0.790262172,0.089281214,0.114287572,-0.007936249,0.041138363,0.089281214,0.114287572,0.007936249,0.959542175,0.042163676,0.143076451,0.001791376,0.041299009,0.001791376,0.001791376,0.041299009,0.009824516,0.114287572,0.089281214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7494E+18
01:17.5,1,Adult Dataset,LFR,LogisticRegression,,['sex'],{'c': 'LFR'},0.852625115,0.750445633,0.553219448,0.636913767,0.172244397,0.068688671,0.22659176,0.931311329,0.811329588,-0.064236879,-0.063182527,-0.157903089,0.119981741,0.064236879,0.063182527,0.157903089,0.303138432,2.2988229,0.011360147,0.035641992,1.193565708,0.035641992,0.035641992,1.193565708,0.185786591,0.063182527,0.064236879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7494E+18
59:18.5,1,Adult Dataset,Reweighing Bias Mitigation,LogisticRegression,,['sex'],{},0.855388394,0.757092199,0.561103811,0.644528302,0.17316549,0.119536128,0.201310861,0.925066905,0.818820225,0.082440082,0.174791992,-0.081774733,0.10624668,0.082440082,0.174791992,0.081774733,0.593788768,0.684100565,0.140927234,0.018458248,0.521231632,0.018458248,0.018458248,0.521231632,0.097477088,0.174791992,0.082440082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7494E+18
59:17.3,1,Adult Dataset,FairBalance Bias Mitigation,LogisticRegression,,['sex'],{},0.807798588,0.561531449,0.809461235,0.663078579,0.336813018,0.232827832,0.391385768,0.842105263,0.789794007,-0.004207766,0.048127925,-0.158557935,0.052311256,0.004207766,0.048127925,0.158557935,0.594880682,0.68100937,0.159963156,0.035789805,0.519394429,0.035789805,0.035789805,0.519394429,0.231526623,0.048127925,0.004207766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7494E+18
59:16.4,1,Adult Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['sex'],{},0.855695425,0.738134206,0.592641261,0.657434402,0.187595947,0.074041035,0.247191011,0.93309545,0.815074906,-0.072872089,-0.070410816,-0.173149976,0.118020544,0.072872089,0.070410816,0.173149976,0.299529641,2.338567754,0,0.03908353,1.205541899,0.03908353,0.03908353,1.205541899,0.207018391,0.070410816,0.072872089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7494E+18
59:15.4,1,Adult Dataset,No Bias Mitigation,LogisticRegression,,['sex'],{},0.855695425,0.740495868,0.58869908,0.655929722,0.185753761,0.06690455,0.248127341,0.93309545,0.815074906,-0.092651237,-0.105304212,-0.181222791,0.118020544,0.092651237,0.105304212,0.181222791,0.269637958,2.708676654,0.020264047,0.040905731,1.310675116,0.040905731,0.040905731,1.310675116,0.215940527,0.105304212,0.092651237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7494E+18
59:14.5,1,Adult Dataset,FYP VAE,nn keras,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}""}",0.798894688,0.60106383,0.44083225,0.508627157,0.17316549,0.162377995,0.178873239,0.819875776,0.787793427,0.020913992,-0.024155126,-0.016495245,0.032082349,0.020913992,0.024155126,0.016495245,0.90778249,0.101585469,0.076757753,0.003732732,0.096750478,0.003732732,0.003732732,0.096750478,0.019889436,0.024155126,0.020913992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1927E+18
59:12.9,1,Adult Dataset,FYP VAE,nn keras,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}""}",0.818237642,0.630338733,0.55656697,0.591160221,0.208474056,0.15350488,0.237558685,0.864241349,0.793896714,0.012809454,0.027265546,-0.084053805,0.070344635,0.012809454,0.027265546,0.084053805,0.64617667,0.547564384,0.155971753,0.019020651,0.43668233,0.019020651,0.019020651,0.43668233,0.104578895,0.027265546,0.012809454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1927E+18
59:11.3,1,Adult Dataset,FYP VAE,nn keras,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}""}",0.804421247,0.588235294,0.572171651,0.580092287,0.229659196,0.21472937,0.237558685,0.829636202,0.791079812,0.100630363,0.150978795,-0.022829315,0.03855639,0.100630363,0.150978795,0.022829315,0.903900312,0.106316688,0.13969911,0.005166077,0.101036198,0.005166077,0.005166077,0.101036198,0.029502869,0.150978795,0.100630363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1927E+18
59:09.7,1,Adult Dataset,FYP VAE,nn keras,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}""}",0.811789991,0.614035088,0.546163849,0.578114246,0.210009211,0.181011535,0.225352113,0.827861579,0.803286385,0.021016709,-0.007751364,-0.044340578,0.024575194,0.021016709,0.007751364,0.044340578,0.803238687,0.244959956,0.118206939,0.01003389,0.219103365,0.01003389,0.01003389,0.219103365,0.055661412,0.007751364,0.021016709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1927E+18
59:08.2,1,Adult Dataset,FYP VAE,nn keras,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}""}",0.820079828,0.6464,0.525357607,0.579626973,0.191894381,0.163265306,0.207042254,0.87755102,0.789671362,0.101584068,0.187982917,-0.043776947,0.087879659,0.101584068,0.187982917,0.043776947,0.788560322,0.268133803,0.185753761,0.009906346,0.237546373,0.009906346,0.009906346,0.237546373,0.05373711,0.187982917,0.101584068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1927E+18
