time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,race|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,race|[DI] Disparate Impact,[SF] Statistical Parity Subgroup Fairness,[DF] Differential Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|race|[AOD] Average Odds Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|race|[DI] Disparate Impact,VAR|[SF] Statistical Parity Subgroup Fairness,VAR|[DF] Differential Fairness
2023-12-07 17:27:42.473911,4,Compas Dataset,FYP VAE,LogisticRegression,,['race'],{'my model config': <src.ml_models.FYP_VAE.configs.VAEMaskConfig object at 0x0000018D00983E20>},0.6668984700973575,0.660880757135954,0.8093555969194979,0.0809401522956802,0.0717228273619059,0.0927669354454403,0.8852942597844127,0.0202336346455535,0.1366163934084463,1.0155504960722438e-05,3.9909387586138647e-05,0.0003855483460504,0.0016939927481921,0.0023941825237024,0.0045128288995902,0.0096828243583808,0.0002147251764227,0.010227267939815
2023-12-07 17:27:42.451374,1,Compas Dataset,No Bias Mitigation,RandomForestClassifier,,['race'],{},0.6161335187760779,0.6377551020408163,0.6510416666666666,0.1650743877219236,0.1430873719350753,0.1847861942047604,0.7233945788611971,0.041177187447409,0.3238004534634703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:27:42.393472,1,Compas Dataset,Reweighing Bias Mitigation,RandomForestClassifier,,['race'],{},0.6189151599443672,0.6395939086294417,0.65625,0.1388332333654442,0.1346840105905375,0.1618778103786524,0.7530851120173719,0.0360723536204858,0.2835770270021577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:27:41.467285,1,Compas Dataset,FairBalance Bias Mitigation,RandomForestClassifier,,['race'],{},0.6133518776077886,0.6373056994818653,0.640625,0.1372074550800854,0.1377921031426269,0.1598899286445945,0.7513969496558239,0.0356293801660086,0.2858212053982542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:27:40.500537,1,Compas Dataset,FairMask Bias Mitigation,RandomForestClassifier,DecisionTreeRegressor,['race'],{},0.6161335187760779,0.6343283582089553,0.6640625,0.147795506089963,0.0999769770922067,0.1638656921127103,0.7547103614958809,0.0365153270749631,0.281421230494609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:27:39.221963,1,Compas Dataset,No Bias Mitigation,RandomForestClassifier,,['race'],{},0.6161335187760779,0.6377551020408163,0.6510416666666666,0.1650743877219236,0.1430873719350753,0.1847861942047604,0.7233945788611971,0.041177187447409,0.3238004534634703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:27:39.123787,1,Compas Dataset,FYP VAE,RandomForestClassifier,,['race'],{'my model config': <src.ml_models.FYP_VAE.configs.VAEMaskConfig object at 0x0000018D00983E20>},0.6161335187760779,0.6221719457013575,0.7161458333333334,0.0641120327006072,0.0159433636468285,0.0801836837445094,0.8799734920346163,0.0178678855851796,0.1278634946515183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:25:46.033944,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.6773296244784422,0.665938864628821,0.7942708333333334,0.1297124509500988,0.0888108668124784,0.1590565808434174,0.7858511956242257,0.0354436795038697,0.2409878230201904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:25:45.998201,1,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.6578581363004172,0.6487068965517241,0.7838541666666666,0.1668244064027918,0.0724646022792678,0.1839528464035834,0.7603641298201967,0.0409914867852701,0.2739578422577602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:25:38.574466,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.6773296244784422,0.665938864628821,0.7942708333333334,0.1297124509500988,0.0888108668124784,0.1590565808434174,0.7858511956242257,0.0354436795038697,0.2409878230201904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:25:38.507223,1,Compas Dataset,FYP VAE,MLPClassifier,,['race'],{'my model config': <src.ml_models.FYP_VAE.configs.VAEMaskConfig object at 0x0000018D00983E20>},0.6522948539638387,0.6378600823045267,0.8072916666666666,0.1153705299711809,0.0678024634511338,0.137927741801073,0.8203211579780616,0.0307353939658891,0.1980593593302503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:23:49.560835,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,['race'],{},0.6703755215577191,0.6644295302013423,0.7734375,0.1325506933126531,0.1113733164498677,0.1633448497369746,0.7763289273488018,0.0363992641611263,0.2531789731592519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:23:49.520720,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['race'],{},0.6731571627260083,0.6697038724373576,0.765625,0.0272334618779018,0.0086335904224703,0.0115627007413323,0.9812979135660328,0.0025765966871775,0.0188791819657405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:23:49.404114,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],{},0.6759388038942976,0.6950904392764858,0.7005208333333334,0.0233218774171529,0.0251525267641303,0.0142450389763711,0.9739920121719284,0.0031743206934372,0.0263521764287458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:23:49.282083,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['race'],{},0.6648122392211405,0.6571428571428571,0.7786458333333334,0.1709789557495673,0.1250719465868539,0.1965398704838625,0.7425754957249409,0.0437963405363267,0.2976307357300857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:23:49.176963,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,['race'],{},0.6703755215577191,0.6644295302013423,0.7734375,0.1325506933126531,0.1113733164498677,0.1633448497369746,0.7763289273488018,0.0363992641611263,0.2531789731592519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:23:49.117983,1,Compas Dataset,FYP VAE,LogisticRegression,,['race'],{'my model config': <src.ml_models.FYP_VAE.configs.VAEMaskConfig object at 0x0000018D00983E20>},0.6675938803894298,0.653276955602537,0.8046875,0.0910459317108241,0.0720041441234027,0.1214343999027761,0.8355860091203986,0.0270600683610562,0.1796219929530663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:22:12.240348,1,Compas Dataset,No Bias Mitigation,RandomForestClassifier,,['race'],{},0.6063977746870653,0.6556962025316456,0.6379310344827587,0.1077000925283367,0.1400971547536432,0.1227031963470319,0.8066762589928057,0.0259903551718601,0.2148328572568202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:22:12.186468,1,Compas Dataset,Reweighing Bias Mitigation,RandomForestClassifier,,['race'],{},0.60778859527121,0.654228855721393,0.6477832512315271,0.0858566581849024,0.1255517002081887,0.1021369863013698,0.837913043478261,0.0216341271391845,0.1768409506165794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:22:11.296411,1,Compas Dataset,FairBalance Bias Mitigation,RandomForestClassifier,,['race'],{},0.6063977746870653,0.6572890025575447,0.6330049261083743,0.0751638522630888,0.113560027758501,0.0913059360730593,0.8496541353383459,0.0193399502090099,0.1629259119058272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:22:10.394978,1,Compas Dataset,FairMask Bias Mitigation,RandomForestClassifier,DecisionTreeRegressor,['race'],{},0.6036161335187761,0.6486486486486487,0.6502463054187192,0.0650518544220834,0.0542956280360861,0.0724383561643835,0.8824888888888889,0.0153435172092285,0.125009080748123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:22:09.131268,1,Compas Dataset,No Bias Mitigation,RandomForestClassifier,,['race'],{},0.6063977746870653,0.6556962025316456,0.6379310344827587,0.1077000925283367,0.1400971547536432,0.1227031963470319,0.8066762589928057,0.0259903551718601,0.2148328572568202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:22:09.025729,1,Compas Dataset,FYP VAE,RandomForestClassifier,,['race'],{'my model config': <src.ml_models.FYP_VAE.configs.VAEMaskConfig object at 0x0000018D00983E20>},0.6063977746870653,0.6460807600950119,0.6699507389162561,0.0551748400030842,0.092824427480916,0.070703196347032,0.8886043165467625,0.0149759846487453,0.1181032307982692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:20:22.679185,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.6731571627260083,0.6912751677852349,0.7610837438423645,0.099140257537204,0.1160582928521859,0.1171963470319634,0.8333376623376624,0.0248239228878,0.1823163620022528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:20:22.646976,1,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.6703755215577191,0.688195991091314,0.7610837438423645,0.0969648777854884,0.1047883414295628,0.1131963470319634,0.839025974025974,0.0239766636167912,0.1755136146795003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:20:19.741806,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.6731571627260083,0.6912751677852349,0.7610837438423645,0.099140257537204,0.1160582928521859,0.1171963470319634,0.8333376623376624,0.0248239228878,0.1823163620022528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:20:19.681518,1,Compas Dataset,FYP VAE,MLPClassifier,,['race'],{'my model config': <src.ml_models.FYP_VAE.configs.VAEMaskConfig object at 0x0000018D00983E20>},0.6606397774687065,0.6594488188976378,0.8251231527093597,0.0101021667052201,0.0215128383067313,0.0083287671232876,0.9883076923076924,0.0017641562903198,0.0117612002571309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:18:36.031939,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,['race'],{},0.6536856745479833,0.6764044943820224,0.7413793103448276,0.1240644999614464,0.145149201943095,0.1408949771689498,0.8034649681528662,0.0298436439112428,0.2188216938180531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:18:35.991898,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['race'],{},0.650904033379694,0.6695842450765864,0.7536945812807881,0.0125489629115583,0.0480777238029146,0.0315342465753424,0.9520416666666668,0.0066794206913094,0.0491464776415383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:18:35.865977,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],{},0.6342141863699583,0.6791979949874687,0.6674876847290641,0.0102874161461947,0.0049687716863289,0.0030776255707761,0.9944754098360656,0.0006518866993835,0.0055399071516088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:18:35.730601,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['race'],{},0.655076495132128,0.6771300448430493,0.7438423645320197,0.1278812938545762,0.1527827897293545,0.1454611872146118,0.798379746835443,0.030810834859883,0.2251709214967118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:18:35.620199,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,['race'],{},0.6536856745479833,0.6764044943820224,0.7413793103448276,0.1240644999614464,0.145149201943095,0.1408949771689498,0.8034649681528662,0.0298436439112428,0.2188216938180531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:18:35.560052,1,Compas Dataset,FYP VAE,LogisticRegression,,['race'],{'my model config': <src.ml_models.FYP_VAE.configs.VAEMaskConfig object at 0x0000018D00983E20>},0.6648122392211405,0.6608187134502924,0.8349753694581281,0.0322898835685094,0.0633171408743927,0.0508584474885844,0.9320853658536584,0.0107725727859548,0.0703308742274622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:16:46.256012,1,Compas Dataset,No Bias Mitigation,RandomForestClassifier,,['race'],{},0.6328233657858137,0.6565656565656566,0.6701030927835051,0.1370673278071025,0.1806531741327236,0.1825669060635295,0.7297061390747746,0.0395348972166179,0.3151133750970226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:16:46.184876,1,Compas Dataset,Reweighing Bias Mitigation,RandomForestClassifier,,['race'],{},0.6300417246175244,0.6525,0.6726804123711341,0.1044741204919035,0.1765037965393626,0.1551523921820845,0.7657301627979121,0.0335982791738641,0.2669254391902966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:16:44.966946,1,Compas Dataset,FairBalance Bias Mitigation,RandomForestClassifier,,['race'],{},0.6147426981919333,0.6449086161879896,0.6365979381443299,0.1203123564471124,0.1798345894374348,0.164085110944367,0.7455006442495532,0.0355326610711446,0.293699280593206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:16:43.698143,1,Compas Dataset,FairMask Bias Mitigation,RandomForestClassifier,DecisionTreeRegressor,['race'],{},0.6119610570236439,0.639386189258312,0.6443298969072165,0.1286068085755894,0.1673864566573517,0.1670597062922071,0.7460692464358452,0.036176810242939,0.2929368594456806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:16:42.158100,1,Compas Dataset,No Bias Mitigation,RandomForestClassifier,,['race'],{},0.6328233657858137,0.6565656565656566,0.6701030927835051,0.1370673278071025,0.1806531741327236,0.1825669060635295,0.7297061390747746,0.0395348972166179,0.3151133750970226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:16:42.027107,1,Compas Dataset,FYP VAE,RandomForestClassifier,,['race'],{'my model config': <src.ml_models.FYP_VAE.configs.VAEMaskConfig object at 0x0000018D00983E20>},0.6258692628650904,0.639344262295082,0.7036082474226805,0.0687852621300556,0.1814717588280125,0.1258530746417979,0.8148741869785165,0.0272535065507843,0.204721549463329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:14:41.293800,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.6717663421418637,0.6743119266055045,0.7577319587628866,0.1911817352113736,0.2148079148671916,0.2423982563332976,0.6859840770227735,0.0524913871646023,0.3769008628627039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:14:41.257993,1,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.6578581363004172,0.6628440366972477,0.7448453608247423,0.1832174016679054,0.1698422107432183,0.2231303819630543,0.7059322133666105,0.0483189254121684,0.3482360611600943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:14:37.054552,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.6717663421418637,0.6743119266055045,0.7577319587628866,0.1911817352113736,0.2148079148671916,0.2423982563332976,0.6859840770227735,0.0524913871646023,0.3769008628627039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:14:36.981219,1,Compas Dataset,FYP VAE,MLPClassifier,,['race'],{'my model config': <src.ml_models.FYP_VAE.configs.VAEMaskConfig object at 0x0000018D00983E20>},0.6522948539638387,0.6408163265306123,0.8092783505154639,0.1035096876310075,0.1427724616817681,0.1516864973023189,0.8067903833244205,0.0328477389977194,0.2146913925016007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:12:55.039064,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,['race'],{},0.6662030598052852,0.6666666666666666,0.7628865979381443,0.1859019872894601,0.1955570609986733,0.2325276021009754,0.7004729193275571,0.0503538951681074,0.3559995730136595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:12:55.007004,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['race'],{},0.655076495132128,0.6612903225806451,0.7396907216494846,0.0263593722720377,0.0686199791119767,0.0794833315467896,0.8791853360488797,0.0172121301220014,0.1287595547751296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:12:54.907975,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],{},0.6522948539638387,0.6835106382978723,0.6623711340206185,0.0107254688566681,0.0397719253676573,0.0627344838675099,0.8891204471178895,0.0135851640646006,0.1175225665737746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:12:54.804679,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['race'],{},0.6634214186369958,0.6636771300448431,0.7628865979381443,0.1982476663018058,0.1955570609986733,0.2412995319255368,0.6926464062624447,0.0522534581912368,0.3672356462805853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:12:54.722485,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,['race'],{},0.6662030598052852,0.6666666666666666,0.7628865979381443,0.1859019872894601,0.1955570609986733,0.2325276021009754,0.7004729193275571,0.0503538951681074,0.3559995730136595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:12:54.675652,1,Compas Dataset,FYP VAE,LogisticRegression,,['race'],{'my model config': <src.ml_models.FYP_VAE.configs.VAEMaskConfig object at 0x0000018D00983E20>},0.6634214186369958,0.658695652173913,0.7809278350515464,0.1424270670309002,0.1446072204815536,0.1870957944760067,0.7562409077684026,0.0405156288385391,0.2793952924949435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:11:43.682165,1,Compas Dataset,No Bias Mitigation,RandomForestClassifier,,['race'],{},0.6481223922114048,0.6921119592875318,0.6732673267326733,0.0095050168917252,0.0352851870271968,0.030844354373766,0.9456225456225456,0.0068303024792972,0.0559117899510985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:11:43.633845,1,Compas Dataset,Reweighing Bias Mitigation,RandomForestClassifier,,['race'],{},0.6397774687065368,0.6883116883116883,0.655940594059406,0.0252208887159449,0.0312279140381644,0.0160729572494278,0.9705741244202784,0.003559262690996,0.0298675017314427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:11:42.817906,1,Compas Dataset,FairBalance Bias Mitigation,RandomForestClassifier,,['race'],{},0.6300417246175244,0.6844919786096256,0.6336633663366337,0.0083183162055018,0.0245006936628013,0.0263806146159086,0.9509485446985448,0.0058418333297869,0.0502953244215407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:11:41.998377,1,Compas Dataset,FairMask Bias Mitigation,RandomForestClassifier,DecisionTreeRegressor,['race'],{},0.6467315716272601,0.6893939393939394,0.6757425742574258,0.0238508672720897,0.0003926393215192,0.0497300791418439,0.91485065585785,0.0110124361412176,0.0889944446697585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:11:41.009387,1,Compas Dataset,No Bias Mitigation,RandomForestClassifier,,['race'],{},0.6481223922114048,0.6921119592875318,0.6732673267326733,0.0095050168917252,0.0352851870271968,0.030844354373766,0.9456225456225456,0.0068303024792972,0.0559117899510985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-07 17:11:40.938218,1,Compas Dataset,FYP VAE,RandomForestClassifier,,['race'],{'my model config': <src.ml_models.FYP_VAE.configs.VAEMaskConfig object at 0x0000018D00983E20>},0.6258692628650904,0.6683291770573566,0.6633663366336634,0.0437607074184001,0.0123550506504724,0.0109103932633344,1.0198219358524705,0.0024160429897033,0.0196280393629368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
