time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,f1score,mean_pred,race|[ERD] Error Rate Difference,sex|[ERD] Error Rate Difference,race|[AOD] Average Odds Difference,sex|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,sex|[EOD] Equal Opportunity Difference,race|[A_AOD] Absolute Average Odds Difference,sex|[A_AOD] Absolute Average Odds Difference,race|[A_EOD] Absolute Equal Opportunity Difference,sex|[A_EOD] Absolute Equal Opportunity Difference,race|[A_SPD] Absolute Statistical Parity Difference,sex|[A_SPD] Absolute Statistical Parity Difference,race|[SPD] Statistical Parity Difference,sex|[SPD] Statistical Parity Difference,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,[SF] Statistical Parity Subgroup Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|f1score,VAR|mean_pred,VAR|race|[ERD] Error Rate Difference,VAR|sex|[ERD] Error Rate Difference,VAR|race|[AOD] Average Odds Difference,VAR|sex|[AOD] Average Odds Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|sex|[EOD] Equal Opportunity Difference,VAR|race|[A_AOD] Absolute Average Odds Difference,VAR|sex|[A_AOD] Absolute Average Odds Difference,VAR|race|[A_EOD] Absolute Equal Opportunity Difference,VAR|sex|[A_EOD] Absolute Equal Opportunity Difference,VAR|race|[A_SPD] Absolute Statistical Parity Difference,VAR|sex|[A_SPD] Absolute Statistical Parity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|sex|[SPD] Statistical Parity Difference,VAR|race|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|[SF] Statistical Parity Subgroup Fairness,id
2024-02-21 13:45:44.664783,1,Compas Dataset,FYP VAE,nn keras,,"['race', 'sex']","{'c': 'MEAN W', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}""}",0.6620305980528511,0.6541019955654102,0.7722513089005235,0.7082833133253302,0.627260083449235,-0.0301400589907981,0.0234116174630051,-0.0948966135563243,0.0153939611826739,-0.0780736214171394,-0.0006746626686656,0.0948966135563243,0.0153939611826739,0.0780736214171394,0.0006746626686656,0.1323760575071972,0.0578419102309258,-0.1323760575071972,0.0578419102309258,0.2265308589735841,0.0858495720269532,0.0285301986029893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5621625247778838017
2024-02-21 13:45:42.972341,1,Compas Dataset,FYP VAE,nn keras,,"['race', 'sex']","{'c': 'MEAN W', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Reconstruction loss', 'KL divergence loss'])Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",0.6592489568845619,0.6525612472160356,0.7670157068062827,0.7051744885679905,0.6244784422809457,-0.0088574506791006,0.0268718250754619,-0.0768841008253481,-0.0002568762387513,-0.0420485959551869,-0.0080959520239879,0.0768841008253481,0.0002568762387513,0.0420485959551869,0.0080959520239879,0.1110934491954998,0.0436575130678053,-0.1110934491954998,0.0436575130678053,0.1887811759056394,0.0661904230382854,0.0242281332634376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5621625247778838017
2024-02-21 13:45:41.439877,1,Compas Dataset,LFR,nn keras,,"['race', 'sex']",{'c': 'LFR'},0.4687065368567454,0.0,0.0,0.0,0.0,0.1346632755788693,-0.1507521656973177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5621625247778838017
2024-02-21 13:45:41.363994,1,Compas Dataset,Reweighing Bias Mitigation,nn keras,,"['race', 'sex']",{},0.6189151599443672,0.6310679611650486,0.680628272251309,0.654911838790932,0.5730180806675939,0.0203641886999063,0.0505779282927188,-0.0767247554560928,0.0803055848776292,-0.0256656481885638,0.0913793103448276,0.0767247554560928,0.0803055848776292,0.0256656481885638,0.0913793103448276,0.0983327151662869,0.1164936562860438,-0.0983327151662869,0.1164936562860438,0.1817098842996785,0.1747404844290657,0.033652441866988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5621625247778838017
2024-02-21 13:43:53.228954,1,Compas Dataset,FairBalance Bias Mitigation,nn keras,,"['race', 'sex']",{},0.6286509040333796,0.6309794988610479,0.725130890052356,0.6747868453105969,0.6105702364394993,0.0220685635564032,0.0296448992613315,-0.0981345703435941,0.045574321682696,-0.0317474174305253,0.0327586206896551,0.0981345703435941,0.045574321682696,0.0317474174305253,0.0327586206896551,0.1189706635581695,0.0786031559056663,-0.1189706635581695,0.0786031559056663,0.2079846852132028,0.1166636313968311,0.0319250388327165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5621625247778838017
2024-02-21 13:41:44.529141,1,Compas Dataset,FairMask Bias Mitigation,nn keras,DecisionTreeRegressor,"['race', 'sex']",{},0.6703755215577191,0.6621923937360179,0.774869109947644,0.7141133896260555,0.6216968011126565,-0.0241438386407389,0.0218532970134236,-0.1481285425022179,0.0677075259139138,-0.1183180561617925,0.0388305847076462,0.1481285425022179,0.0677075259139138,0.1183180561617925,0.0388305847076462,0.1850527208180998,0.1088738373947827,-0.1850527208180998,0.1088738373947827,0.3294345139838701,0.1535121107266436,0.0477424796067788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5621625247778838017
2024-02-21 13:41:41.547097,1,Compas Dataset,No Bias Mitigation,nn keras,,"['race', 'sex']",{},0.6703755215577191,0.6697892271662763,0.7486910994764397,0.7070457354758961,0.5938803894297635,-0.0114449213161659,0.0130309946256349,-0.1781899491940222,0.0951510957956395,-0.13828022697512,0.0589955022488755,0.1781899491940222,0.0951510957956395,0.13828022697512,0.0589955022488755,0.2135060668680125,0.1346536111315615,-0.2135060668680125,0.1346536111315615,0.406917445089624,0.1917793855510118,0.0547913672404687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5621625247778838017
2024-02-21 13:41:38.678957,1,Compas Dataset,FYP VAE,DecisionTreeRegressor,,"['race', 'sex']","{'c': 'MEAN W', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",0.60778859527121,0.6196172248803827,0.6780104712041884,0.6475,0.5813630041724618,-0.0024461753121743,-0.0238042651353407,-0.0173448924462581,0.0173868529170788,0.0034628255492507,-0.0340329835082459,0.0173448924462581,0.0173868529170788,0.0034628255492507,0.0340329835082459,0.0415408255179357,0.0355346143463642,-0.0415408255179357,0.0355346143463642,0.0731479753685389,0.0582602398004344,0.0131789438661717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5621625247778838017
2024-02-21 13:41:38.238425,1,Compas Dataset,FYP VAE,DecisionTreeRegressor,,"['race', 'sex']","{'c': 'MEAN W', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}""}",0.6189151599443672,0.6343283582089553,0.6675392670157068,0.6505102040816327,0.5591098748261474,-0.0621787739098182,-0.002355886034013,-0.0635845393398521,-0.0408422595674951,-0.1023424996362578,-0.0488755622188905,0.0635845393398521,0.0408422595674951,0.1023424996362578,0.0488755622188905,0.0998604708666701,0.0073621438562909,-0.0998604708666701,-0.0073621438562909,0.189578862660944,0.0133084908171414,0.0160843854758869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5621625247778838017
2024-02-21 13:41:37.819954,1,Compas Dataset,FYP VAE,DecisionTreeRegressor,,"['race', 'sex']","{'c': 'MEAN W', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}""}",0.5785813630041725,0.5899772209567198,0.6780104712041884,0.6309378806333739,0.6105702364394993,-0.0456560518553842,0.0213502171832438,-0.0149197101887172,0.0262856666904642,-0.0298850574712643,0.0089205397301349,0.0149197101887172,0.0262856666904642,0.0298850574712643,0.0089205397301349,0.0364277009484448,0.0433139463545118,-0.0364277009484448,0.0433139463545118,0.0608380160169903,0.0671128179778699,0.0138443712388361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5621625247778838017
2024-02-21 13:41:37.383147,1,Compas Dataset,FYP VAE,DecisionTreeRegressor,,"['race', 'sex']","{'c': 'MEAN W', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Reconstruction loss', 'KL divergence loss'])Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",0.5785813630041725,0.594272076372315,0.6518324607329843,0.6217228464419476,0.5827538247566064,-0.0012098412193786,-0.0668728066946428,-0.0304390451771771,0.0083980649981132,-0.0053833842572384,-0.0854572713643178,0.0304390451771771,0.0083980649981132,0.0053833842572384,0.0854572713643178,0.0458326710114979,0.0073376033767699,-0.0458326710114979,0.0073376033767699,0.080705355476768,0.0124650852545127,0.0125483353676583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5621625247778838017
2024-02-21 13:41:36.963123,1,Compas Dataset,LFR,DecisionTreeRegressor,,"['race', 'sex']",{'c': 'LFR'},0.4687065368567454,0.0,0.0,0.0,0.0,0.1346632755788693,-0.1507521656973177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5621625247778838017
2024-02-21 13:41:36.898398,1,Compas Dataset,Reweighing Bias Mitigation,DecisionTreeRegressor,,"['race', 'sex']",{},0.60778859527121,0.6201923076923077,0.675392670157068,0.6466165413533835,0.5785813630041725,0.0039032833501121,-0.014981962747552,-0.0424003103402061,0.0471051357824488,-0.011872544740288,-0.0019490254872563,0.0424003103402061,0.0471051357824488,0.011872544740288,0.0019490254872563,0.0647044278422438,0.065461729122187,-0.0647044278422438,0.065461729122187,0.1160381990085996,0.1037090315306559,0.0200034431997771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5621625247778838017
