data,ML method,sensitive attrs,bias mitigation,other,accuracy,precision,recall,f1score,mean_pred,race|unprivileged mean_pred,sex|unprivileged mean_pred,race|privileged mean_pred,sex|privileged mean_pred,race|unprivileged acc,sex|unprivileged acc,race|privileged acc,sex|privileged acc,race|[AOD] Average Odds Difference,sex|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,sex|[EOD] Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,sex|[SPD] Statistical Parity Difference,race|[ERD] Error Rate Difference,sex|[ERD] Error Rate Difference,race|[A_AOD] Absolute Average Odds Difference,sex|[A_AOD] Absolute Average Odds Difference,race|[A_EOD] Absolute Equal Opportunity Difference,sex|[A_EOD] Absolute Equal Opportunity Difference,race|[A_SPD] Absolute Statistical Parity Difference,sex|[A_SPD] Absolute Statistical Parity Difference,race|[DI] Disparate Impact,sex|[DI] Disparate Impact,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,race|[FR] Flip Rate,sex|[FR] Flip Rate,race|[SF] Statistical Parity Subgroup Fairness for One Attribute,sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,race|[DF] Differential Fairness for One Attribute,sex|[DF] Differential Fairness for One Attribute,[SF] Statistical Parity Subgroup Fairness,[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,[DF] Differential Fairness,[DF] Differential Fairness if 0 was the positive label,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,id
Adult Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23, 24]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 28}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23, 24]}, Pos Y vec loss: {'weight': 1200000}""}",0.0139673802461328,0.04963901106594393,0.048618198755735295,0.017400135032459046,0.03372033688648836,0.03286917434948352,0.040376680550391016,0.033960917218671414,0.03191013166501051,0.03162223315718142,0.03536955979831774,0.012324140012252616,0.014777471529750447,0.03473509138862692,0.04079345044850746,0.07174322584275517,0.09265674459605275,0.008518220379775987,0.01760498436216523,0.02636459041586936,0.03985690277615056,0.024373708651958533,0.04079345044850746,0.0404410443158383,0.09265674459605275,0.008518220379775987,0.01323113385494157,0.04259752189463602,0.1025857618406596,0.05919878120528179,0.12472034821526845,0.01052359703691196,0.06949263338907562,0.0010635739440423815,0.0028475824637531864,0.050176973328783396,0.10201693303954737,0.0028020645298024575,0.0028020645298024575,0.058753892632787505,0.012315191953008328,0.15058081316228805,0.08423561983135193,2.558011154288946e+18
Adult Dataset,nn keras,"['race', 'sex']",FairBalance Bias Mitigation,{},0.009637872514626885,0.01324658950630998,0.02635512809314406,0.007978746955702023,0.021101766103350128,0.023578181862514803,0.01671488160087744,0.023208877573311817,0.027380471326335008,0.02381024485627059,0.007102120314853158,0.008760367717184595,0.013476762649068861,0.048079103006147796,0.025667776734647613,0.07464412923392787,0.041660451430383036,0.029619753785162344,0.02576448449988256,0.02187575086231832,0.01345688537343756,0.03120732710567936,0.025667776734647613,0.04696974272745711,0.033724149558621415,0.029619753785162344,0.02576448449988256,0.08379609804668324,0.043228209765910505,0.1946829167255005,0.2720505159156356,0.009122490157150977,0.011497481312893392,0.00352895241569261,0.006109624216839593,0.1270459164675471,0.10802698158936709,0.007785775877107623,0.007785775877107623,0.16964442388449263,0.05067703389023461,0.10954667900047733,0.055835057982100346,2.558011154288946e+18
Adult Dataset,nn keras,"['race', 'sex']",FairMask Bias Mitigation,{},0.009130064946085498,0.055575960153380344,0.062038986182811846,0.01873926799969534,0.03581009257633338,0.031980295473974664,0.021621618780075305,0.03677358852667981,0.04593653549713933,0.021260102947542738,0.0047976201997992915,0.008942204612630466,0.013734228295161353,0.033026161724617205,0.021942442570273675,0.06665092395336612,0.04744421622542171,0.013693336471703794,0.027720355532085652,0.02049147413379347,0.01304755101618028,0.03056586689033865,0.021942442570273675,0.05749162771753113,0.04744421622542171,0.013693336471703794,0.027720355532085652,0.06816616516562586,0.04068281651723806,0.21871563560964083,0.5436745815305909,0.0,0.0,0.0015170625136993422,0.006728298829560132,0.12152133612215019,0.14763820411895695,0.007038744297775222,0.007038744297775222,0.22414169501668113,0.04627060187985063,0.07435146953220144,0.03416705718574443,2.558011154288946e+18
Adult Dataset,nn keras,"['race', 'sex']",No Bias Mitigation,{},0.006280266743677498,0.02790647514245987,0.03326762989211361,0.012004111470875533,0.01911047117952257,0.020879731956994087,0.01418642354684534,0.019040867829608024,0.026703526304340756,0.021535492832783384,0.006518471168142814,0.006469852218939468,0.01045650948010875,0.03920417476653002,0.02688120956635186,0.0777787231211905,0.04230649459202607,0.010141206805453008,0.023915465205717093,0.02295924314789268,0.013391241013079364,0.038782073672054905,0.02688120956635186,0.06562818442875254,0.04230649459202607,0.010141206805453008,0.023915465205717093,0.06319667770209489,0.047741885158750295,0.25667984679195643,0.6822687113385796,0.0048221138473751,0.003798591389664406,0.0010247399604676303,0.005850726049082228,0.1267480405637548,0.17885586798500464,0.006069966023923187,0.006069966023923187,0.21399049996690406,0.02910567862752578,0.07929875209352594,0.033223750302640374,2.558011154288946e+18
Adult Dataset,nn keras,"['race', 'sex']",Reweighing Bias Mitigation,{},0.006415895487303935,0.008391522843489582,0.013199650970037941,0.00793520398990114,0.008777901612246728,0.01920921776281403,0.009708944399303874,0.007876117937401894,0.010113066361784473,0.019848129312301514,0.010481191519713464,0.00606524494744793,0.009783620469692932,0.04581890811458859,0.01481155145007706,0.08574770381785689,0.03512359728376927,0.015950680255132573,0.009981744531859498,0.020196897209325316,0.01625582811939219,0.02768127316339733,0.005668412559547007,0.04954972213420044,0.03512359728376927,0.015950680255132573,0.009981744531859498,0.07857207945867149,0.034732831407434446,0.14994315967173186,0.14583849272699434,0.015245153763739592,0.00966391991220187,0.0018940598346931649,0.0023345697891820672,0.1080093344009821,0.07099502028885739,0.003915766887926129,0.003915766887926129,0.15625155752351755,0.025948569182787623,0.030817253525955445,0.03853964100160467,2.558011154288946e+18
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",0.014863254352707357,0.0225386476638203,0.05416706581746888,0.023496421515820494,0.05568129147022247,0.06265752315549125,0.07517914086402476,0.055771907218040914,0.05435469852759314,0.019177005942792254,0.03916581572833947,0.027678066646084486,0.01732259283628706,0.04347774636098381,0.04802707378017346,0.05285203717984319,0.05216308450997097,0.0485248567952282,0.049900921872885966,0.03527355155600164,0.04494453557270714,0.025636287681735474,0.028885045242963665,0.03737377955839581,0.03256980054967047,0.042017065566997996,0.033794706563278744,0.07764476017570361,0.08829968833367545,0.08565156160081652,0.04801270049654106,0.02267307192141417,0.01484305164368875,0.009407528339767678,0.005412747304471863,0.07516827926777499,0.053549831470777895,0.00991204126230099,0.00991204126230099,0.06653553200705267,0.12560697087050804,0.06016843889079386,0.040463079403441043,2.3966698406745436e+18
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}""}",0.015611763570117693,0.022231033599231318,0.055782378702907705,0.024102749509322504,0.05734274206369894,0.06558259276171931,0.07802482362474597,0.05068296737494563,0.05575654050986585,0.020973121022045384,0.042640978606796845,0.025067058249600073,0.018555593442015312,0.036797565807859575,0.04793728138403333,0.04485743328059013,0.05719021141306599,0.04290994836729741,0.05096262202956107,0.03380672467076889,0.049668027472928124,0.02119296947462253,0.029178578389748,0.02690280594778653,0.031144463764187422,0.032484297347684765,0.038747323499604365,0.07061552708387164,0.09071099788250818,0.06750752818403853,0.05448760825494071,0.017576248435750293,0.010819134203744212,0.007261378052534696,0.0061172440138887695,0.05992293102718222,0.06107894887287407,0.0084675109269733,0.0084675109269733,0.058834602664006544,0.11106917299214795,0.0421056069905979,0.031095303555485322,2.3966698406745436e+18
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",0.017581362507129432,0.023248847921728287,0.05298672081037968,0.025180859012575083,0.0531991379479889,0.05928241319054039,0.07361944858148568,0.05291193420431761,0.05180620211354979,0.023456436815794117,0.040749867904541354,0.02698946270925734,0.020016036110207934,0.039276343660097635,0.04750066780298697,0.04904884448548246,0.05591578143033846,0.04385974085959936,0.05017204626997551,0.03640813757789945,0.046069452202951076,0.026533902582831264,0.029613189777312005,0.030896328684796057,0.03561468350038487,0.03521658402212406,0.0348431866391715,0.07114531593032554,0.08853872462519373,0.07290666427800663,0.05064542422348489,0.01934831914802003,0.014366016520931403,0.00783418557826674,0.005520020573387771,0.06372557052645475,0.055726549988920945,0.008651280911646785,0.008651280911646785,0.0676603061385117,0.11985691950245342,0.05565510020166405,0.0327641007782288,2.3966698406745436e+18
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Pos Y vec loss: {'weight': 1200000}""}",0.01658715123291892,0.02380288363335218,0.056777723875922594,0.025195436838532776,0.057952758405927986,0.06460610845424443,0.07604223479801848,0.054919237791710825,0.057560340633293704,0.020688134933590667,0.03854872060209402,0.02692572126759337,0.019472295943016898,0.03670614951362223,0.0499981012913486,0.0486830635552735,0.05803752709579464,0.04306657042115738,0.05282876657025315,0.033486759009217146,0.044903742345588256,0.024530393241448775,0.029130207349218486,0.03377919587253043,0.03817461920562601,0.03392643365703922,0.03556624267706261,0.07060802498140102,0.09624979180164624,0.0721337096768305,0.05507836119716454,0.016549431296321016,0.011977549639861421,0.007512162906365226,0.005558293767088593,0.06259126000134017,0.059839710549272965,0.007612214488824824,0.007612214488824824,0.08103890223622778,0.12342221242331416,0.0551713245590506,0.039405586886330224,2.3966698406745436e+18
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}""}",0.016787298707980746,0.02438141685574417,0.057586157629451976,0.025203021586700573,0.05969525348613288,0.06632906635612482,0.07838539333401155,0.05797270329063135,0.058891794492123194,0.020753925465471165,0.04058721636302276,0.028830829135120948,0.01969130222190839,0.04006009671334955,0.05156996967318921,0.05230633318423634,0.0578117386388664,0.045627119579850786,0.053010900870734005,0.035479689677234236,0.04725660776380897,0.029629858232595695,0.03715585038050729,0.036919902634631296,0.034544195436563195,0.0396721801412197,0.0424699615500635,0.07298042182831874,0.09637274362833133,0.08641846154024968,0.059213597561129684,0.018932635454254165,0.015140808876310875,0.00886740266058437,0.006689639420975733,0.07354397369756094,0.06772154075702251,0.010031959500820748,0.010031959500820748,0.08567125547361551,0.14199985409309923,0.057741958390752274,0.04105396601062731,2.3966698406745436e+18
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",0.015772489767892337,0.024397708440595123,0.05634234898722242,0.023938880354187148,0.0583222541525599,0.06508771461714216,0.07742497094165736,0.056379617884354326,0.05705625849805782,0.020081722699824524,0.03980006277466721,0.03018537437110649,0.01818586276824725,0.03735003921892315,0.046732536277513496,0.054842004721258206,0.055818187911861855,0.04585956519487878,0.04993982639938542,0.03797057400587956,0.04548430635917975,0.02421279472788619,0.029224342988611186,0.03796269207976484,0.03228708935642295,0.03716300042806937,0.033942069299444474,0.075505469887358,0.08925284252135851,0.07892325499108338,0.04791196682715577,0.019772260896083197,0.016334039968943857,0.00826246976927478,0.005366781910958637,0.0687772673898858,0.053662244489707654,0.007750653427320871,0.007750653427320871,0.07104625667428688,0.13013702650765985,0.06405682014616323,0.04065796824735702,2.3966698406745436e+18
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}""}",0.01748627970865372,0.02462935095335174,0.054892911482306676,0.025201216535447567,0.05745491583354495,0.06654436797211788,0.07677968022086434,0.05204472867466295,0.05617093465360317,0.02161144495761049,0.03981606765238492,0.02787251668085755,0.019716956474884476,0.0418991507263327,0.04831096430153292,0.052149812897540664,0.05274040058263392,0.04913585618959049,0.05097294953415075,0.03427060511626051,0.0447972423814148,0.025900511976454703,0.029350782390533132,0.03463009042717631,0.03156970243691034,0.0371980798776321,0.03770336900264089,0.08266348576712972,0.09083750007024698,0.08468538115874727,0.053585412811273526,0.021508454943928796,0.011872266864122188,0.008279695418036007,0.005999221043266488,0.07261511344071998,0.059894253682938145,0.008980194769552054,0.008980194769552054,0.07188255449198307,0.10990248256045758,0.04964756042597723,0.03766918777101178,2.3966698406745436e+18
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Reconstruction loss', 'KL divergence loss'])Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",0.01600644873019018,0.022069055454092712,0.05490204046867894,0.023993684666688945,0.056643040367762264,0.061671327012657914,0.08265784097296539,0.058115368083030174,0.05395652438571546,0.02072900802007632,0.039458689814923974,0.027714977192141162,0.018216107675465647,0.03830275576261104,0.05332688981514966,0.051095349112758495,0.057276297427132056,0.04427901416353433,0.05500728768196092,0.03565215723654772,0.044479807494515175,0.022032700266627278,0.034837408662703,0.03052161250760525,0.03184831727133353,0.03275563693907559,0.04052770632774244,0.07184553331312474,0.09588590834537311,0.06598713638168686,0.05608142523758926,0.017876480878824725,0.012223436583288831,0.007302930399897298,0.006454876451000686,0.05821629777705751,0.06234006866231319,0.008613211372250934,0.008613211372250934,0.05935471733927018,0.12553229950898492,0.053471796280625275,0.031971216036585995,2.3966698406745436e+18
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",0.017398589736044984,0.023716794212080634,0.05751078056367486,0.025452568417452328,0.05868502879802238,0.06647068292693925,0.07277940834014876,0.05557679007008796,0.05881788058569545,0.022884912180689915,0.0404410957302829,0.028780347362771914,0.019821257379753612,0.042048202874163026,0.045062166295366184,0.05357065512486122,0.056113685088172625,0.047595377143271674,0.049372738648988695,0.03792189601870268,0.045908292935304934,0.02663500152165461,0.028654843887888488,0.034182667211513786,0.0353319398319157,0.036702162323228295,0.034269920202352144,0.07833430694543808,0.08959196592467251,0.07863256837473827,0.051905970267477224,0.01777997751853868,0.016703771742174106,0.008229345468702716,0.00542044232679635,0.0683975877484645,0.05689305748631937,0.008799465170056996,0.008799465170056996,0.07697192665697962,0.11498971017390383,0.05630335827452201,0.030767882332528456,2.3966698406745436e+18
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}""}",0.016621913750495366,0.024365789885234784,0.05376053396469894,0.024622330425695293,0.05545954798458057,0.06194407425389903,0.07148106230838257,0.05296631442999455,0.05544644310293895,0.02086369982701388,0.03961572751319436,0.02873138866641753,0.01876517623159544,0.03561650233979026,0.04733177174598034,0.049144902596308104,0.0544869946611862,0.04214510690673494,0.05039878292112842,0.03574256442237344,0.04445489509427818,0.022130953268002452,0.028521767187363507,0.03311896298661571,0.03183719653221246,0.03257164079509062,0.036456992170874315,0.06885857798085925,0.09008282143524902,0.06903139017388078,0.05391199556117001,0.015363891117923703,0.013882818044431627,0.007224493982227954,0.005732237799194035,0.05999694779153095,0.05923462619894289,0.008152792782673125,0.008152792782673125,0.08403402118710389,0.13185387654319947,0.056228736138153344,0.03755678693462031,2.3966698406745436e+18
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",0.017099357394438332,0.024917645002071432,0.057883858922932935,0.02535910707371682,0.05973582807720185,0.06705145600160198,0.07731469501024982,0.055274522235852344,0.05895033464871814,0.02250997900219474,0.04019078384348895,0.02945672633436448,0.019207315154079297,0.03696511257222287,0.047889281771759946,0.05326386369437366,0.05622302010253214,0.04317375058373345,0.05041054113428397,0.03856094010137922,0.044846767932090977,0.022406391532505624,0.027627760298608747,0.03096313710289718,0.036272714004813106,0.03367125653839048,0.031422229179457195,0.07243221299322346,0.09010266901270277,0.06871323529803676,0.048273461579864604,0.017435432739298665,0.014928351399726002,0.007542994253086755,0.004979138117546082,0.061780707053464265,0.052115428716117344,0.007536674198680247,0.007536674198680247,0.06598137111840521,0.09996227421673089,0.04679353649662876,0.03561652694243463,2.3966698406745436e+18
Compas Dataset,nn keras,"['race', 'sex']",FairBalance Bias Mitigation,{},0.02397569225908385,0.026200221971191134,0.040899790884232484,0.026446059587773768,0.03444833084966778,0.03872791037736635,0.04419161930153229,0.040489794331412365,0.036301477695098366,0.027432237086729483,0.0571557239591312,0.029522542438356152,0.022220308755124724,0.03807936679271052,0.04581292086142101,0.04462761057777965,0.05173659147652172,0.03930269509833436,0.03969337075698014,0.03138010038920721,0.053808024103943225,0.036659420404518396,0.03609755378131902,0.03702110616376063,0.04062887220751021,0.0387183862748662,0.03881775967140442,0.05951642306565749,0.07650913108420694,0.07645020311044795,0.057456373342528205,0.027609493053592647,0.0338869770826493,0.008634284449577923,0.006137370105073,0.06669469998587602,0.06538828786324057,0.008653548320174382,0.008653548320174382,0.07353727829546691,0.11702445574435653,0.06421936657338001,0.04469726045715957,2.3966698406745436e+18
Compas Dataset,nn keras,"['race', 'sex']",FairMask Bias Mitigation,{},0.015945131629999113,0.023007142975269044,0.05270261374460226,0.024261510142460103,0.053507315089018376,0.06062641082769225,0.07625143801488733,0.048993290372715895,0.05106192545670698,0.020865756864768763,0.037079887977054894,0.02495975591303479,0.017626613171987594,0.03584846274138005,0.05034620332925019,0.04908212550252829,0.045337132773283655,0.040310357910057416,0.049711744414606907,0.03296867918783219,0.04092810496723177,0.03584846274138005,0.05034620332925019,0.04908212550252829,0.03777417729535873,0.040310357910057416,0.049711744414606907,0.05962425820411859,0.09212470336914909,0.11560741004392518,0.061421876524940515,0.0,0.0,0.009084582096230689,0.007720152671031419,0.08267425482681441,0.07500951458723001,0.009970935946586549,0.009970935946586549,0.1021128404116085,0.24384898209147984,0.054654562243800976,0.06138052837004127,2.3966698406745436e+18
Compas Dataset,nn keras,"['race', 'sex']",No Bias Mitigation,{},0.01673140108663568,0.026779241986110935,0.057220773966519235,0.02330329041655069,0.058162578171367475,0.061611667525688814,0.0680141316427239,0.06346982077261787,0.05914964159000601,0.020901218134700493,0.037198170300383186,0.02900260324186103,0.019371200873138924,0.037828307213644025,0.05112790472885501,0.05327840119818412,0.05177612097050264,0.04146275821538712,0.04581902647166549,0.03621833717527568,0.0430842543544794,0.037828307213644025,0.05112790472885501,0.05327840119818412,0.05177612097050264,0.04146275821538712,0.04581902647166549,0.053002652443298715,0.10015107297342261,0.1022673760792406,0.051772362561033534,0.010754760672235035,0.01887517482704163,0.009364433878108763,0.007260294825151244,0.07336275341668957,0.07169519706405571,0.009752741178043844,0.009752741178043844,0.10052994820085354,0.3427005096135716,0.06596856983685118,0.0645716175559384,2.3966698406745436e+18
Compas Dataset,nn keras,"['race', 'sex']",Reweighing Bias Mitigation,{},0.018610543202455195,0.02457031705109349,0.03857436492306365,0.022545813879672066,0.038212698594321734,0.03986827640133569,0.0508670739371197,0.053238238272809324,0.04242741605292241,0.021779675568343856,0.04130435536173629,0.0316017211791558,0.01952158103185994,0.048436366998796346,0.05760573215436034,0.054757878613357444,0.06681430013760094,0.04927759424597542,0.056178411164442166,0.037241512336292734,0.04345692298830594,0.03974956670775977,0.041733397531024626,0.03945430250643444,0.04400677476169494,0.042143034229633426,0.04856202670190027,0.0711699555065111,0.10070022392823325,0.07716544925580268,0.06708244784319757,0.026971747276295893,0.03687102435753481,0.009421592646293468,0.007608635923677238,0.0666923179237997,0.07711608606979592,0.010080799151129588,0.010080799151129588,0.07097051285850842,0.1416537403508462,0.0607639125401232,0.048224337590686055,2.3966698406745436e+18
