data,ML method,sensitive attrs,bias mitigation,other,index,accuracy,precision,recall,f1score,mean_pred,race|unprivileged mean_pred,sex|unprivileged mean_pred,race|privileged mean_pred,sex|privileged mean_pred,race|unprivileged acc,sex|unprivileged acc,race|privileged acc,sex|privileged acc,race|[AOD] Average Odds Difference,sex|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,sex|[EOD] Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,sex|[SPD] Statistical Parity Difference,race|[ERD] Error Rate Difference,sex|[ERD] Error Rate Difference,race|[A_AOD] Absolute Average Odds Difference,sex|[A_AOD] Absolute Average Odds Difference,race|[A_EOD] Absolute Equal Opportunity Difference,sex|[A_EOD] Absolute Equal Opportunity Difference,race|[A_SPD] Absolute Statistical Parity Difference,sex|[A_SPD] Absolute Statistical Parity Difference,race|[DI] Disparate Impact,sex|[DI] Disparate Impact,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,race|[FR] Flip Rate,sex|[FR] Flip Rate,race|[SF] Statistical Parity Subgroup Fairness for One Attribute,sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,race|[DF] Differential Fairness for One Attribute,sex|[DF] Differential Fairness for One Attribute,[SF] Statistical Parity Subgroup Fairness,[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,[DF] Differential Fairness,[DF] Differential Fairness if 0 was the positive label,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,id,acc * sf
Adult Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23, 24]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 28}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23, 24]}, Pos Y vec loss: {'weight': 1200000}""}",3363.1666666666665,0.9380405705140284,0.8188941565792196,0.8044205861199144,0.8078345981684735,0.9873654242787957,1.5571769244857858,2.583751061470808,0.9384879744739134,0.7706905112893768,0.9310315909576182,0.9034273493777388,0.9393567775904791,0.9584660973602345,17.42340693112076,-0.8730004348472407,0.7206818692561585,-1.1056838398731959,0.30150334629156894,0.10213668635079776,0.8541058504066653,0.4893757263152792,17.811944271179875,0.8730004348472407,1.3895620742131187,1.1056838398731959,0.30150334629156894,0.11792032683904168,1.6584629962126591,3.3173090248058443,0.19813970103509262,0.05342867992644056,1.292728029394473,6.92763992630663,0.3015033433334268,0.11792032535197759,0.25650133307438977,0.09708854335842271,0.15730587199600374,0.15730587199600374,0.15759328931524655,0.2387049443478486,1.2511735612680799,1.0277319938742686,5.334793333333333e+18,-0.26614054876949716
Adult Dataset,nn keras,"['race', 'sex']",FairBalance Bias Mitigation,{},3367.1666666666665,0.9587732605833371,0.8132959396343278,1.20166319351857,0.9878667505614692,1.4838534008793183,1.9148037709142283,2.14542909546087,1.446088631769106,1.3939437326406205,0.9488495918496577,0.9566730421446022,0.9606268780802698,0.9599613930730978,10.20537156915219,0.7671344661040305,0.9645908713598385,0.3499813394682445,0.9467149759227828,1.1120502557568441,0.8608216674910153,0.9359028716369521,10.20537156915219,0.7671344661040305,1.0134698445451618,0.4178608411247484,0.9467149759227828,1.1120502557568441,1.3255459184913567,1.541047279176305,0.48902447583119546,0.521104894608604,6.354481733716802,9.69233352904939,0.9467149847405366,1.1120502546194415,0.5695228404227328,0.6690587152242363,1.0818844821274245,1.0818844821274245,0.5463798749652078,1.1902120859455299,0.6322232259084745,0.7471293513590719,5.334793333333333e+18,-2.59681036050136
Adult Dataset,nn keras,"['race', 'sex']",FairMask Bias Mitigation,{},3368.1666666666665,1.0001050563548202,1.0006793333607122,1.013630470324008,1.0043534904301428,1.016196531057145,1.1201117138440118,1.0701335578778786,1.0069631488841189,1.0100982676426882,0.9960875907916229,1.0005274439684888,1.0008275325979668,0.9998345973674369,1.6911617192882717,0.9331634827065765,0.6936144313617314,0.896910678033836,0.8848633756032663,0.9949936086207352,0.9266108188539639,1.0063142726187835,1.6911617192882717,0.9331634827065765,0.6936144313617314,0.896910678033836,0.8848633756032663,0.9949936086207352,1.1112193141031264,1.050236904198069,0.7945937890258697,0.9654224424861529,0.0,0.0,0.8848633855554807,0.9949936137051368,0.84115528860378,0.9774686438503074,0.9720640151099077,0.9720640151099077,0.8873565874098107,0.9687105034908111,0.9208482983524564,0.8568433902853444,5.334793333333333e+18,-2.3975434765834516
Adult Dataset,nn keras,"['race', 'sex']",No Bias Mitigation,{},3369.1666666666665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.334793333333333e+18,-2.4699999999999998
Adult Dataset,nn keras,"['race', 'sex']",Reweighing Bias Mitigation,{},3366.1666666666665,0.977168460888136,0.9195087819613551,0.9604549520475949,0.9416481668735001,1.047224810536979,1.4756195822146763,1.7152301764499869,1.0097555617826528,0.9567306919014323,0.9686541797099748,0.9767968667157062,0.978754599414747,0.9773653865969938,19.61354410705773,-0.06271220739828841,0.9701481493753729,-0.5095232460418953,0.5174910403070928,0.6748288489797507,0.8691053520498971,0.9707222343187484,19.872434867810366,0.15120454435158467,1.4708919031224872,0.5095232460418953,0.5174910403070928,0.6748288489797507,1.4567372775371688,1.7975053400109335,0.3535543226809905,0.399502738737805,5.605795974570658,9.400668578000847,0.5174910347201549,0.6748288525064594,0.43219789973371575,0.5553793244720139,0.6223653448989509,0.6223653448989509,0.5061576477831432,0.7006782018663844,0.6621146107729671,0.456157977814754,5.334793333333333e+18,-1.461898654444861
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",4157.5,0.9847767466962732,0.9942368315548359,0.9761032430317134,0.9827914165485749,0.987632764450151,1.0890334233396606,0.8379101322084438,0.84959703623378,1.0358110345214908,0.9852287540181266,0.949562207808019,0.9845468807035764,0.993939967501776,0.09242614060095751,0.08845435949807255,-0.23547400033057922,-0.3304441055579761,0.22219822956590685,0.26017722536657556,0.6706183038984919,0.5658880987978632,0.23375914790225466,0.273555761530496,0.6065238646574547,0.6226696200491878,0.2602209286296657,0.330897162203736,1.2781021940359143,0.8133605501528527,0.2547927122102349,0.3952925089892894,8.7828873327346,1.335956808549373,0.26022093071147945,0.3308971632292509,0.28295989389612164,0.36119752481699174,0.34120087778352165,0.34120087778352165,0.4850658713339442,0.3833240302301755,0.5524826267347077,0.4437206715176706,4.804522925000001e+18,-0.7479612209998867
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}""}",4159.5,0.984658303367565,0.9937383339439034,0.9774358427298637,0.9829867952971523,0.9896703862392953,1.0910893455758015,0.8388492531310942,0.8521298673536124,1.0383456490789882,0.985563369645653,0.9495938134573574,0.9833911933044369,0.9936589412269518,0.10277476176530495,0.0780231027475436,-0.3123853852367748,-0.25129145654994517,0.2278036063395287,0.2553119519501622,0.9709274210038789,0.8369960199954736,0.21851576885103405,0.2631085759248303,0.6838033053485414,0.5947991959171567,0.28226181091878483,0.31360077127877817,1.2743143704147,0.8121821322380637,0.2767641502320678,0.37152956396190767,8.540932258930317,1.3788782713602619,0.2822618115340962,0.3136008053211193,0.30879920243155723,0.34026053637041886,0.3274832966948436,0.3274832966948436,0.4399892033903653,0.34598424973635566,0.497100554592358,0.39324563882667984,4.804522925000001e+18,-0.7125149113619861
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",4162.5,0.9847088002809883,0.9947387333880338,0.9737126579261484,0.9820449250587405,0.9844026816609116,1.0849526902943487,0.8269424123008152,0.8479269325494061,1.0351091312695024,0.9853528534167368,0.9475344984569289,0.9836454067707667,0.9943153236753928,0.09962197929149698,0.031326671330614966,-0.28157168938004434,-0.423521530159029,0.22627423927489615,0.21701459240943657,0.7824090820730104,1.181138662816113,0.20641748599244192,0.24798059134521533,0.6671112017490926,0.6807931210529103,0.2727114428497332,0.2964724108382573,1.275504562655394,0.803355502542973,0.2637027763971961,0.35756586428118775,8.86772323638068,1.3982343623504891,0.27271144103337935,0.29647241215327347,0.29481268767115154,0.32486756501506203,0.3180418088347737,0.3180418088347737,0.43189371352616457,0.3386093747623261,0.5384385418231581,0.3878901925730142,4.804522925000001e+18,-0.6886797419330656
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Pos Y vec loss: {'weight': 1200000}""}",4158.5,0.9850376344661473,0.9955815067258916,0.9742047815013815,0.9822140983627508,0.9847277789761545,1.088251772603296,0.8202117634658366,0.8443979130378556,1.0377536773138245,0.984879747050482,0.952682299424511,0.985805095702891,0.9932957445273407,0.07916672378763337,-0.03252887629372008,-0.2780459342503282,-0.44930032524206764,0.2098872063792463,0.17970687579723318,0.8092535921914911,1.2447070571484158,0.18601248653556637,0.2694813431721009,0.63238239653409,0.6878458648201895,0.2586958864852831,0.2793224933167997,1.284082593298788,0.7960814336761993,0.25562360320117994,0.34946876785176495,8.894217339394107,1.7180353613389336,0.25869588687621126,0.27932249100454026,0.28537412627374276,0.3156057197528557,0.27935726384960136,0.27935726384960136,0.40447719303099017,0.3043601264989117,0.49482680525108574,0.35075917540206636,4.804522925000001e+18,-0.5893349825465778
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}""}",4161.5,0.9851023273284646,0.9960714304874045,0.9734996166837048,0.9820202560626312,0.9837335078162022,1.0689606720934468,0.8450838342674135,0.8678880756818893,1.0285038246620701,0.9826743934293619,0.9536750577694082,0.9899433489359701,0.9932706894330463,0.22954708392823547,0.13722280262634443,-0.022349356549796622,-0.07513276216047605,0.3411218428333277,0.3098614449048293,0.7805534490644108,0.2778429693023238,0.29091830613997627,0.2701699298805718,0.6613673809630584,0.48935240537093405,0.36661212459784054,0.35322410479903266,1.226385726686998,0.8270990756085528,0.3616548690762631,0.4190431920310832,6.971020372130195,1.3442857362129474,0.36661212466684867,0.3532241026897142,0.39609574530419744,0.38738360171054126,0.3943594426515359,0.3943594426515359,0.47772854700709466,0.3662989936549864,0.5508302091910462,0.3958286389754236,4.804522925000001e+18,-0.8856229346966875
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",4163.5,0.9814981723190715,0.9937789671546137,0.9695042999691383,0.978685978687297,0.9824025098946241,1.0855673802758132,0.8232668800769799,0.8425472727789586,1.0338327634867501,0.9830536111901054,0.9450074693097392,0.9788869771969242,0.9909865223988513,0.08819776233297817,0.018030328279412092,-0.42822046683796533,-0.24194809442367746,0.2112227854659791,0.20835343008540433,0.599045548919707,0.3351356366414763,0.19407529565736123,0.2393384973017695,0.7862044266844082,0.5196081227289499,0.25891035758110914,0.29012434454247715,1.2834235094363795,0.800997232259632,0.2563577986158068,0.3543296116390337,8.72328154213363,1.5365792166363326,0.2589103570623794,0.29012435252624746,0.285389128293032,0.32135175063499843,0.32775322882903146,0.32775322882903146,0.4775952236854498,0.37338542811516856,0.603371912127755,0.44248994995788377,4.804522925000001e+18,-0.7122526870841217
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}""}",4165.5,0.9845538820152095,0.9940029387442871,0.9771395128096175,0.9828240070414814,0.989669452213698,1.0893336315752387,0.8395712296620477,0.8547049564853244,1.0380821514822696,0.9832254035112389,0.9538693909902027,0.9873264386549078,0.9925478850870517,0.11874753129127999,0.08026321656160362,-0.3188741834864407,-0.2953122848332525,0.24228377066785872,0.2614595448728242,0.9038552693775342,0.7407596486199938,0.2412753231277184,0.26726403488865336,0.7824416186425109,0.6287125745423792,0.30570389013666655,0.32038165046011513,1.2683655732484318,0.8143344081141624,0.3058632910412838,0.38330106969196376,8.456028078294603,1.3929639773681388,0.30570388993632414,0.3203816490620868,0.33696977626323027,0.3511983113243139,0.3390974977826704,0.3390974977826704,0.4609190818139431,0.35494546124723053,0.5033516400959352,0.4051656491622425,4.804522925000001e+18,-0.7428186497712981
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Reconstruction loss', 'KL divergence loss'])Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",4166.5,0.9842662249948976,0.9931871767212529,0.9771169416940394,0.9828146471319267,0.9896677849475509,1.091247246995548,0.8384955169682542,0.8514595952505017,1.0382616719653943,0.9829052072636335,0.9496431359663278,0.9869601447311662,0.9931603889080215,0.0953668519803749,0.07686038323214099,-0.401733637279455,-0.26551647065966966,0.22308145383508035,0.2526904748456169,0.7648859225454869,0.7158090269901717,0.21732479291762558,0.27435558754311173,0.8190841571823464,0.5894843966505245,0.2811136118288095,0.3247340585420847,1.277819865454457,0.8111203908285829,0.270352406978497,0.3824771623358532,8.495114840570547,1.3340648395321502,0.2811136131396949,0.324734063534623,0.30287486103928,0.3492889594383038,0.3251385782754095,0.3251385782754095,0.44355766053293905,0.3567321821654591,0.5212713993882624,0.39783894141210085,4.804522925000001e+18,-0.706961632119077
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",4156.5,0.9819649172713548,0.9939185652342502,0.9699695985433348,0.9790973741676335,0.9821383469241299,1.0829904880276717,0.8254022848518744,0.8449609744440127,1.0328089620295868,0.9838324986826044,0.947928447600443,0.9787585183093521,0.99078556777131,0.0953191225682827,0.03751188750466082,-0.18797322367567668,-0.26457767335090093,0.21951636478507072,0.22284947450452192,0.8085023284472331,0.5289792181814449,0.22308159103364605,0.23459916401992725,0.5608102199694812,0.5424498679569976,0.27749472181690527,0.2978452902679291,1.276848956816694,0.8051034068684549,0.27265893552943565,0.36774276844325904,8.840638350609993,1.5591746648525626,0.2774947237366206,0.2978452878136454,0.3037468474092662,0.33450644801731017,0.30705248569819205,0.30705248569819205,0.42651468777786494,0.3203676162751947,0.5236782702631031,0.35810733891649515,4.804522925000001e+18,-0.658623166998981
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}""}",4160.5,0.9850146278562295,0.9946768113045676,0.976303372102312,0.9829007711144749,0.987891733167112,1.09254067269971,0.8242751690170813,0.8456992010025998,1.0407069250161765,0.9836106565338791,0.9566114372170815,0.988163547098958,0.9924396564365582,0.0630720000599968,-0.021797325751859744,-0.33283294285305615,-0.35301479226935284,0.19881682908369752,0.1926676991108141,0.9032258775032851,0.6175376096854956,0.18791568105215453,0.24953914077954953,0.6892253784788883,0.6332791601170044,0.25288164105930594,0.27161760160712795,1.2867955933317776,0.7987395046610452,0.2442112812247022,0.33636197017471675,8.988555499445502,1.7683131519778996,0.25288164221187376,0.2716176021824528,0.2741014928311055,0.30577957918762444,0.27654153009254834,0.27654153009254834,0.38708947399940913,0.2866720124513925,0.4899236020058152,0.34661199076788163,4.804522925000001e+18,-0.5821260258574954
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",4164.5,0.9826110716717975,0.9942454054727365,0.9704225538193206,0.9796630458238619,0.9821162609483773,1.0855145732828873,0.8173224127191616,0.84113743860387,1.03522334673087,0.9836290944566052,0.9475228424584292,0.9809081906056429,0.9916698441918246,0.06941661341110437,-0.02461582811572505,-0.3713375076225052,-0.3091997177663044,0.1991180622941438,0.1821430094574687,0.779040509782768,0.631991314088143,0.19448591361265344,0.255183903038528,0.73994473104383,0.5454701748475135,0.24976158669335086,0.2819937635160314,1.2861029711859724,0.7949127309797127,0.244108362730222,0.3494062765038228,9.004624526791748,1.7211818747486993,0.24976159942640708,0.28199376557978584,0.27435674799702836,0.31495567303746264,0.27673967776718744,0.27673967776718744,0.4232358347150371,0.33108481007924223,0.531134110733933,0.3901394401825477,4.804522925000001e+18,-0.581458720227247
Compas Dataset,nn keras,"['race', 'sex']",FairBalance Bias Mitigation,{},4168.5,0.9207277435408505,0.9407611790416321,0.9143593653337675,0.9270790875076923,0.9755594190040972,1.0617336174099439,0.8518078094226906,0.8598769298349067,1.0158708589434204,0.9297010985513969,0.9032609228024354,0.9051169529042898,0.9253212566694279,0.30893125165959834,0.29590456912991897,0.5470985874478547,0.39280797095742137,0.3538582409683969,0.3812017777137002,-0.017340640055368145,-0.5698982343298707,0.31596972486220737,0.36170714257821157,0.6198655493786891,0.5252348766369017,0.3557049984384606,0.38462735136391457,1.2355921984607994,0.8431106330254332,0.347527628135058,0.4491930978362183,21.39045049740342,7.12364965263073,0.35570499776079545,0.3846273509831377,0.37965835540399784,0.4194740544890142,0.37660529775223395,0.37660529775223395,0.47959510288560747,0.3774299415488226,0.5394936990732067,0.44723042361711407,4.804522925000001e+18,-0.7944137971485884
Compas Dataset,nn keras,"['race', 'sex']",FairMask Bias Mitigation,{},4169.5,0.9950011596930992,1.0063371592154309,0.9756910707771714,0.9887461903348802,0.9749650445906799,0.9801243311843704,0.9139310273598223,0.9691462533599065,0.9950963880680606,0.9943059293543618,0.9752780499487287,0.9969451295304654,1.00005322226849,0.9461650683178385,0.6316874176225962,1.5727355486854797,0.5146583108415961,0.9579026366138045,0.6919484148251083,0.06484849020899264,0.7738266348135439,0.9461650683178385,0.6316874176225962,1.5727355486854797,0.6464528761239029,0.9579026366138045,0.6919484148251083,1.0058784228039852,0.9239713850952205,1.0145015460050688,0.7565476478173463,0.0,0.0,0.9579026349997974,0.6919484161499341,1.0073332347220458,0.7353294187484236,0.8566211009619724,0.8566211009619724,0.904203912142434,0.7851844169020764,0.8798365285371599,0.8331823247517229,4.804522925000001e+18,-2.0895051327603253
Compas Dataset,nn keras,"['race', 'sex']",No Bias Mitigation,{},4170.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.804522925000001e+18,-2.4699999999999998
Compas Dataset,nn keras,"['race', 'sex']",Reweighing Bias Mitigation,{},4167.5,0.9252728178600123,0.9320930773550706,0.9592872413921205,0.9443411842887567,1.0326869984992284,1.1251687397794656,0.896614603494247,0.9088578475857046,1.076796616097099,0.9285032076692566,0.9106395536137842,0.9202300136355248,0.9295188309435615,0.3239205608121491,0.2856691488103955,0.7495650423348585,-0.06107341290208794,0.3711368519850805,0.3698633739255481,-0.14975925154623373,0.20845851423278994,0.3633998895161212,0.4227423258288989,0.8779599268389985,0.7352570622579646,0.3952599541389355,0.4056685363323321,1.2423069023357864,0.8373353018568933,0.36174368670082163,0.4431062323945335,20.250287863879187,7.1372681133041995,0.3952599560314736,0.40566853479109166,0.39377443386688027,0.41520601243672306,0.41398363624599527,0.41398363624599527,0.4720622302964584,0.4465250401379981,0.5832287222637842,0.478460079810878,4.804522925000001e+18,-0.8914370697486358
