data,ML method,sensitive attrs,bias mitigation,other,accuracy,precision,recall,f1score,mean_pred,race|unprivileged mean_pred,sex|unprivileged mean_pred,race|privileged mean_pred,sex|privileged mean_pred,race|unprivileged acc,sex|unprivileged acc,race|privileged acc,sex|privileged acc,race|[AOD] Average Odds Difference,sex|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,sex|[EOD] Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,sex|[SPD] Statistical Parity Difference,race|[ERD] Error Rate Difference,sex|[ERD] Error Rate Difference,race|[A_AOD] Absolute Average Odds Difference,sex|[A_AOD] Absolute Average Odds Difference,race|[A_EOD] Absolute Equal Opportunity Difference,sex|[A_EOD] Absolute Equal Opportunity Difference,race|[A_SPD] Absolute Statistical Parity Difference,sex|[A_SPD] Absolute Statistical Parity Difference,race|[DI] Disparate Impact,sex|[DI] Disparate Impact,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,race|[FR] Flip Rate,sex|[FR] Flip Rate,race|[SF] Statistical Parity Subgroup Fairness for One Attribute,sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,race|[DF] Differential Fairness for One Attribute,sex|[DF] Differential Fairness for One Attribute,[SF] Statistical Parity Subgroup Fairness,[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,[DF] Differential Fairness,[DF] Differential Fairness if 0 was the positive label,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,id
Adult Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23, 24]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 28}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23, 24]}, Pos Y vec loss: {'weight': 1200000}""}",0.8024255450000001,0.6001242695000001,0.4850019311666667,0.532977141,0.1906662575,0.16513284033333334,0.17845773783333332,0.19507118166666668,0.19670137333333335,0.8361004885000001,0.8395102506666667,0.7966454703333333,0.7840873438333333,0.018275997666666665,0.08367738133333334,0.02940368683333333,0.11865332683333334,-0.029938340833333337,-0.018243635499999997,0.03945501816666667,0.0554229065,0.029058323666666663,0.08367738133333334,0.06157045116666667,0.11865332683333334,0.029938340833333337,0.021100332833333332,0.8442084755,0.901449451,0.1870289035,0.13573491316666667,0.031010132166666666,0.12506396483333335,0.0037560943333333333,0.004679748333333333,0.17040872633333334,0.12297195433333334,0.006766041333333334,0.006766041333333334,0.313331564,0.06554731033333333,0.2824003666666666,0.16510904716666666,5.334793333333333e+18
Adult Dataset,nn keras,"['race', 'sex']",FairBalance Bias Mitigation,{},0.8201309999999999,0.5947559066666667,0.7211642415,0.6514811673333334,0.2830825913333333,0.20184274533333335,0.14890079816666665,0.29704058683333334,0.3511675186666667,0.8520885878333333,0.8888800946666667,0.8146367146666668,0.7852639993333334,-0.03518797466666666,-0.07756817583333332,-0.0339580635,-0.05057917583333333,-0.09519784149999999,-0.20226672050000002,0.03745187316666667,0.10361609533333334,0.048507174333333326,0.07756817583333332,0.06291111049999999,0.05528847516666666,0.09519784149999999,0.20226672050000002,0.6818999836666667,0.42485102199999997,0.48632783099999993,1.3767682453333334,0.14921707083333333,0.167485416,0.011909274499999999,0.045147683,0.38944741,0.8606881926666666,0.04661207416666666,0.04661207416666666,1.1033587894999999,0.32287195133333335,0.17164254666666667,0.13192204583333333,5.334793333333333e+18
Adult Dataset,nn keras,"['race', 'sex']",FairMask Bias Mitigation,{},0.8554907378333333,0.7335408526666667,0.6112430006666667,0.6625870925,0.19655101816666667,0.1209427815,0.07545872099999999,0.20954371849999998,0.2581946236666667,0.894626696,0.9296087315,0.848754702,0.8179230635,-0.041777758666666664,-0.09140790683333333,-0.055816469,-0.10391114949999998,-0.088600937,-0.18273590250000002,0.045871993666666666,0.11168566783333334,0.04331004966666666,0.09140790683333333,0.063741877,0.10391114949999998,0.088600937,0.18273590250000002,0.5713171811666667,0.2887384955,0.7719884323333334,2.5267472088333336,0.0,0.0,0.011085591833333333,0.04083317633333333,0.5658868658333334,1.2510327505,0.042270041,0.042270041,1.7858440886666667,0.2667231371666667,0.23937622700000002,0.14846353516666666,5.334793333333333e+18
Adult Dataset,nn keras,"['race', 'sex']",No Bias Mitigation,{},0.8553883941666666,0.732187369,0.6020353935,0.6596659451666667,0.19225258416666668,0.10710652250000001,0.070743767,0.2069019835,0.25402997983333336,0.8981766978333333,0.9291419849999999,0.8480414281666667,0.8180278078333334,-0.059470492166666666,-0.10060993183333333,-0.08232273066666666,-0.12310072849999999,-0.09979546099999999,-0.18328621283333332,0.05013526966666667,0.11111417716666667,0.05970067983333333,0.10060993183333333,0.09071433899999999,0.12310072849999999,0.09979546099999999,0.18328621283333332,0.5146073781666667,0.278864983,0.9693866673333332,2.6825830545000002,0.024357793666666665,0.018012486166666664,0.0124968,0.04093867783333333,0.670903886,1.2899694485,0.04335875833333333,0.04335875833333333,2.0165365786666665,0.2737822478333333,0.26085787266666666,0.17312166333333334,5.334793333333333e+18
Adult Dataset,nn keras,"['race', 'sex']",Reweighing Bias Mitigation,{},0.8358407529999999,0.6723807873333333,0.5771821093333334,0.6210564983333333,0.20013304683333333,0.15546025116666667,0.11873536783333333,0.20780607566666667,0.24136610049999999,0.8698615021666667,0.9075978441666667,0.829990316,0.7994800476666667,0.006537524333333333,0.006627089333333333,0.01746987033333333,0.05663967216666666,-0.052345825000000006,-0.12263073233333333,0.039871186,0.10811779683333334,0.033965748999999996,0.014140754666666666,0.06623021333333333,0.05663967216666666,0.052345825000000006,0.12263073233333333,0.7473419336666667,0.4919663908333333,0.3511412485,1.0412132563333334,0.13212567816666668,0.16134479566666668,0.006547182500000001,0.027357277,0.2960033501666666,0.7114362661666668,0.026859918666666666,0.026859918666666666,1.0113689763333333,0.1914895795,0.15900202416666667,0.07802537283333333,5.334793333333333e+18
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",0.6675938803,0.6910262729000001,0.721441831725,0.704325160225,0.576738525725,0.559273812,0.618788125625,0.6103731371750001,0.566522139025,0.6627568407,0.67015058935,0.676965508475,0.666937843225,-0.022972633625,0.0198202143,-0.0231574343,0.002439719075,-0.051099325200000004,0.05226598665,-0.01420866785,0.0032127460749999995,0.041593385275,0.04275849065,0.0435647993,0.040306858225,0.05644145874999999,0.06360858965,0.9177475146999999,1.092674590775,0.106320964775,0.100275371175,0.12812934625,0.061265646775,0.012679679975,0.00988667425,0.0983571117,0.10607304365,0.020606535025,0.020606535025,0.24331506804999997,0.37256923065,0.131470657275,0.120933292525,4.804522925000001e+18
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}""}",0.6675243394,0.69067103695,0.722144743675,0.704433967925,0.577642559125,0.55993932695,0.619358755525,0.611937425975,0.567600930575,0.66300846215,0.67023839545,0.676074055775,0.6667706912,-0.024148191875,0.019142507349999997,-0.02310894145,0.0022183135250000005,-0.051998099075000005,0.051757824975,-0.013065593549999999,0.003467704225,0.038280949475,0.04215286775,0.0423112375,0.047414607525,0.058908280825000006,0.061215278875,0.9145741485000001,1.0913178088,0.11033419387500001,0.09559111935,0.128129346325,0.060187760725000004,0.013216083975000001,0.009495833375,0.10320469735,0.10161217695,0.019637022875,0.019637022875,0.22118415552499998,0.33730065955,0.11817285159999999,0.10827829929999999,4.804522925000001e+18
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",0.66759388035,0.6914305191250001,0.71959616615,0.70381329755,0.574791376925,0.557157177775,0.610691863275,0.60898547555,0.566068361825,0.662940308275,0.6687143783,0.67630516745,0.66722769085,-0.02399837505,0.011978880550000001,-0.023646730725000002,-0.004243222374999999,-0.051828297825,0.044623501375,-0.013364859025,0.0014866874500000004,0.037330156850000004,0.0385795503,0.044430774725,0.042775222325,0.057901250475,0.057112728725000006,0.91586079255,1.079067115325,0.108304073,0.0907400082,0.1305980528,0.06394297639999999,0.012984828525,0.0088647403,0.10104113212499999,0.0954944315,0.019031222925,0.019031222925,0.218776405275,0.328439074375,0.12865542892499998,0.10608225425,4.804522925000001e+18
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Pos Y vec loss: {'weight': 1200000}""}",0.6678025035,0.69197192685,0.719922267575,0.703916706175,0.5748609179999999,0.55860377205,0.60616685575,0.60639878685,0.567286886075,0.6625453993,0.672379095725,0.6777861611,0.666557964275,-0.019303784600000002,0.004487058824999999,-0.021792693374999998,-0.005835704875,-0.047795014749999996,0.0388799697,-0.015240761825,0.005821131450000001,0.03316017625,0.040374420375,0.040904803175,0.043558376075,0.054502264700000004,0.0547670063,0.921418882675,1.06971769815,0.10256085607500001,0.0891633876,0.1327538247,0.07482614735,0.012220070775,0.008458906875,0.0959358652,0.09339488997499999,0.01671489725,0.01671489725,0.205338484475,0.300848534425,0.11908964394999999,0.096873644075,4.804522925000001e+18
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}""}",0.6678372740499999,0.6922945820749999,0.7194167107,0.7037772665,0.574339360225,0.54886520525,0.6241825859000001,0.6234375051,0.56236929345,0.661054848,0.673056999375,0.680696354025,0.666509708275,-0.046488883875,0.028715115025000005,-0.048649462649999996,0.013338536849999999,-0.074572299975,0.0618132924,-0.019641506075000002,0.00654729115,0.053571700575000006,0.045513621825,0.06087135340000001,0.047676932150000004,0.077822113075,0.06929776075,0.8806278955250001,1.11138174655,0.148134961525,0.10782465322500001,0.10441585535,0.056258692675,0.017488166425,0.010757146025,0.1355809758,0.11572547204999999,0.023807598574999998,0.023807598574999998,0.24369877245,0.36534208602499996,0.13418936452500002,0.1122635189,4.804522925000001e+18
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",0.6653685675000001,0.690655510675,0.71608098835,0.70131764615,0.5729833101249999,0.5565901974,0.607264868525,0.604756255925,0.5646962657,0.6612964779999999,0.666743811925,0.6731852684249999,0.66495129585,-0.02055246715,0.009688940875,-0.0199009191,-0.005215261324999999,-0.0481660586,0.042568602875,-0.0118887904,0.0017925161,0.03479871775,0.037289363175,0.043856175000000004,0.045261270025,0.05499027225000001,0.055861078475000006,0.921024358875,1.0757597636,0.104415319775,0.0899591936,0.131397774725,0.066968011225,0.012339470449999999,0.008672753025,0.097197905175,0.094493647975,0.01955123305,0.01955123305,0.240603394925,0.363409428875,0.14625400685,0.1217550628,4.804522925000001e+18
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}""}",0.66748956885,0.6908307005000001,0.7218627988749999,0.7043570961750001,0.57746870655,0.5586967726000001,0.620023115575,0.6138747773500001,0.56715587905,0.6614554511999999,0.6732318313500001,0.67890505655,0.6660419859,-0.0267871582,0.019426949775,-0.029628717825,0.006429828575,-0.0551780048,0.052867236575,-0.017449605325,0.0071898454,0.04213236995,0.042580220775,0.048582010525,0.042209286224999996,0.06363553685,0.062787138925,0.9104134148749999,1.09386336695,0.121031473275,0.09849290795,0.12764255905,0.060605007025000004,0.014270370474999999,0.0097580378,0.11203226987499999,0.104612708575,0.0202477556,0.0202477556,0.231616095275,0.347100889725,0.12160059175,0.110551656425,4.804522925000001e+18
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Reconstruction loss', 'KL divergence loss'])Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",0.667246175325,0.6902639052749999,0.722362483,0.7043619643250001,0.578129346375,0.560608764725,0.619395510975,0.611883578775,0.56807755845,0.66120157275,0.6701237911,0.6786545629,0.66641142765,-0.022936844175000002,0.01895212575,-0.026261046175000004,0.0018400192999999995,-0.051274814125,0.051317952599999994,-0.017452990125,0.0037123634749999996,0.038512575975000005,0.0441422972,0.048237218724999996,0.047042407800000005,0.059115255425,0.0631051211,0.917475265625,1.0898192199249999,0.10933855079999999,0.09822001147500001,0.12799026422499998,0.059631432500000005,0.01327551795,0.009815875975,0.10239665105,0.1041088818,0.019510804425,0.019510804425,0.224806125225,0.346905715925,0.125437096375,0.109662247425,4.804522925000001e+18
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",0.665716272625,0.690820023175,0.7165024050000001,0.701612733425,0.5731223921749999,0.5558097193,0.6091161481999999,0.6065477500750001,0.5644047784249999,0.6618912883,0.6687922333,0.6729553688500001,0.664868207475,-0.0232312578,0.011984686775,-0.021303227350000002,-0.0021885475999999992,-0.050738030775,0.04471136975,-0.011064080525,0.003924025775,0.03964661015,0.036371609825,0.0459636143,0.04310080545,0.058903838524999995,0.056839823,0.9168758273750001,1.081044798925,0.111635654625,0.092278860325,0.13087621695,0.069019471425,0.013232236149999998,0.008822280525,0.10381320352500001,0.097085597525,0.018539212875,0.018539212875,0.215926803625,0.31399635925,0.12528240907500002,0.098773334475,4.804522925000001e+18
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}""}",0.66776773295,0.691325731125,0.721275267675,0.704390316175,0.57642559105,0.560563854125,0.6090966823999999,0.607113933325,0.568505905225,0.661669509675,0.6752245003999999,0.67949827735,0.66592640375,-0.017582754175,0.005411185899999999,-0.022620864075,-0.0017995481749999997,-0.046550079300000005,0.040590777225,-0.01782876775,0.009298096775,0.032687007925,0.0376884095,0.042392220275,0.043698778475,0.05351939535,0.05318141697499999,0.9237117145499999,1.07283105515,0.0998472532,0.08543625657500001,0.132614742675,0.0776425591,0.0120103838,0.008237468575,0.0935980377,0.089930004725,0.0166541576,0.0166541576,0.19755103599999999,0.29143209725,0.11941099822500001,0.0967228949,4.804522925000001e+18
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",0.666168289225,0.691103419125,0.717245869,0.7020969102250001,0.57357440885,0.557739284075,0.60384307865,0.604012022625,0.566154208025,0.661754987675,0.668633298925,0.67450463495,0.665459497625,-0.018300625325,0.003973467399999998,-0.018856807475,-0.0085257308,-0.0462727382,0.03768887065,-0.012749647324999999,0.0031738013499999994,0.034317294825,0.0388281645,0.046764777575,0.043265151550000006,0.05341469875,0.05417998235,0.923365962775,1.06746142225,0.10129398734999999,0.088352242025,0.1332058414,0.075591098725,0.01200656395,0.008412288399999999,0.094922646175,0.092135356025,0.016604008849999997,0.016604008849999997,0.21380322340000002,0.311815493275,0.12728635645,0.10640462675,4.804522925000001e+18
Compas Dataset,nn keras,"['race', 'sex']",FairBalance Bias Mitigation,{},0.62413073715,0.653929747975,0.6767243924999999,0.664492085125,0.5707579972000001,0.546214162025,0.62933522765,0.6182104927500001,0.556862768175,0.62521376155,0.6368939056749999,0.622128503075,0.62076644905,-0.055492500425,0.046388983300000006,-0.033319792274999996,0.038229629924999994,-0.07199633065,0.072472459525,0.0030852585999999993,0.0161274567,0.056417103324999995,0.05410945705,0.041421532425000004,0.049616781474999996,0.07230435895000001,0.072933421525,0.8852353416,1.1320806474,0.13521399605,0.11369049915,0.32117524340000003,0.319228094575,0.016230237825,0.011286538025,0.124642046225,0.122752630925,0.02228151635,0.02228151635,0.23980439157500003,0.35983820375,0.12924259362499999,0.123642760825,4.804522925000001e+18
Compas Dataset,nn keras,"['race', 'sex']",FairMask Bias Mitigation,{},0.67454798325,0.6995316865000001,0.72082152175,0.7085479716,0.569158553525,0.5032213514999999,0.67508979255,0.695905926225,0.544023163625,0.668878909,0.6884267739000001,0.6854927432,0.6710384783000001,-0.16725324145,0.09844558935,-0.1484922487,0.078016490475,-0.1926845747,0.131066628925,-0.016613834175,0.01738829555,0.16725324145,0.09844558935,0.1484922487,0.081850019825,0.1926845747,0.131066628925,0.72211217645,1.24156554475,0.394083873875,0.19013617235,0.0,0.0,0.043327011025,0.020291230875,0.32890138962500004,0.213651214825,0.05016829125,0.05016829125,0.45643777209999997,0.772579011425,0.21469166882500001,0.23707175867500002,4.804522925000001e+18
Compas Dataset,nn keras,"['race', 'sex']",No Bias Mitigation,{},0.678025034725,0.695793465625,0.743544747275,0.7170632699749999,0.59043810845,0.520869080475,0.7435680955499999,0.724101040875,0.554137951175,0.6728292741749999,0.706340044675,0.6880660481499999,0.6711239950250001,-0.17909880855,0.157554310375,-0.1517886142,0.1357122993,-0.20323196045,0.1894301444,-0.015236774175,0.035216049575,0.17909880855,0.157554310375,0.1517886142,0.1357122993,0.20323196045,0.1894301444,0.71923021855,1.34710812345,0.39768984775,0.253937519275,0.020201669025,0.055598052825,0.04570557545,0.029309077425000003,0.332203501425,0.29539550062500003,0.058690694275,0.058690694275,0.51422151035,1.03727266885,0.251018104475,0.286399024875,4.804522925000001e+18
Compas Dataset,nn keras,"['race', 'sex']",Reweighing Bias Mitigation,{},0.627225312875,0.6480836175,0.70977767915,0.676833517975,0.604311543775,0.57896054995,0.661671432375,0.653335055925,0.590639604425,0.62442317455,0.64219656755,0.63271183205,0.6236025739250001,-0.057276855424999995,0.047872774325,-0.040165343524999994,0.033922610025,-0.07437450595,0.07103182797499999,-0.00828865755,0.0185939936,0.063462905875,0.061879946925,0.054945368525,0.060125777224999996,0.0785334766,0.076310683675,0.88969816015,1.12421996495,0.1377371242,0.1122937244,0.305945758075,0.30566759395,0.0176363885,0.011826859225,0.12704509865,0.12171581314999999,0.023985416675,0.023985416675,0.235204615075,0.41459830540000003,0.141154510425,0.12848844372499998,4.804522925000001e+18
