data,ML method,sensitive attrs,bias mitigation,other,index,accuracy,precision,recall,f1score,mean_pred,race|unprivileged mean_pred,sex|unprivileged mean_pred,race|privileged mean_pred,sex|privileged mean_pred,race|unprivileged acc,sex|unprivileged acc,race|privileged acc,sex|privileged acc,race|[AOD] Average Odds Difference,sex|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,sex|[EOD] Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,sex|[SPD] Statistical Parity Difference,race|[ERD] Error Rate Difference,sex|[ERD] Error Rate Difference,race|[A_AOD] Absolute Average Odds Difference,sex|[A_AOD] Absolute Average Odds Difference,race|[A_EOD] Absolute Equal Opportunity Difference,sex|[A_EOD] Absolute Equal Opportunity Difference,race|[A_SPD] Absolute Statistical Parity Difference,sex|[A_SPD] Absolute Statistical Parity Difference,race|[DI] Disparate Impact,sex|[DI] Disparate Impact,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,race|[FR] Flip Rate,sex|[FR] Flip Rate,race|[SF] Statistical Parity Subgroup Fairness for One Attribute,sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,race|[DF] Differential Fairness for One Attribute,sex|[DF] Differential Fairness for One Attribute,[SF] Statistical Parity Subgroup Fairness,[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,[DF] Differential Fairness,[DF] Differential Fairness if 0 was the positive label,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,id,acc * sf
Adult Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23, 24]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 28}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23, 24]}, Pos Y vec loss: {'weight': 1200000}""}",2490.644528363425,0.011025784712077397,0.04556328269720296,0.04965317147891668,0.016097927874859023,0.11186098699156297,0.2664925552045705,0.720640710982179,0.10582164158021887,0.05689406880276345,0.032531117986042614,0.03424546612072637,0.008613304660076189,0.008784503480755082,43.07872281802938,0.4038378084833723,2.3097992542633885,0.8762309598303096,0.08372018642226625,0.10489081082209814,0.5701838382523406,0.3317901384351376,42.887621291859695,0.4038378084833723,1.9082379603433661,0.8762309598303096,0.08372018642226625,0.08266874412491677,0.1895401852649938,0.7053711180591901,0.0642268410684405,0.05102181888516529,0.4315484211275412,3.142899349000028,0.08372018265022185,0.08266874270359707,0.0725274241051305,0.08249573068113356,0.06914373723804654,0.06914373723804654,0.03818826575246372,0.034176857548501846,0.9026814472163107,0.650986347619022,2.558011154288946e+18,0.17302786106145474
Adult Dataset,nn keras,"['race', 'sex']",FairBalance Bias Mitigation,{},2490.644528363425,0.007522284262162016,0.036513290540189015,0.09164843248987953,0.021860071231012062,0.1738210134832418,0.22144034748725827,0.30024049537992764,0.17388994474199626,0.16598825234654066,0.02363763418215179,0.005071101556329673,0.00962306575922548,0.01223924174749756,23.350931501817108,0.11374119268423852,1.1707330847153852,0.31099441522081855,0.23172433714028676,0.13809634924497094,0.7582896753018058,0.0997659536999432,23.350931501817108,0.11374119268423852,1.120086275077597,0.18485841288711793,0.23172433714028676,0.13809634924497094,0.039232565948810506,0.13497554412386428,0.0748498116822872,0.05144772006111934,1.4586679354021999,2.379364460856601,0.23172435737743388,0.13809635011121227,0.08455866383761777,0.0332779193674871,0.15380274507198105,0.15380274507198105,0.04843167069280013,0.21227946437117426,0.29117927143801636,0.22695233037891047,2.558011154288946e+18,0.3802998085472446
Adult Dataset,nn keras,"['race', 'sex']",FairMask Bias Mitigation,{},2490.644528363425,0.005052403270273613,0.03953914313920284,0.06019700152467403,0.017216448208793277,0.10016826753270444,0.1278064298420852,0.2564709754725211,0.09750764473038247,0.08286571032931897,0.009019637616036916,0.006123589113982802,0.00458759726593424,0.005525176087155869,2.4376533565736933,0.19226475788247627,0.25282739024400186,0.3853800462034279,0.06828124516053553,0.05054495565838451,0.09509005602587683,0.04933091302789038,2.4376533565736933,0.19226475788247627,0.25282739024400186,0.3853800462034279,0.06828124516053553,0.05054495565838451,0.03576029169837559,0.17242304854937854,0.06696136328146443,0.1809252475489359,0.0,0.0,0.06828124989288664,0.05054495686861677,0.05758589675799755,0.10913566990596966,0.04663965292550086,0.04663965292550086,0.09258837999410592,0.08122468897402164,0.14310126959551606,0.12387287400157133,2.558011154288946e+18,0.12141498827138719
Adult Dataset,nn keras,"['race', 'sex']",No Bias Mitigation,{},2490.644528363425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.558011154288946e+18,0.0
Adult Dataset,nn keras,"['race', 'sex']",Reweighing Bias Mitigation,{},2490.644528363425,0.007344025732996023,0.0395465535266307,0.04138125730775134,0.01596309854405533,0.0827109555240891,0.18775902517345336,0.2432792738338418,0.07614082146022291,0.08054500540975801,0.01923580610806215,0.006531954836726304,0.0095137929418456,0.008849319363221341,47.84793296108532,0.17387354236621547,2.408359376760128,0.43269542186320425,0.11095570203980781,0.06883919950910987,0.6825660533947063,0.054027843065835836,47.719572739971966,0.08669496412140006,2.0816801427949096,0.43269542186320425,0.11095570203980781,0.06883919950910987,0.08055126346323158,0.2555692080525761,0.08049385928925748,0.0636577751509811,1.2482801871267981,2.654008623203689,0.11095572627854476,0.06883919282868767,0.09372204170079543,0.04880519693905885,0.07174683307951493,0.07174683307951493,0.09770473632731108,0.07026792289135411,0.2683738234699925,0.22880548299000167,2.558011154288946e+18,0.18193614604714617
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",2381.665577505986,0.014612822248116419,0.04224795163105763,0.10888621538752458,0.03475729444587007,0.1502003004055023,0.1834730566047785,0.12346099365632869,0.11273664129251475,0.16513538392294955,0.01653395108183267,0.046459005854803836,0.035445684224724286,0.014236911729681568,0.2552495478489841,0.3151713375490023,2.083839533928796,2.0179904908132267,0.21779961893126662,0.26233990077083336,3.5487561289184253,6.016037189963844,0.13367689950056819,0.17494634125281033,2.005480779883004,1.9459239007054,0.16918470768554641,0.1610890010187989,0.09127952534714352,0.06839663736280312,0.19163475866080276,0.18288020428308946,6.5554540029139,1.046970079560571,0.16918470801013472,0.16108900134391912,0.2013407059867394,0.17689562900129605,0.13871719164796636,0.13871719164796636,0.1501963034316387,0.1556088452889813,0.27902063682775974,0.18133055709654405,2.3966698406745436e+18,0.3563431579032314
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}""}",2381.665577505986,0.01530029866296568,0.04229670658024523,0.11346360148598775,0.036594818557293615,0.15500378586701552,0.1913064118319233,0.12753692480961798,0.11018702024930215,0.1700408330207757,0.01889272340575599,0.05080222537206087,0.03510653692544541,0.015386933610755613,0.2384248426416507,0.29298009924757273,2.650232615363026,1.360448233777773,0.21504146461408713,0.25247778084269895,2.8858681709082186,6.011482878470179,0.1367714015253757,0.14518913192498054,2.5776429824102385,1.246085244044841,0.1332416885325521,0.17243401751284598,0.0879126826927837,0.06728563780767224,0.15822451187721404,0.19808409003213834,5.487400009811559,1.5237672146868106,0.1332416881860661,0.1724339550105388,0.16735287432900067,0.1910676207331555,0.1193691125351398,0.1193691125351398,0.12909705335995414,0.13380084564994557,0.20624660954752444,0.13611154833852304,2.3966698406745436e+18,0.3061836558667627
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",2381.665577505986,0.016415974825983653,0.04119026545589748,0.10798970730813193,0.03595177992561275,0.14696467857421242,0.17807033633458616,0.12047959377483913,0.11060217517053558,0.1619848460481471,0.019612243885565695,0.04969272206883083,0.035529808938950386,0.01756287074648591,0.23136540855773868,0.3075960866992956,2.433561952081894,2.135294745951755,0.20584055661836545,0.26025769443921615,2.9664265256741933,5.731837112672999,0.14145059372917457,0.18041819054242086,2.3552262542555655,2.0659356292556463,0.1363990250302933,0.16089543907523207,0.07991207015521239,0.06917595655568803,0.1589584032521886,0.19189683434782887,6.095551755246898,1.235394459074637,0.1363990265078356,0.16089544062694436,0.16575940712502996,0.18124604654925944,0.12361153201985109,0.12361153201985109,0.13828351916277246,0.15739488874987442,0.25872733610387455,0.1407694120008024,2.3966698406745436e+18,0.31720143897080877
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Pos Y vec loss: {'weight': 1200000}""}",2381.665577505986,0.015449659925210298,0.04344903053540836,0.11193908231762932,0.036583170192653024,0.15360153334349844,0.18773614168004613,0.11792225496619647,0.1132174095740916,0.17145157681486317,0.018420977924735796,0.04540243313640235,0.035778952892603785,0.014810360805132166,0.2145294593772828,0.3351994557753326,2.3519830448527372,2.0835112853937,0.20122569636632226,0.2679232270170743,2.6736276007391853,4.46406516863672,0.1302425418911634,0.197387142044465,2.280560138863734,2.0156395289670703,0.13051599400343242,0.15774627508934824,0.09168180775437716,0.07145147444152096,0.167137658553805,0.2097510586358496,5.789757775800534,1.9622454121251678,0.13051599376380832,0.15774627568132146,0.1719585491242689,0.1954451028343325,0.10683112047416894,0.10683112047416894,0.1609486033268043,0.12087487062560485,0.22555124996418352,0.14975876652554182,2.3966698406745436e+18,0.2745417784598747
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}""}",2381.665577505986,0.016613877185811105,0.04465611187487289,0.11248894256526357,0.036548019026334616,0.15515280007704613,0.1873046170232845,0.12481069590274073,0.11567044464184104,0.17095833316984022,0.0192016816352201,0.048674156041347116,0.036273312042989385,0.01817182387209218,0.2262557311011996,0.29212193191625846,1.9033452961739599,0.8531688053582923,0.20313899499096852,0.24796174111648137,2.6917298087143307,3.8814447755493573,0.1357609790709234,0.17258264189918737,1.7817444389805337,0.6986277688940469,0.15087259614095916,0.178870376382422,0.08312093468187891,0.07103792050161034,0.19432938108333173,0.21253191657609044,4.568177951840146,1.7935303726915033,0.15087259847216788,0.17887037627560193,0.1961557974066565,0.2086095632731262,0.13396639325110002,0.13396639325110002,0.1731134064267359,0.13076496677384378,0.24151896319315486,0.13431550695338848,2.3966698406745436e+18,0.34628993723608387
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",2381.665577505986,0.016877184659726152,0.046152907582658886,0.1151614139581967,0.037523978519364856,0.15915684994432527,0.1947280320969305,0.1304099397100796,0.11766952095377724,0.17524649193345032,0.01862830452038361,0.05294055086205307,0.03469831663625483,0.017027171158452658,0.21693204063680693,0.2974949212722845,3.1626098750658787,0.9810121381609064,0.2105638476875943,0.2556642252023457,2.66205126587294,5.321557208790438,0.1280891011778284,0.17345013005421037,3.091311904560972,0.8634287487286848,0.1460916377024122,0.153486348442507,0.09789501813494662,0.07083184844009573,0.1825660486152682,0.18025400735550437,5.757094734344764,1.7606919772944407,0.14609163814050766,0.1534863340648515,0.18929540071578435,0.17279632787388982,0.10682767673004834,0.10682767673004834,0.14880738539757457,0.15645132056786137,0.27786352504201894,0.17172369598779072,2.3966698406745436e+18,0.27468483743976596
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}""}",2381.665577505986,0.016131352097131933,0.04584711278934026,0.1128407334008241,0.036508758524378064,0.15614442102332515,0.1947584101892653,0.12356838766881366,0.1104314704922725,0.17315390465132727,0.019002363997550172,0.04631301458050538,0.03432396923697177,0.0168938936920935,0.2654170853655358,0.30862559098345416,3.0013583294993404,1.930365647726786,0.24631013197060272,0.2539778504452682,2.336293013222124,4.986604284931867,0.15875240555004025,0.16910209664499756,2.912821151623906,1.8467111694428329,0.15819015226873626,0.17129617912255274,0.10347506116941498,0.07042281873195666,0.21903127188329158,0.19918351638928328,5.570761868932851,1.6057285489926496,0.1581901517054881,0.17129617892330337,0.21820235976950123,0.19241622316541945,0.13555071499705607,0.13555071499705607,0.15798349231218825,0.12759523199191763,0.20561935183457575,0.17058751787310217,2.3966698406745436e+18,0.3482435098548836
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Reconstruction loss', 'KL divergence loss'])Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",2381.665577505986,0.01723881223540063,0.04297199410782976,0.10681085568474939,0.03441208203644746,0.1481343478222403,0.17923329238052216,0.12865110361302176,0.11178524479716173,0.16171390010368536,0.019898476657582473,0.050196595958750596,0.0337080616789697,0.016793683918294035,0.23347624634809563,0.325152988080549,3.2718056428684634,1.4351840998635472,0.2135323530851726,0.27697677350249794,2.5771412243001866,5.664270535230268,0.12408908920624517,0.1859635589081281,3.190946394356116,1.3325382402886363,0.12484507921244682,0.1845257178485843,0.08177123844316113,0.07153452615624024,0.1402556931389839,0.2068600805207057,5.484432090833035,1.3353938662335962,0.12484508001965601,0.18452571845242807,0.14842575438150238,0.19680505835581796,0.12254473037758315,0.12254473037758315,0.12023181389469555,0.1456809070234294,0.23949292292301186,0.13482745234853022,2.3966698406745436e+18,0.31604821586714554
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",2381.665577505986,0.01757170078447931,0.043191739366263,0.11596286701019587,0.0394800399409237,0.15712669761032488,0.19143980878407668,0.12279395931743803,0.11716549011736001,0.17523745588147255,0.020157844102048662,0.05436293098296034,0.03826128800309908,0.01631865746202435,0.24657429582336624,0.28803319203120814,1.6687490370606084,1.3128376935639325,0.22399018996045597,0.25623773535400723,2.5161756895094647,5.271596886118528,0.13811645085125548,0.1672075806900321,1.580629895527777,1.2221056756482693,0.1435856890260869,0.1600205241516389,0.09120953256917858,0.07309830118942057,0.17509585050212106,0.2046747982250023,6.075132937542988,1.6150152629569738,0.14358568684255704,0.16002052666545444,0.18195126485522659,0.19195255939396613,0.11954142962873555,0.11954142962873555,0.15603469857170046,0.12222609314969955,0.24884173662302986,0.12937852700548547,2.3966698406745436e+18,0.30591358781664363
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}""}",2381.665577505986,0.01724137464587033,0.0445683772381051,0.11208980212991854,0.03664040177552908,0.15511700217377816,0.18877715404999112,0.11238032991056465,0.11407762985452749,0.17526146162816855,0.020670763592874668,0.0438703803838199,0.03498020120413093,0.01816277499899086,0.22649923688309578,0.31446647179742143,2.682029739546778,1.8371756522959413,0.20288062490008277,0.2522968414187447,2.6649188236849435,4.25634745614413,0.13843495448314727,0.18844103605171414,2.6114535850555285,1.7583240758662908,0.12693847248902349,0.16142657158382498,0.08201285090850934,0.07072170040541705,0.15466671267648002,0.20370842371054254,6.281759812755984,1.9296487897214185,0.12693847365921437,0.16142657090440102,0.16021819884648436,0.1939243866294844,0.11378584282094324,0.11378584282094324,0.169660752818117,0.11030740434561553,0.23108900721247458,0.14341356546609743,2.3966698406745436e+18,0.29234733790933937
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",2381.665577505986,0.015586782900034828,0.04255194167815355,0.11181168711663424,0.03638905851838136,0.15406340228242213,0.18635807570008653,0.121446807791175,0.1150144194005178,0.17175808007752938,0.01895680530293052,0.050825077242897754,0.036455062362311226,0.014792507300656628,0.22625317465102876,0.3145385032797347,2.7135630905541337,1.2452091140466404,0.20616413410679876,0.26375991873324134,2.8127800032737147,4.478642552741529,0.13167415955594527,0.18101770112669996,2.635013233037375,1.1590663121583213,0.13852042886048466,0.148447195460895,0.08406563877150476,0.07293031365033152,0.1551403983489861,0.18764933748286614,6.190176403048974,1.8688055960133274,0.13852040788744502,0.1484471940454925,0.16733822472859466,0.17552128974990802,0.10463429831689194,0.10463429831689194,0.1267368514053975,0.1637861239363761,0.20967382890472722,0.15061540040772362,2.3966698406745436e+18,0.268166636119339
Compas Dataset,nn keras,"['race', 'sex']",FairBalance Bias Mitigation,{},2381.665577505986,0.03403698994893775,0.043666115671009045,0.07870324041848113,0.03495306130539193,0.1113112942289262,0.13643295505679454,0.08497753250707413,0.09335714497922505,0.1263071086118528,0.04174529010389411,0.08552362256256897,0.046136314730110324,0.03274401808792194,0.21295326093979336,0.3352475877524043,2.1983030601164564,1.0735117813321882,0.18390112270360934,0.20135254024683732,4.052843881953344,5.659773104061603,0.2020840527938211,0.26078506427723425,2.178403673498823,1.0137734953890194,0.18020996627296212,0.19455635329463192,0.1042518338472203,0.06464864370675588,0.2016266013036319,0.22259034143416445,14.213641233499873,6.594220374382549,0.18020996614041987,0.1945563535458599,0.2045604752220139,0.2192438705671467,0.12502626765546607,0.12502626765546607,0.1659447267336534,0.1660693723735587,0.27609534165599947,0.1709077351487569,2.3966698406745436e+18,0.2958726140589355
Compas Dataset,nn keras,"['race', 'sex']",FairMask Bias Mitigation,{},2381.665577505986,0.014579798312191425,0.03951301727351622,0.11159006020717514,0.037439655198456656,0.14911008436694637,0.17344197257239904,0.12549629578204605,0.1194858692591477,0.16081391634579195,0.019224567079007715,0.03763141235657898,0.030854715868624413,0.014956668205141013,0.157549691386583,0.2909054628671669,3.7736753196784294,0.5010179552644434,0.14574617764989214,0.22362685456028464,1.780566498343373,3.0958049123619413,0.157549691386583,0.2909054628671669,3.7736753196784294,0.3067035193788498,0.14574617764989214,0.22362685456028464,0.07283606468325222,0.0682771660203086,0.2613467248494014,0.23674581785759008,0.0,0.0,0.14574617784063285,0.2236268535424491,0.22127864603597028,0.25344941360495005,0.11294678851350902,0.11294678851350902,0.21378843704175363,0.2926668439055414,0.1955743567241099,0.15273132102964546,2.3966698406745436e+18,0.2966816711496299
Compas Dataset,nn keras,"['race', 'sex']",No Bias Mitigation,{},2381.665577505986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3966698406745436e+18,0.0
Compas Dataset,nn keras,"['race', 'sex']",Reweighing Bias Mitigation,{},2381.665577505986,0.02463839842927748,0.03463651361558531,0.08217618996731667,0.030272688161695337,0.1190487374426435,0.14411112056654465,0.10306203538795483,0.10955837612241508,0.13414081153295723,0.032624207086231476,0.06106105041649884,0.04424111748736668,0.027525549221656877,0.2874938841519751,0.4231238910604769,3.093536870753659,1.9520156793779373,0.25970518439730217,0.29917553415236525,3.3463260442945035,2.055070210279061,0.2341410162552114,0.28185060607519935,3.058700114553415,1.8054711996331578,0.2201927938182472,0.24703431554640226,0.12161357726304343,0.08040939219548171,0.22456523118752408,0.25456132714891355,12.832215901296156,8.798266264863262,0.22019279504527964,0.24703431615921434,0.22432311888217776,0.25252617653786874,0.17616993575299666,0.17616993575299666,0.16220775054509923,0.21376837568069215,0.2400005309058807,0.22128565957649424,2.3966698406745436e+18,0.4311608916631068
