data,ML method,sensitive attrs,bias mitigation,other,index,accuracy,precision,recall,f1score,mean_pred,sex|[ERD] Error Rate Difference,sex|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,sex|[A_AOD] Absolute Average Odds Difference,sex|[A_EOD] Absolute Equal Opportunity Difference,sex|[A_SPD] Absolute Statistical Parity Difference,sex|[SPD] Statistical Parity Difference,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,[SF] Statistical Parity Subgroup Fairness,id,acc * sf
Adult Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}""}",7916.0,0.9392359114161686,0.8081941935889748,0.8525835385349805,0.8285229922130075,1.06938469737022,0.5143575043617716,-0.8144475825677265,-0.9124587344884783,0.8293557152417916,1.063793884440217,0.14797433670028617,0.13865037552466303,0.05738567814419708,0.1479743356531541,4.2086880735621023e+18,-0.243495505216486
Adult Dataset,nn keras,['sex'],FairBalance Bias Mitigation,{},7921.0,0.9482062241269359,0.7670869234588029,1.3235160207469057,1.0070820656562913,1.7417943421877955,0.9300864334969834,1.2177959961200786,0.852432716036778,1.2177959961200786,0.852432716036778,1.3286960716539475,1.3286960716539475,0.5456166924434114,1.328696070095788,4.2086880735621023e+18,-3.191310770168491
Adult Dataset,nn keras,['sex'],FairMask Bias Mitigation,{},7922.0,1.0009543010430157,0.9795869365961248,1.0674095001739607,1.0238359513217559,1.1023685649009418,0.9834866416109674,1.1881057943419022,1.322695429301964,1.1881057943419022,1.322695429301964,1.1016259549054275,1.1016259549054275,1.0055585040079744,1.1016259543472693,4.2086880735621023e+18,-2.7367684985100147
Adult Dataset,nn keras,['sex'],LFR,{'c': 'LFR'},7919.0,0.9901632841358605,0.9357566479070559,1.0598503163452169,1.0011294917822668,1.1438132928009686,1.012138445090287,1.0009786231351065,1.013212085604647,1.0009786231351065,1.013212085604647,1.0540317535069903,1.0540317535069903,0.8383548743291632,1.0540317530471501,4.2086880735621023e+18,-2.5907432379232227
Adult Dataset,nn keras,['sex'],No Bias Mitigation,{},7923.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.2086880735621023e+18,-2.4699999999999998
Adult Dataset,nn keras,['sex'],Reweighing Bias Mitigation,{},7920.0,0.977253711033587,0.8946154325676172,1.0353675111975194,0.9690852735163817,1.166199520775862,0.9220440572405291,0.042508100014237014,-0.5481683882285046,0.2823364161699119,0.6932732732581232,0.7603329546993142,0.7603329546993142,0.4135877538747247,0.7603329536895088,4.2086880735621023e+18,-1.814834604723692
Compas Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}""}",7349.0,0.9869600799903882,0.9937261922379456,0.9828336026755535,0.9854350042884457,0.9949243029907688,-0.32705583407451794,-0.14646117731077385,-0.04291238089468923,0.47745509857462,0.46652569038498715,0.3280378413346742,0.232881030730251,0.3980198096109208,0.328037839260088,4.5155499255468703e+18,-0.717850175345905
Compas Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}""}",7351.0,0.9885794206582771,0.9958223020584059,0.9826696945722398,0.9864328205973296,0.9927345537964065,-0.20857860184323423,0.01646159431207398,0.07719262128504177,0.4157009218294987,0.44159631065318194,0.3800277096881438,0.33299362465374366,0.4446705186702088,0.3800277127148981,4.5155499255468703e+18,-0.8521490650739969
Compas Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}""}",7354.0,0.988242946002892,0.9964384650846441,0.980139859762383,0.9854010471906154,0.9898241994774508,0.16828430341184922,-0.012258516479685367,0.01766865972067525,0.3874734934220726,0.43842961410166226,0.3580306384574771,0.3096772080848655,0.4227941134103116,0.35803063836608395,4.5155499255468703e+18,-0.7959149089711148
Compas Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Pos Y vec loss: {'weight': 1200000}""}",7350.0,0.9855102747890969,0.9933576107904589,0.9778931160675995,0.9831792502279839,0.989046816454332,-1.0517341161075393,-0.20326881114685488,-0.1244665310516803,0.41287552490019197,0.4455950496904782,0.2760982066391999,0.18590422873810702,0.3350132367710108,0.2760982045716871,4.5155499255468703e+18,-0.5834940801390183
Compas Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}""}",7353.0,0.9876501568465728,0.9953353649079286,0.9800998837218906,0.9852261982680023,0.9899927758926615,-0.9697638271295119,0.010943594355476063,-0.005948555605832483,0.412344347500588,0.43577638078894243,0.34698604805133015,0.2952961279658058,0.41008480926644,0.3469860488380939,4.5155499255468703e+18,-0.7657200161792252
Compas Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}""}",7355.0,0.9879094348132587,0.9954560362024717,0.9813167880244512,0.9857761525917811,0.9914128661137356,0.17768224271757066,-0.013659166998746999,0.00036281364295783424,0.36239831624949603,0.44518578239985523,0.3264952714444026,0.3020440108894251,0.38630607736826145,0.3264952727102932,4.5155499255468703e+18,-0.7137008916742261
Compas Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}""}",7357.0,0.9890178327886303,0.9974222639330114,0.9792758988786361,0.9854531077430508,0.9874403468412807,-0.0085870219452308,0.048468400880882404,0.054200193490160406,0.39885438572926946,0.43721397267004614,0.3805164601835576,0.34327086942848045,0.44581988189429633,0.380516460015484,4.5155499255468703e+18,-0.8543586605099686
Compas Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Reconstruction loss', 'KL divergence loss'])Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}""}",7358.0,0.9882059966096554,0.9959342542348828,0.9801788267661319,0.9854926926546821,0.9895628016544287,-0.21832622410865427,-0.04463164100514041,0.03289582218510899,0.40383921870562955,0.4334991859935912,0.3348581012227323,0.29840548614327206,0.3923683304988982,0.33485812512757074,4.5155499255468703e+18,-0.7349325866143891
Compas Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}""}",7348.0,0.9845110828985169,0.9939984067700399,0.9735729052204911,0.9812643831511878,0.9844698092059655,-0.6131300586659392,-0.18813456811839127,-0.10478426935353244,0.3856099196434045,0.4414008414477403,0.2742322093265173,0.191386014530117,0.3319686140761955,0.2742322100014619,4.5155499255468703e+18,-0.5777364544995744
Compas Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}""}",7352.0,0.9859123391013732,0.9948083880503992,0.9767027484711068,0.9830431770496577,0.9872275237059442,-1.2774781255292358,-0.2014484107449142,-0.16380703109931458,0.413022061743054,0.4612946406754593,0.29025518939530226,0.17153286233626203,0.36045742703547484,0.29025518880478607,4.5155499255468703e+18,-0.6196817644115057
Compas Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}""}",7356.0,0.9866770911315047,0.9969285265008588,0.9735372369022084,0.9825250549984534,0.9821777838503951,-0.13229022855909617,-0.2555536626317387,-0.17238661464031338,0.43613222361016774,0.4630712694932687,0.26257825252746103,0.16167451920588302,0.32342628395531786,0.2625782524723119,4.5155499255468703e+18,-0.5494366536206501
Compas Dataset,nn keras,['sex'],FairBalance Bias Mitigation,{},7361.0,0.9172559725025277,0.9380550667652289,0.9115588767406708,0.9241223808956729,0.9746090292299723,0.9096217477463154,0.3232581634223689,0.43614222927320734,0.4328703924021551,0.5327051793676818,0.4340994205953351,0.4302031308428348,0.4899432679711306,0.4340994218852231,4.5155499255468703e+18,-0.9389550441142074
Compas Dataset,nn keras,['sex'],FairMask Bias Mitigation,{},7362.0,0.9934226335612925,1.002917911232369,0.9783412934147455,0.9882601289360482,0.9808649134041698,0.5522089627069944,0.6288419476713204,0.5352504897546446,0.6288419476713204,0.5847791473715377,0.6776628767812862,0.6776628767812862,0.7442506622362222,0.677662876397007,4.5155499255468703e+18,-1.622411136685328
Compas Dataset,nn keras,['sex'],LFR,{'c': 'LFR'},7359.0,0.9632972103359789,0.9619689620112292,0.993962303444591,0.9762090687394295,1.0365972990226795,1.5044202908178375,0.10367314797908908,0.2657367168205171,0.34969788325572027,0.4810577289749287,0.3665797493702717,0.31175362320284183,0.414830401599869,0.3665797508880029,4.5155499255468703e+18,-0.800408172639281
Compas Dataset,nn keras,['sex'],No Bias Mitigation,{},7363.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.5155499255468703e+18,-2.4699999999999998
