data,ML method,sensitive attrs,bias mitigation,other,accuracy,precision,recall,f1score,mean_pred,sex|unprivileged mean_pred,sex|privileged mean_pred,sex|unprivileged acc,sex|privileged acc,sex|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,sex|[ERD] Error Rate Difference,sex|[A_AOD] Absolute Average Odds Difference,sex|[A_EOD] Absolute Equal Opportunity Difference,sex|[A_SPD] Absolute Statistical Parity Difference,sex|[DI] Disparate Impact,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,sex|[FR] Flip Rate,sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,sex|[DF] Differential Fairness for One Attribute,[SF] Statistical Parity Subgroup Fairness,[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,[DF] Differential Fairness,[DF] Differential Fairness if 0 was the positive label,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,id,TPR,FPR,FNR,TNR,MCC
Adult Dataset,LogisticRegression,['sex'],FairBalance Bias Mitigation,{},0.0054947521483777,0.014527294233139452,0.014659557583683211,0.012542889594691912,0.010137866451169295,0.012017181719316943,0.014402212351087728,0.009438804174486993,0.008004455304469582,0.021474330606358772,0.035324026513693575,0.02036655210827853,0.01403455922377802,0.012869342755663742,0.03241739320273109,0.02036655210827853,0.040179791167667483,0.12786696530620642,0.006937565669504321,0.004499601923216624,0.07145560175425548,0.004499601923216624,0.004499601923216625,0.07145560175425548,0.03051498742936246,0.03241739320273109,0.012869342755663732,2.544865470322699e+18,0.008750470110595692,0.005320290412269899,0.0034970998283483986,0.009933331960862912,0.013742629065138843
Adult Dataset,LogisticRegression,['sex'],FairMask Bias Mitigation,{},0.005985358342790318,0.016407205187467154,0.01781186071086605,0.01255597059251379,0.006160226095290822,0.006700246339551072,0.008877890998783918,0.007344543688300343,0.008414186178966485,0.025318733195931184,0.050001881682321336,0.012277251966758424,0.012298622807005529,0.025318733195931184,0.050001881682321336,0.012277251966758424,0.030010738228914428,0.47651335647376675,0.0,0.0027229585103359477,0.11843526794768863,0.0027229585103359477,0.0027229585103359416,0.11843526794768863,0.015200557813788922,0.050001881682321336,0.025318733195931194,2.544865470322699e+18,0.005601689955237116,0.003502892312473971,0.006549744246737882,0.008368568357804784,0.014522649973105348
Adult Dataset,LogisticRegression,['sex'],LFR,{'c': 'LFR'},0.007429766565187279,0.021748114555466557,0.023409485087925817,0.01912643626437147,0.007936766458659565,0.013610421648822426,0.012470263571126853,0.008387188284383687,0.010008368836080592,0.04534757175226679,0.07930427730951946,0.02183850173219637,0.013091643157646203,0.04534757175226679,0.07483856630015202,0.02183850173219637,0.06729531598614363,0.8451327289401008,0.02089460566703998,0.004787101418792023,0.22984687233232923,0.004787101418792023,0.004787101418792026,0.22984687233232923,0.025804340465585413,0.07483856630015202,0.04534757175226678,2.544865470322699e+18,0.0071081075200386135,0.004329698337915187,0.007260022084500128,0.008889469223687272,0.021450145094630557
Adult Dataset,LogisticRegression,['sex'],No Bias Mitigation,{},0.005944999776518044,0.016328207878514696,0.018416754187094094,0.013057180188518692,0.00624869951713883,0.006737384552684834,0.008899272215330104,0.007885987513633182,0.008307529154815356,0.026850486006685277,0.05267106050013025,0.012130624379270115,0.012553233472222586,0.026850486006685277,0.05267106050013025,0.012130624379270115,0.02895790138033994,0.5936424631946804,0.00344254619996819,0.002704394716496351,0.12993643529799795,0.002704394716496351,0.0027043947164963563,0.12993643529799795,0.015041571656719875,0.05267106050013025,0.026850486006685263,2.544865470322699e+18,0.005802716349307545,0.003409430499296061,0.006581336452963896,0.00828178217889952,0.014903442310031816
Adult Dataset,LogisticRegression,['sex'],Reweighing Bias Mitigation,{},0.006648093569654673,0.014438714506448156,0.016995663906808137,0.012838992417588497,0.006505981921938042,0.008560994422429385,0.009603988593313859,0.007665410913525731,0.008348778008700186,0.02359417836711278,0.04345153565823266,0.014393481307451064,0.010831125516339387,0.02039580967990139,0.04185707752656145,0.014393481307451064,0.05234433133445937,0.19740940484885033,0.005775310241603555,0.003180906223055369,0.10093778160159232,0.003180906223055369,0.003180906223055366,0.10093778160159232,0.017310498738175903,0.04185707752656145,0.0203958096799014,2.544865470322699e+18,0.005601231467715334,0.003051743536859884,0.006402393682158812,0.009362464546049816,0.01480362157728792
Compas Dataset,LogisticRegression,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}""}",0.013579393002334152,0.020222554149738874,0.020943671762129343,0.013601070231557278,0.019124382793698377,0.04082040302613362,0.02137566743852283,0.03208358314191639,0.01629605680025998,0.04632742404449867,0.05064762804688998,0.04497954997881794,0.03837400179899633,0.030656288768297506,0.03098778977965075,0.033032267963110824,0.07331979328247328,0.045412819337810356,0.016245244542439224,0.005236391877344549,0.049815587583492964,0.005236391877344549,0.0052363918773445485,0.049815587583492964,0.10189577986687723,0.03098778977965075,0.03065628876829751,2.72365761164148e+18,0.015174349578368516,0.01589138246556147,0.01301236548134965,0.013223349183115136,0.0268912787762687
Compas Dataset,LogisticRegression,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}""}",0.01325257395291584,0.021141732771092173,0.01949493780163121,0.013154461462503916,0.020774275467280064,0.03682807533134271,0.02382112704067999,0.03574591372879603,0.016359910978063014,0.04031641482108883,0.051988526499521834,0.041928024244335026,0.0430163870232051,0.02900803326680682,0.03469570418097599,0.03932264551780158,0.07063862466359509,0.05219522973656267,0.009294688349605862,0.006294884445535706,0.05886333671092412,0.006294884445535706,0.006294884445535706,0.05886333671092412,0.1244038361269657,0.03469570418097599,0.02900803326680683,2.72365761164148e+18,0.015421891396564245,0.017213588441539536,0.011947645128799903,0.014392576608878178,0.025084770216763412
Compas Dataset,LogisticRegression,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}""}",0.013584140499310022,0.020586511103388886,0.0231477523554375,0.014159430869866726,0.021567207677216985,0.03953315750117698,0.022901893215691107,0.035671825071540104,0.01626865463623025,0.03888381031084502,0.0471970990882595,0.039494396818645174,0.042041842043479966,0.0286597762429162,0.03240960291448649,0.034643098779623925,0.0654563172965348,0.04558851745779291,0.011900068686426868,0.005534635544595703,0.05133435503475949,0.005534635544595703,0.005534635544595704,0.05133435503475949,0.11242003769705297,0.03240960291448649,0.02865977624291621,2.72365761164148e+18,0.01630862688683765,0.016548644570800623,0.014081865793962116,0.013725124300844029,0.026375992854577514
Compas Dataset,LogisticRegression,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Pos Y vec loss: {'weight': 1200000}""}",0.013647888366299163,0.02022911023516913,0.021169333902821996,0.013960260689321049,0.01877957772553222,0.03688579997625683,0.021248637053708008,0.03488645625980478,0.01625093163331627,0.04028730894615322,0.05175285656614912,0.04127457507314803,0.040894677663686776,0.02444613424462447,0.032284887885518546,0.031060111558737346,0.0678007420644596,0.0435469033701047,0.012924782268158769,0.004938731900918215,0.04744859446005369,0.004938731900918215,0.004938731900918202,0.04744859446005369,0.09247170985557082,0.032284887885518546,0.024446134244624478,2.72365761164148e+18,0.01531943744797321,0.01555399292635845,0.013143589437421457,0.01289981405732466,0.02668991684889627
Compas Dataset,LogisticRegression,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}""}",0.011926454161161802,0.019641870296225283,0.018755109134180558,0.012503216938297796,0.018696992499160327,0.04350711021532722,0.02144609124630006,0.032436553454754664,0.01458486079192688,0.04943152051629012,0.054813933519349115,0.048897374929962614,0.03863081700266236,0.031147976491441937,0.029376642047954937,0.04257078627024565,0.08118342385710418,0.05733903092821831,0.019936048769527388,0.0066464197991780855,0.06383317520741473,0.0066464197991780855,0.006646419799178079,0.06383317520741473,0.13205628034155806,0.029376642047954937,0.031147976491441947,2.72365761164148e+18,0.015008705870763792,0.01524153489654614,0.011606511074377532,0.013280614045100472,0.023180433694064778
