data,ML method,sensitive attrs,bias mitigation,other,accuracy,precision,recall,f1score,mean_pred,sex|unprivileged mean_pred,sex|privileged mean_pred,sex|unprivileged acc,sex|privileged acc,sex|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,sex|[ERD] Error Rate Difference,sex|[A_AOD] Absolute Average Odds Difference,sex|[A_EOD] Absolute Equal Opportunity Difference,sex|[A_SPD] Absolute Statistical Parity Difference,sex|[DI] Disparate Impact,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,sex|[FR] Flip Rate,sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,[SF] Statistical Parity Subgroup Fairness,[DF] Differential Fairness,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,id,TP,FP,FN,TN,MCC
Adult Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}""}",0.012405371495497001,0.036555433690646594,0.06590302627225754,0.04368681415549471,0.02879595159718223,0.0322146120872078,0.030389435242545924,0.02805128559034206,0.013018556338100023,0.0372829050553391,0.07744590143971632,0.024424119525056163,0.0316869921495282,0.0372829050553391,0.06632515724126316,0.019550921715446225,0.12345171583139217,0.13956429694785144,0.03295044647055199,0.004328261514891217,0.004328261514891217,0.11435153057597976,0.06632515724126316,0.03728290505533909,2.544865470322699e+18,0.01574670529640725,0.015625108456968885,0.017142030092922002,0.016731900775631456,0.04011488473029047
Adult Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=[])KL divergence loss: {'weight': 0.05}, Reconstruction loss: {'weight': 15}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}""}",0.006037489222268776,0.03596659890970582,0.05698557731541565,0.02440479276849644,0.02714508818223926,0.015105926025272205,0.03503949350096749,0.00839175102532097,0.007570980945985625,0.028615257318881607,0.05360911612573202,0.02522298134043061,0.010667450992546719,0.028615257318881607,0.05360911612573202,0.02522298134043061,0.03697393806953753,0.4899992816715394,0.0,0.005785014078458746,0.005785014078458746,0.1324548400254962,0.05360911612573202,0.028615257318881603,2.788622279860554e+18,0.013956670516629287,0.013739975253050906,0.014542996593465482,0.01497882268318694,0.01747745671150341
Adult Dataset,nn keras,['sex'],FairBalance Bias Mitigation,{},0.010085273366579148,0.023458512367209923,0.01878308686014016,0.014292565751513662,0.016551221334901514,0.014316234178388617,0.020537375461823396,0.012280546499694896,0.011934211858862275,0.02615743206980333,0.04386786411868594,0.021775926589316284,0.01516005023114883,0.02615743206980333,0.0431487068734245,0.021775926589316284,0.03831875353914024,0.22399044324267467,0.014185960687010207,0.004880507517420164,0.004880507517420164,0.0923005006343875,0.0431487068734245,0.02615743206980334,2.544865470322699e+18,0.008348379764132139,0.012464967934342732,0.004849604902510178,0.014487045919797612,0.017044547722174085
Adult Dataset,nn keras,['sex'],FairMask Bias Mitigation,{},0.006860205036074737,0.030462925151508856,0.05355313171538914,0.025611008518291352,0.02451054553608144,0.01363844395858362,0.0311618133056586,0.00803722697558402,0.008994173148123166,0.028540530301609957,0.05439808793899173,0.022795531413033112,0.011972972513904029,0.028540530301609957,0.05439808793899173,0.022795531413033112,0.037398397730361264,0.5582555288456429,0.0,0.005010428278414897,0.005010428278414897,0.1421565695181976,0.05439808793899173,0.028540530301609957,2.544865470322699e+18,0.013797608743086108,0.011686427045172419,0.013339491989087493,0.0150249457870757,0.020418082833499593
Adult Dataset,nn keras,['sex'],LFR,{'c': 'LFR'},0.005704309984558115,0.028127761236747394,0.035519171374579134,0.01685163899411941,0.017111014200454678,0.012660236216727312,0.022256638906632636,0.007650082917688868,0.008003988706832192,0.03606615937435223,0.0664374005560537,0.021326095958759155,0.012032457901027093,0.03606615937435223,0.06281886208442215,0.021326095958759155,0.04609211813614411,0.4939146314518517,0.01803626524663374,0.0046849479870032205,0.0046849479870032205,0.14830560830207995,0.06281886208442215,0.03606615937435224,2.544865470322699e+18,0.009399384617837405,0.009726136828870132,0.00971284440809657,0.011438916687862774,0.015982409931345483
Adult Dataset,nn keras,['sex'],No Bias Mitigation,{},0.006398251879988964,0.0378864276908708,0.06037363909368921,0.025638000984696766,0.028776709762812172,0.01489877500545689,0.03720948163284176,0.008151432009543927,0.008742307222465029,0.034580230850118444,0.06193665503044528,0.02821177610290535,0.012360294245711985,0.034580230850118444,0.06193665503044528,0.02821177610290535,0.04012649408825429,0.5735280533573017,0.004687255088425438,0.006281306687293038,0.006281306687293038,0.1496385602978432,0.06193665503044528,0.03458023085011844,2.655569048940173e+18,0.014930897039931527,0.014790293881492195,0.014918229957340235,0.016394098896033986,0.019841796315782846
Adult Dataset,nn keras,['sex'],Reweighing Bias Mitigation,{},0.0077292446567003735,0.021203912542702277,0.022215428521912137,0.01676531067961485,0.010668892901661975,0.01153666650293662,0.014202048700828085,0.008516756425094531,0.010131277507389229,0.02873644075467195,0.05236748895992454,0.017576278245621524,0.012854994829233173,0.01823310060851333,0.03888675426935964,0.017576278245621524,0.052994177753100766,0.2245606218071986,0.011072605711075698,0.0038721722337109526,0.0038721722337109526,0.10837791018392282,0.03888675426935964,0.01823310060851333,2.544865470322699e+18,0.007698870178645462,0.006024905010986871,0.006401558330935278,0.010946361868422589,0.019924868641116495
Compas Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}""}",0.0153289856475811,0.028444053492318894,0.06004600568996232,0.02223932482200675,0.06559042444741453,0.07899934561895289,0.06541179928766537,0.04042904758960169,0.017375379066606206,0.04748181138343808,0.0550922748578071,0.046102410804954926,0.04554977596627392,0.03288322302680041,0.034342210081015255,0.03748212511321373,0.08098674268042884,0.05283567203787869,0.018057197694485785,0.005879826324363047,0.005879826324363047,0.11773846607776316,0.034342210081015255,0.032883223026800426,2.72365761164148e+18,0.03583892213510089,0.034500287259367955,0.033887800356063404,0.03450846295764197,0.028289592630127522
Compas Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}""}",0.01579809812386999,0.02902490174417473,0.052673931791586796,0.020312252174845783,0.05864283909076582,0.07142686352922861,0.05853427365949096,0.04185415864992334,0.017893768121577506,0.040218761368813846,0.056710782260874955,0.042502276688676115,0.047167287079304725,0.02761136537515434,0.037407864919646504,0.04161602242115523,0.0752788621441783,0.05777228764793171,0.013434342223624243,0.006543329934265205,0.006543329934265205,0.14107137293743557,0.037407864919646504,0.02761136537515434,2.72365761164148e+18,0.0320297617719,0.032308314586923466,0.02978018704463887,0.03176167059855754,0.03054862332792599
Compas Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}""}",0.015619505652898068,0.029339667423863656,0.058476492669396536,0.0217218436859214,0.06462319179561703,0.07332948106101726,0.06454145831872359,0.04188863659464638,0.01765729055811083,0.03440237655348559,0.047811174026404966,0.0345788172542269,0.04699547546340646,0.024553821183185515,0.029975790182927953,0.034010870026189355,0.06053946904345056,0.0479656682018754,0.013354728411347869,0.00531639097010575,0.00531639097010575,0.1106526826307876,0.029975790182927953,0.024553821183185543,2.72365761164148e+18,0.0350179137617007,0.03460937662577467,0.03290074512705471,0.03450271321812716,0.029535206534287282
Compas Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Pos Y vec loss: {'weight': 1200000}""}",0.014948729334954888,0.02834740717336595,0.058443618268882044,0.02171606723892471,0.06366922383065657,0.0739458675115858,0.06383045810315054,0.0450199420259105,0.016552351374332263,0.03918756078004749,0.05696095542255127,0.040787683731801354,0.04994259533818789,0.02361346292005002,0.03735769913378343,0.030211609814257183,0.07194156812401373,0.04493943470873415,0.017495070608727622,0.004639160364701488,0.004639160364701488,0.09393085414533522,0.03735769913378343,0.02361346292005002,2.72365761164148e+18,0.03483989725302738,0.03362794101876828,0.032843049575412314,0.03362655822459505,0.028404260098507016
Compas Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}""}",0.014582118160505675,0.0285080859285159,0.057437611714968494,0.02062888156165201,0.06383687197185955,0.0779358370711962,0.06386107256306348,0.04050252014282659,0.01717381959497828,0.04975882028822881,0.056577245048023535,0.0480591428829443,0.04687007515597195,0.035337766538122366,0.0316445763198721,0.04307392853669803,0.0867629983741171,0.0615878850933164,0.020485615261685627,0.006701517180145485,0.006701517180145485,0.13327481512277659,0.0316445763198721,0.03533776653812235,2.72365761164148e+18,0.03430384741491628,0.03406682461167393,0.03241320915790395,0.03430305216706593,0.02847159392042561
