data,ML method,sensitive attrs,bias mitigation,other,accuracy,precision,recall,f1score,mean_pred,sex|unprivileged mean_pred,sex|privileged mean_pred,sex|unprivileged acc,sex|privileged acc,sex|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,sex|[ERD] Error Rate Difference,sex|[A_AOD] Absolute Average Odds Difference,sex|[A_EOD] Absolute Equal Opportunity Difference,sex|[A_SPD] Absolute Statistical Parity Difference,sex|[DI] Disparate Impact,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,sex|[FR] Flip Rate,sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,[SF] Statistical Parity Subgroup Fairness,[DF] Differential Fairness,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,id,TP,FP,FN,TN,MCC
Adult Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}""}",0.8026327909118821,0.6156474796405391,0.4717142733055863,0.5306846273728529,0.18369665336198954,0.16805625887121867,0.19140319467631847,0.8463957406083139,0.7810953422851543,0.07814577959183525,0.11303463434628722,-0.023346935805099778,0.06530039832315955,0.07814577959183525,0.11973177815167753,0.027459442989104948,0.8822656460680232,0.17629179623546992,0.12287381025483571,0.006074571299585778,0.006074571299585778,0.15692369854145133,0.11973177815167753,0.07814577959183525,3.803451094381601e+18,0.11259594719066623,0.07110070617132329,0.1262665029167946,0.6900368437212159,0.4169493578681238
Adult Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=[])KL divergence loss: {'weight': 0.05}, Reconstruction loss: {'weight': 15}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}""}",0.8530242554498004,0.7435968971333122,0.5990796352509509,0.6604281641486496,0.19442738716610375,0.07046385663202023,0.25610910085507854,0.9247396322621924,0.8173707320417261,-0.10969211689130993,-0.1429087989729067,-0.18564524422305828,0.10736890022046637,0.10969211689130993,0.1429087989729067,0.18564524422305828,0.2741098258818756,2.7111752858139027,0.0,0.04117693083808338,0.04117693083808338,1.3028478724357018,0.1429087989729067,0.10969211689130995,4.053879340810566e+18,0.1437135400675468,0.05071384709855694,0.0962618974516426,0.7093107153822537,0.575804723439685
Adult Dataset,nn keras,['sex'],FairBalance Bias Mitigation,{},0.8088655204175621,0.5779362737531355,0.7460865370708579,0.6508778138939707,0.3087196806877494,0.15969557789852265,0.38218508733431833,0.8779669579854517,0.7747817249048118,-0.1020179521994106,-0.08338128751819665,-0.22248950943579565,0.10318523308063987,0.1020179521994106,0.08374636255230307,0.22248950943579565,0.4185494430672268,1.4091183603666884,0.17491556647221365,0.049191696324177955,0.049191696324177955,0.8750891444662565,0.08374636255230307,0.1020179521994106,3.803451094381601e+18,0.17822382560638622,0.13049585508136322,0.0606386245010746,0.6306416948111759,0.5307070946880956
Adult Dataset,nn keras,['sex'],FairMask Bias Mitigation,{},0.8522797052502302,0.7389350816490012,0.5953410545625714,0.656894880866172,0.19324531777709547,0.0691290557902594,0.2543901939882876,0.9265689901307501,0.8156793158516379,-0.10601141024563317,-0.13451779517067106,-0.1852611381980282,0.11088967427911223,0.10601141024563317,0.13451779517067106,0.1852611381980282,0.27080817281247216,2.766189069192596,0.0,0.040951170662955984,0.040951170662955984,1.31596971634341,0.13451779517067106,0.10601141024563317,3.803451094381601e+18,0.1421937365673933,0.05105158120970217,0.09666871354006754,0.710085968682837,0.5713673854208635
Adult Dataset,nn keras,['sex'],LFR,{'c': 'LFR'},0.8440128953024255,0.7058709443129496,0.5981908259675778,0.646309032947794,0.20280165796745467,0.08237328624896856,0.26214713764093095,0.9194847693961714,0.8068444597288373,-0.09101236685194801,-0.10404107542778099,-0.17977385139196234,0.11264030966733404,0.09101236685194801,0.10621003326548999,0.17977385139196234,0.3149249574733756,2.2442203793384943,0.07475437519189435,0.039742213671901366,0.039742213671901366,1.166005963158558,0.10621003326548999,0.09101236685194801,3.803451094381601e+18,0.14283850168867052,0.059963156278784145,0.09602394841879028,0.7011743936137551,0.5512046087970663
Adult Dataset,nn keras,['sex'],No Bias Mitigation,{},0.8527479275406817,0.7408188948648794,0.6004187186690312,0.6598118503989243,0.19529091188210007,0.07067332601340752,0.256951549821271,0.9266738031949412,0.8161618789594984,-0.10558402254530737,-0.13266131118641317,-0.18627822380786344,0.11051192423544279,0.10558402254530737,0.13266131118641317,0.18627822380786344,0.27499546637327055,2.7176779917684164,0.01988793368130177,0.04123820152980058,0.04123820152980058,1.3018450495361993,0.13266131118641317,0.10558402254530734,3.928665217596083e+18,0.1437288916180534,0.05156202026404666,0.0956900521952717,0.7090190359226283,0.5748835753823804
Adult Dataset,nn keras,['sex'],Reweighing Bias Mitigation,{},0.8328446423088731,0.6726038364953071,0.5853887412460398,0.6256607583836827,0.207967454712926,0.12268572941392368,0.2499784851628351,0.9017223397060647,0.7989224105732972,-0.004774002495750993,0.03288063452146962,-0.12729275574891138,0.1027999291327675,0.02244537240813512,0.04775516739409111,0.12729275574891138,0.49216154136717416,1.0552426347202999,0.16723979121891308,0.028137030664168273,0.028137030664168273,0.7146430275568703,0.04775516739409111,0.022445372408135114,3.803451094381601e+18,0.13983727356463,0.06813018114829597,0.0990251765428308,0.6930073687442432,0.521012332262731
Compas Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}""}",0.6776773296244785,0.6903322767688773,0.7569726001088114,0.7200083023181924,0.6051112656467316,0.6542285664867745,0.5932527234519542,0.6875770415129223,0.6754469708873747,0.025879316676944403,0.011644117256502478,0.060975843034820267,0.01213007062554754,0.04258667263237542,0.0441017294280935,0.06648731419118689,1.1042248492765043,0.0997496123749419,0.07517385257301804,0.010363837891059442,0.010363837891059442,0.18922298594430204,0.0441017294280935,0.042586672632375436,4.5462229956650163e+18,0.41651599443671766,0.1885952712100139,0.13372739916550763,0.26116133518776075,0.34655780971639755
Compas Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}""}",0.6779554937413074,0.6904436048023492,0.7568408950547134,0.7203879860376089,0.6046940194714882,0.6661237619270272,0.5899312694081981,0.6885316617777464,0.675600554406945,0.042105355827883856,0.02475767876042958,0.07619249251882905,0.012931107370801356,0.051055295766942746,0.04882917173912157,0.07666800090491104,1.1307668410181049,0.11261408179703787,0.05691933240611957,0.011960041473147835,0.011960041473147835,0.2218106954997528,0.04882917173912157,0.05105529576694272,4.5462229956650163e+18,0.41644645340751046,0.18824756606397774,0.1337969401947149,0.26150904033379696,0.3465417500847998
Compas Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}""}",0.6772253129346314,0.6910224978618275,0.7536073457674985,0.7188900669063719,0.6018776077885952,0.6557085566336499,0.5890100650405883,0.6887984066073278,0.6746221104314343,0.031383760023416016,0.018462036585919873,0.06669849159306165,0.01417629617589341,0.03938347288639654,0.04115243796514124,0.06698261132923618,1.114495195504246,0.10058351185265288,0.06616828929068146,0.010416598157307777,0.010416598157307777,0.18941458708618336,0.04115243796514124,0.03938347288639654,4.5462229956650163e+18,0.414673157162726,0.18720445062586927,0.1355702364394993,0.2625521557719054,0.345671324803853
Compas Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Pos Y vec loss: {'weight': 1200000}""}",0.6754172461752435,0.6899428016038723,0.750390820653393,0.7168752261317707,0.6001390820584145,0.633624565496373,0.5921233458227088,0.6808646712323003,0.6742384041433618,0.006728553088987113,-0.007474898229448683,0.041501219673664276,0.006626267088938535,0.03160523664306793,0.04311151867735831,0.04954263483730309,1.071534529295739,0.07737269693652829,0.08904728789986087,0.00768249442414415,0.00768249442414415,0.13548042699688523,0.04311151867735831,0.03160523664306793,4.5462229956650163e+18,0.41289986091794156,0.1872392211404729,0.13734353268428373,0.26251738525730184,0.34202228861718525
Compas Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}""}",0.6768428372739916,0.6914237511907013,0.7511060576837143,0.7180191898319326,0.5994784422809458,0.6533461809890653,0.5864827330470976,0.6861389976032328,0.6747210199893418,0.032331604713046955,0.01699410776056632,0.06686344794196754,0.01141797761389106,0.047348025878380565,0.04932965648743802,0.0700976505909465,1.1157918101484194,0.10498370946608855,0.06846314325452012,0.01093757556179284,0.01093757556179284,0.19724604910678395,0.04932965648743802,0.04734802587838057,4.5462229956650163e+18,0.4132823365785813,0.1861961057023644,0.13696105702364397,0.2635605006954103,0.3449138540576037
