data,ML method,sensitive attrs,bias mitigation,other,accuracy,precision,recall,f1score,mean_pred,race|unprivileged mean_pred,race|privileged mean_pred,race|unprivileged acc,race|privileged acc,race|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,race|[ERD] Error Rate Difference,race|[A_AOD] Absolute Average Odds Difference,race|[A_EOD] Absolute Equal Opportunity Difference,race|[A_SPD] Absolute Statistical Parity Difference,race|[DI] Disparate Impact,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,race|[FR] Flip Rate,race|[SF] Statistical Parity Subgroup Fairness for One Attribute,[SF] Statistical Parity Subgroup Fairness,[DF] Differential Fairness,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,id,TP,FP,FN,TN,MCC
Adult Dataset,nn keras,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}""}",0.8265658580625,0.683324512125,0.533171556125,0.59607351625,0.1894957015,0.1371922425625,0.198203079375,0.87036942075,0.819295944875,-0.0121712614375,-0.010626454937500002,-0.0610108368125,0.051073476,0.0333963536875,0.0571736540625,0.0610108368125,0.6931419865625,0.4828127425,0.033619895625,0.007461451,0.007461451,0.380151330875,0.0571736540625,0.0333963536875,4.5838883125e+18,0.1287995087051237,0.06069619279487632,0.11273794902202056,0.6977663494779794,0.49600713669637975
Adult Dataset,nn keras,['race'],FairBalance Bias Mitigation,{},0.8032123120625,0.5701285144375,0.7568773123125,0.650013129375,0.32096254225,0.2156583781875,0.338416901,0.83575225125,0.7978188571875,-0.0761389728125,-0.09640246687500001,-0.1227585226875,0.0379333941875,0.0761389728125,0.09640246687500001,0.1227585226875,0.637471363625,0.5863118325625,0.1580634018125,0.0149658291875,0.0149658291875,0.4557048600625,0.09640246687500001,0.0761389728125,4.5838883125e+18,0.18285615599667257,0.13810638625332744,0.058681301801351435,0.6203561559486486,0.5272709571234525
Adult Dataset,nn keras,['race'],FairMask Bias Mitigation,{},0.849228584625,0.741842291625,0.5819050211875,0.6494602899999999,0.1902824684375,0.11905927425,0.20215325225,0.8951533933125,0.84158960825,-0.0330671965,-0.039512011562500005,-0.0830939780625,0.0535637850625,0.04231130525,0.0652672801875,0.0830939780625,0.595026530625,0.726397517125,0.0,0.0101704258125,0.0101704258125,0.5327332971875001,0.0652672801875,0.04231130525,4.5838883125e+18,0.14052425539375277,0.04975821304374722,0.10101320229085177,0.7087043292716482,0.563923232418551
Adult Dataset,nn keras,['race'],LFR,{'c': 'LFR'},0.84272336525,0.7189009881875,0.5777596021875,0.6386857454375,0.1946768499375,0.135659876875,0.204558526,0.8859917908125,0.8355326484375,-0.0120082701875,-0.006960149062500002,-0.0688986490625,0.05045914225,0.0343839668125,0.0561702188125,0.0688986490625,0.67112460575,0.5425476483125,0.0543252994375,0.0084604564375,0.0084604564375,0.4164793235625,0.0561702188125,0.0343839668125,4.5838883125e+18,0.1394688364016517,0.0552080135358483,0.10206862145322187,0.7032545286092782,0.546505005647452
Adult Dataset,nn keras,['race'],No Bias Mitigation,{},0.849669941625,0.7427608876875,0.585101347,0.6513295418125,0.1914146455,0.10855427475,0.2051592043125,0.89466548075,0.8421917693750001,-0.058601782375,-0.0830842155625,-0.0966049294375,0.052473711125,0.060432094,0.0925704851875,0.0966049294375,0.53392865175,0.9211184595624999,0.0232384096875,0.011784064875,0.011784064875,0.6403806461875,0.0925704851875,0.060432094,4.5838883125e+18,0.14131102248694524,0.05010362301305475,0.10022643543923,0.70835891906077,0.5660537626521185
Adult Dataset,nn keras,['race'],Reweighing Bias Mitigation,{},0.8294442738125,0.6612207248124999,0.602529123125,0.630259172,0.2201604238125,0.165769200125,0.22912978825,0.863205588625,0.8238929946875,-0.008790506375,-0.0072206991250000005,-0.0633605881875,0.039312593874999996,0.022789182875,0.038408903625,0.0633605881875,0.7242261528125,0.3958183209375,0.140850475875,0.007696590875,0.007696590875,0.328179152875,0.038408903625,0.022789182875,4.5838883125e+18,0.1455710777431438,0.0745893460693562,0.09596638017261876,0.6838731960148813,0.5208519228657202
Compas Dataset,nn keras,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.6753427379285714,0.6923502505714286,0.7468469983571427,0.7157471522142858,0.5971587523571429,0.5785371366428571,0.6332265975,0.6713417139285714,0.6826926535714285,-0.02900691878571429,-0.021958855,-0.05468946085714286,-0.0113509395,0.03149995564285714,0.04047536442857143,0.05492052685714286,0.9138811585714286,0.09611797907142858,0.12070335785714285,0.012315795000000001,0.012315795000000001,0.14588745357142857,0.04047536442857143,0.03149995564285714,4.273092071428571e+18,0.41198092593572605,0.1851778264214168,0.13947943571897303,0.26336181192388414,0.34186164686842674
Compas Dataset,nn keras,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",0.6740512617142856,0.6910393220714285,0.7459889552142858,0.7145816646428571,0.5976554738571428,0.5798676870714286,0.6320061105714286,0.6685590645,0.68417584,-0.025835926785714284,-0.02352236342857143,-0.052138423499999996,-0.01561677557142857,0.027298823499999996,0.04296585242857143,0.052138423499999996,0.9182058894285714,0.090092785,0.12199483414285714,0.011704115928571429,0.011704115928571429,0.13935163764285716,0.04296585242857143,0.027298823499999996,4.273092071428571e+18,0.4115835485377981,0.18607192531934474,0.13987681308297498,0.26246771305988215,0.3389017315071175
Compas Dataset,nn keras,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.6720643751428571,0.6915799685714286,0.7374582824285714,0.710665964,0.5903039936428571,0.5734540947142858,0.6226797998571428,0.6665372224285714,0.6823110152857143,-0.02293193842857143,-0.0214778165,-0.04922570507142857,-0.015773793,0.026193165857142858,0.04198258178571428,0.04922570507142857,0.9231505397142857,0.08463514778571428,0.12328631028571428,0.011067842428571428,0.011067842428571428,0.13049122135714286,0.04198258178571428,0.026193165857142858,4.273092071428571e+18,0.4069143652342147,0.18338962840864248,0.1445459964044286,0.26515000995271426,0.3353914410085525
Compas Dataset,nn keras,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Pos Y vec loss: {'weight': 1200000}""}",0.6749453605714286,0.6906086364285714,0.7475830247857143,0.7156377482142856,0.5987482614999999,0.5862857594285714,0.6228263217857143,0.6694853715714286,0.6848106287857142,-0.009658093214285715,-0.009117768285714286,-0.03654056257142857,-0.01532525707142857,0.019697385214285715,0.03225810628571429,0.03654056257142857,0.9421745090714285,0.06214109328571428,0.13818795957142857,0.008201641071428572,0.008201641071428572,0.09718755450000001,0.03225810628571429,0.019697385214285715,4.273092071428571e+18,0.4125769918656451,0.1861712696343549,0.13888336969647108,0.26236836880352893,0.3398739901618627
Compas Dataset,nn keras,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",0.6734551957142857,0.6915205632857143,0.7423751305,0.7128946615,0.5944764552857142,0.57577352,0.6305382684285714,0.6693744249285715,0.6807460779285714,-0.02932437892857143,-0.021728642785714288,-0.05476474828571428,-0.011371652857142856,0.030864257928571427,0.042042694357142855,0.05476474828571428,0.915625089,0.09397970328571428,0.11682892907142857,0.012301148999999999,0.012301148999999999,0.14628695164285713,0.042042694357142855,0.030864257928571427,4.273092071428571e+18,0.40969600629305913,0.18478044899265517,0.14176435521961012,0.26375918949467553,0.33787225990598796
Compas Dataset,nn keras,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.6724617524285714,0.6887410553571429,0.7469435573571428,0.7137657430714286,0.600437115,0.5856390970714286,0.6287031632857143,0.6687848295,0.6791198239999999,-0.017619779357142856,-0.010865209142857142,-0.04306406621428571,-0.010334994642857143,0.027848987214285716,0.03562131757142857,0.04306406621428571,0.9309325015,0.07626946114285714,0.13322074292857142,0.009698576214285715,0.009698576214285715,0.11397410678571429,0.03562131757142857,0.027848987214285716,4.273092071428571e+18,0.41217961456815205,0.1882575004318479,0.13928074716074715,0.26028213783925286,0.3353786833070645
Compas Dataset,nn keras,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",0.6727597853571429,0.6917049647857143,0.7406011220714286,0.7116767831428571,0.5931849791428572,0.5736931562857143,0.6307578616428572,0.6684542255714286,0.6805030164285714,-0.03131661407142857,-0.025229829928571427,-0.057064705214285714,-0.012048790785714285,0.0323950085,0.04448742121428571,0.057064705214285714,0.9128271282142857,0.09697789907142858,0.11951122592857143,0.01281693957142857,0.01281693957142857,0.15617965278571427,0.04448742121428571,0.0323950085,4.273092071428571e+18,0.4087025631119695,0.1844824160308876,0.14275779858665302,0.26405722227048983,0.33724739997787145
