data,ML method,sensitive attrs,bias mitigation,other,accuracy,precision,recall,f1score,mean_pred,race|unprivileged mean_pred,sex|unprivileged mean_pred,race|privileged mean_pred,sex|privileged mean_pred,race|unprivileged acc,sex|unprivileged acc,race|privileged acc,sex|privileged acc,race|[AOD] Average Odds Difference,sex|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,sex|[EOD] Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,sex|[SPD] Statistical Parity Difference,race|[ERD] Error Rate Difference,sex|[ERD] Error Rate Difference,race|[A_AOD] Absolute Average Odds Difference,sex|[A_AOD] Absolute Average Odds Difference,race|[A_EOD] Absolute Equal Opportunity Difference,sex|[A_EOD] Absolute Equal Opportunity Difference,race|[A_SPD] Absolute Statistical Parity Difference,sex|[A_SPD] Absolute Statistical Parity Difference,race|[DI] Disparate Impact,sex|[DI] Disparate Impact,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,race|[FR] Flip Rate,sex|[FR] Flip Rate,race|[SF] Statistical Parity Subgroup Fairness for One Attribute,sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,race|[DF] Differential Fairness for One Attribute,sex|[DF] Differential Fairness for One Attribute,[SF] Statistical Parity Subgroup Fairness,[DF] Differential Fairness,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,id,TP,FP,FN,TN,MCC
Adult Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23, 24]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 28}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23, 24]}, Pos Y vec loss: {'weight': 1200000}""}",0.8000307031010132,0.6138107912621443,0.4739643489059481,0.531468506077592,0.1874194043598403,0.16665661223116773,0.17171767597254556,0.1909427697308818,0.19519824051797702,0.8374517380002848,0.8378749280593547,0.7936319973442385,0.7811860649548248,0.02410621524977686,0.06399672060374764,0.0414325287832503,0.07940803342888905,-0.024286157499714075,-0.02348056454543145,0.04381974065604634,0.05668886310452993,0.03553870047919115,0.06551054116678853,0.06542940580118259,0.09697546604253789,0.02623442733027262,0.027014950791195307,0.8747785774358803,0.8846317061809084,0.16938936583298808,0.172089475571043,0.033381946576604184,0.1148910039914031,0.0032544462228633747,0.005980496507887507,0.15140042261939518,0.15483051630919806,0.007156660004115703,0.32434284288619075,0.22462775466648238,0.12981166743426442,5.37608237663704e+18,0.11438440282468527,0.07303500153515503,0.12693429536383175,0.685646300276328,0.41505600064869286
Adult Dataset,nn keras,"['race', 'sex']",FairBalance Bias Mitigation,{},0.8124808105618667,0.5886004116922657,0.7484163358325999,0.6582052699032616,0.30733036536690206,0.20914801422849552,0.15969373626652103,0.32406617523415815,0.380476474010894,0.8508689370473057,0.8819473774239242,0.8059546310149148,0.7780278115570645,-0.06074941207933943,-0.09352608946950666,-0.06415935949563163,-0.06822320427046666,-0.11491816100566259,-0.22078273774437296,0.04491430603239084,0.10391956586685976,0.061031481439981806,0.09352608946950666,0.0728507419208169,0.07117383174899419,0.11491816100566259,0.22078273774437296,0.647136309284752,0.42015064583520545,0.559543455205157,1.397173084787821,0.15124347559103465,0.1688440282468529,0.01429519462061305,0.04889656429754422,0.43977593770956824,0.8707111351164357,0.050016492193804864,1.3289494563389486,0.22555359155142063,0.17681232836820476,5.37608237663704e+18,0.1805649370586429,0.12676542830825913,0.060753761129874115,0.6319158735032239,0.5396163640218432
Adult Dataset,nn keras,"['race', 'sex']",FairMask Bias Mitigation,{},0.8523718145532699,0.7372378229465758,0.6095108502791284,0.6651104243760074,0.2004451949646914,0.1326927597594431,0.07215179968666609,0.2119953368034014,0.26403181600809245,0.896779911043174,0.9280027353807843,0.8447795684928441,0.8148612830278987,-0.023221158013722373,-0.10572934271608977,-0.01792770692067305,-0.12817763724074926,-0.07930257704395828,-0.19188001632142634,0.052000342550329884,0.11314145235288545,0.03068693214525245,0.10572934271608977,0.04897696953546074,0.12817763724074926,0.07930257704395828,0.19188001632142634,0.6267456679546786,0.2723951309773078,0.611502449200165,2.753506373670749,0.0,0.0,0.009865591212861059,0.042500343371339955,0.4722136290399721,1.3115226884171824,0.042016816664402615,1.9264915485855993,0.22933838569999482,0.15390468460474824,5.37608237663704e+18,0.14706785385323914,0.053377341111452245,0.09425084433527785,0.7053039607000308,0.5774693136868744
Adult Dataset,nn keras,"['race', 'sex']",No Bias Mitigation,{},0.8531777709548665,0.7453565353711145,0.6016547238416353,0.662970526905605,0.19589346023948415,0.11612306259180354,0.07096786412540097,0.20949342825696382,0.2578250608988847,0.8984368089842982,0.9285634093443189,0.8454590156270807,0.8157715388138383,-0.04941349303200339,-0.10063743206693272,-0.0616007748107259,-0.12211848013985505,-0.0933703656651602,-0.18685719677348364,0.052977793357217494,0.11279187053048056,0.05265416819383719,0.10063743206693272,0.07446345473549609,0.12211848013985505,0.0933703656651602,0.18685719677348364,0.555011447813666,0.27541698935166964,0.8344466392751094,2.6851375018130277,0.0243705864292293,0.020310101320233295,0.011616212368551418,0.041391249229712226,0.5976807180553226,1.2969212292882897,0.042596091420769214,2.0567479718842674,0.23348757308677795,0.15863862159664072,5.37608237663704e+18,0.1451949646914338,0.05069849554805035,0.09612373349708318,0.7079828062634326,0.5779731712951882
Adult Dataset,nn keras,"['race', 'sex']",Reweighing Bias Mitigation,{},0.8347405587964385,0.684980360266197,0.5846326382998766,0.6304296188967712,0.20610224132637392,0.15861473926174102,0.12108803252936959,0.21418385899025005,0.24828783025079618,0.8660524235306338,0.9031066047922671,0.829393375392409,0.8008119498800909,-0.006951792527705417,-0.0052925286940901225,-0.007176138838290118,0.030093288046201004,-0.05556911972850901,-0.1271997977214265,0.03665904813822481,0.10229465491217622,0.03204101164794006,0.021653834153156873,0.05882083058760649,0.043251412342371884,0.055587064238127405,0.1271997977214265,0.7435564781864518,0.4884600128432372,0.37027480871437,1.0639483624908208,0.13431839115750688,0.1610761436905127,0.0069071207155999735,0.02818566590331545,0.30560827415625347,0.7205274412168696,0.027215504000782754,1.1232417584232226,0.1810736744459527,0.10153348345960334,5.37608237663704e+18,0.14108074915566468,0.06502149217070922,0.1002379490328523,0.6936598096407738,0.5279058269281457
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",0.6675938803,0.6910262729000001,0.721441831725,0.704325160225,0.576738525725,0.559273812,0.618788125625,0.6103731371750001,0.566522139025,0.6627568407,0.67015058935,0.676965508475,0.666937843225,-0.022972633625,0.0198202143,-0.0231574343,0.002439719075,-0.051099325200000004,0.05226598665,-0.01420866785,0.0032127460749999995,0.041593385275,0.04275849065,0.0435647993,0.040306858225,0.05644145874999999,0.06360858965,0.9177475146999999,1.092674590775,0.106320964775,0.100275371175,0.12812934625,0.061265646775,0.012679679975,0.00988667425,0.0983571117,0.10607304365,0.020606535025,0.37386174535,0.131470657275,0.120933292525,4.804522925000001e+18,0.3978442280905713,0.1788942976344287,0.15351182195842303,0.269749652316577,0.3263969380464629
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}""}",0.6675243394,0.69067103695,0.722144743675,0.704433967925,0.577642559125,0.55993932695,0.619358755525,0.611937425975,0.567600930575,0.66300846215,0.67023839545,0.676074055775,0.6667706912,-0.024148191875,0.019142507349999997,-0.02310894145,0.0022183135250000005,-0.051998099075000005,0.051757824975,-0.013065593549999999,0.003467704225,0.038280949475,0.04215286775,0.0423112375,0.047414607525,0.058908280825000006,0.061215278875,0.9145741485000001,1.0913178088,0.11033419387500001,0.09559111935,0.128129346325,0.060187760725000004,0.013216083975000001,0.009495833375,0.10320469735,0.10161217695,0.019637022875,0.3384389241,0.11817285159999999,0.10827829929999999,4.804522925000001e+18,0.3982614743231966,0.17938108480180343,0.153094575815422,0.26926286505957797,0.32616302230293404
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",0.66759388035,0.6914305191250001,0.71959616615,0.70381329755,0.574791376925,0.557157177775,0.610691863275,0.60898547555,0.566068361825,0.662940308275,0.6687143783,0.67630516745,0.66722769085,-0.02399837505,0.011978880550000001,-0.023646730725000002,-0.004243222374999999,-0.051828297825,0.044623501375,-0.013364859025,0.0014866874500000004,0.037330156850000004,0.0385795503,0.044430774725,0.042775222325,0.057901250475,0.057112728725000006,0.91586079255,1.079067115325,0.108304073,0.0907400082,0.1305980528,0.06394297639999999,0.012984828525,0.0088647403,0.10104113212499999,0.0954944315,0.019031222925,0.3299619617,0.12865542892499998,0.10608225425,4.804522925000001e+18,0.3968706536872139,0.1779207232377861,0.1544853963702972,0.2707232267047028,0.3263435288421496
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Pos Y vec loss: {'weight': 1200000}""}",0.6678025035,0.69197192685,0.719922267575,0.703916706175,0.5748609179999999,0.55860377205,0.60616685575,0.60639878685,0.567286886075,0.6625453993,0.672379095725,0.6777861611,0.666557964275,-0.019303784600000002,0.004487058824999999,-0.021792693374999998,-0.005835704875,-0.047795014749999996,0.0388799697,-0.015240761825,0.005821131450000001,0.03316017625,0.040374420375,0.040904803175,0.043558376075,0.054502264700000004,0.0547670063,0.921418882675,1.06971769815,0.10256085607500001,0.0891633876,0.1327538247,0.07482614735,0.012220070775,0.008458906875,0.0959358652,0.09339488997499999,0.01671489725,0.30223136772500003,0.11908964394999999,0.096873644075,4.804522925000001e+18,0.397009735781249,0.177851182218751,0.15434631436246943,0.2707927676375306,0.3271967376162288
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}""}",0.6678372740499999,0.6922945820749999,0.7194167107,0.7037772665,0.574339360225,0.54886520525,0.6241825859000001,0.6234375051,0.56236929345,0.661054848,0.673056999375,0.680696354025,0.666509708275,-0.046488883875,0.028715115025000005,-0.048649462649999996,0.013338536849999999,-0.074572299975,0.0618132924,-0.019641506075000002,0.00654729115,0.053571700575000006,0.045513621825,0.06087135340000001,0.047676932150000004,0.077822113075,0.06929776075,0.8806278955250001,1.11138174655,0.148134961525,0.10782465322500001,0.10441585535,0.056258692675,0.017488166425,0.010757146025,0.1355809758,0.11572547204999999,0.023807598574999998,0.367108461825,0.13418936452500002,0.1122635189,4.804522925000001e+18,0.39676634212708073,0.17757301809791928,0.154589707892762,0.27107093188223796,0.3272844325247591
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",0.6653685675000001,0.690655510675,0.71608098835,0.70131764615,0.5729833101249999,0.5565901974,0.607264868525,0.604756255925,0.5646962657,0.6612964779999999,0.666743811925,0.6731852684249999,0.66495129585,-0.02055246715,0.009688940875,-0.0199009191,-0.005215261324999999,-0.0481660586,0.042568602875,-0.0118887904,0.0017925161,0.03479871775,0.037289363175,0.043856175000000004,0.045261270025,0.05499027225000001,0.055861078475000006,0.921024358875,1.0757597636,0.104415319775,0.0899591936,0.131397774725,0.066968011225,0.012339470449999999,0.008672753025,0.097197905175,0.094493647975,0.01955123305,0.366278519775,0.14625400685,0.1217550628,4.804522925000001e+18,0.39485396387068294,0.17812934625431706,0.15650208623696243,0.2705146036380376,0.3225218931839911
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}""}",0.66748956885,0.6908307005000001,0.7218627988749999,0.7043570961750001,0.57746870655,0.5586967726000001,0.620023115575,0.6138747773500001,0.56715587905,0.6614554511999999,0.6732318313500001,0.67890505655,0.6660419859,-0.0267871582,0.019426949775,-0.029628717825,0.006429828575,-0.0551780048,0.052867236575,-0.017449605325,0.0071898454,0.04213236995,0.042580220775,0.048582010525,0.042209286224999996,0.06363553685,0.062787138925,0.9104134148749999,1.09386336695,0.121031473275,0.09849290795,0.12764255905,0.060605007025000004,0.014270370474999999,0.0097580378,0.11203226987499999,0.104612708575,0.0202477556,0.34953982015,0.12160059175,0.110551656425,4.804522925000001e+18,0.3981571627236324,0.1793115438263676,0.15319888734080084,0.2693324061091992,0.32582718010269257
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Reconstruction loss', 'KL divergence loss'])Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",0.667246175325,0.6902639052749999,0.722362483,0.7043619643250001,0.578129346375,0.560608764725,0.619395510975,0.611883578775,0.56807755845,0.66120157275,0.6701237911,0.6786545629,0.66641142765,-0.022936844175000002,0.01895212575,-0.026261046175000004,0.0018400192999999995,-0.051274814125,0.051317952599999994,-0.017452990125,0.0037123634749999996,0.038512575975000005,0.0441422972,0.048237218724999996,0.047042407800000005,0.059115255425,0.0631051211,0.917475265625,1.0898192199249999,0.10933855079999999,0.09822001147500001,0.12799026422499998,0.059631432500000005,0.01327551795,0.009815875975,0.10239665105,0.1041088818,0.019510804425,0.3485033869,0.125437096375,0.109662247425,4.804522925000001e+18,0.3983657858699728,0.17976356050502723,0.15299026427164386,0.2688803893533561,0.3254348242551395
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",0.665716272625,0.690820023175,0.7165024050000001,0.701612733425,0.5731223921749999,0.5558097193,0.6091161481999999,0.6065477500750001,0.5644047784249999,0.6618912883,0.6687922333,0.6729553688500001,0.664868207475,-0.0232312578,0.011984686775,-0.021303227350000002,-0.0021885475999999992,-0.050738030775,0.04471136975,-0.011064080525,0.003924025775,0.03964661015,0.036371609825,0.0459636143,0.04310080545,0.058903838524999995,0.056839823,0.9168758273750001,1.081044798925,0.111635654625,0.092278860325,0.13087621695,0.069019471425,0.013232236149999998,0.008822280525,0.10381320352500001,0.097085597525,0.018539212875,0.316928170925,0.12528240907500002,0.098773334475,4.804522925000001e+18,0.3950973574478837,0.17802503472711628,0.15625869263259565,0.2706189151924044,0.32313938970973805
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}""}",0.66776773295,0.691325731125,0.721275267675,0.704390316175,0.57642559105,0.560563854125,0.6090966823999999,0.607113933325,0.568505905225,0.661669509675,0.6752245003999999,0.67949827735,0.66592640375,-0.017582754175,0.005411185899999999,-0.022620864075,-0.0017995481749999997,-0.046550079300000005,0.040590777225,-0.01782876775,0.009298096775,0.032687007925,0.0376884095,0.042392220275,0.043698778475,0.05351939535,0.05318141697499999,0.9237117145499999,1.07283105515,0.0998472532,0.08543625657500001,0.132614742675,0.0776425591,0.0120103838,0.008237468575,0.0935980377,0.089930004725,0.0166541576,0.293359304825,0.11941099822500001,0.0967228949,4.804522925000001e+18,0.39777468707473296,0.17865090397526703,0.15358136302442246,0.26999304592557755,0.32668992498244187
Compas Dataset,nn keras,"['race', 'sex']",FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8, 7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 15}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8, 7]}, Pos Y vec loss: {'weight': 1200000}""}",0.666168289225,0.691103419125,0.717245869,0.7020969102250001,0.57357440885,0.557739284075,0.60384307865,0.604012022625,0.566154208025,0.661754987675,0.668633298925,0.67450463495,0.665459497625,-0.018300625325,0.003973467399999998,-0.018856807475,-0.0085257308,-0.0462727382,0.03768887065,-0.012749647324999999,0.0031738013499999994,0.034317294825,0.0388281645,0.046764777575,0.043265151550000006,0.05341469875,0.05417998235,0.923365962775,1.06746142225,0.10129398734999999,0.088352242025,0.1332058414,0.075591098725,0.01200656395,0.008412288399999999,0.094922646175,0.092135356025,0.016604008849999997,0.3139128361,0.12728635645,0.10640462675,4.804522925000001e+18,0.39554937413823377,0.17802503471176628,0.15580667597765901,0.27061891517234093,0.32410398947332375
Compas Dataset,nn keras,"['race', 'sex']",FairBalance Bias Mitigation,{},0.62413073715,0.653929747975,0.6767243924999999,0.664492085125,0.5707579972000001,0.546214162025,0.62933522765,0.6182104927500001,0.556862768175,0.62521376155,0.6368939056749999,0.622128503075,0.62076644905,-0.055492500425,0.046388983300000006,-0.033319792274999996,0.038229629924999994,-0.07199633065,0.072472459525,0.0030852585999999993,0.0161274567,0.056417103324999995,0.05410945705,0.041421532425000004,0.049616781474999996,0.07230435895000001,0.072933421525,0.8852353416,1.1320806474,0.13521399605,0.11369049915,0.32117524340000003,0.319228094575,0.016230237825,0.011286538025,0.124642046225,0.122752630925,0.02228151635,0.35983820375,0.12924259362499999,0.123642760825,4.804522925000001e+18,0.37312239220499943,0.1976356049950006,0.17823365785737116,0.2510083449426288,0.23781572612868876
Compas Dataset,nn keras,"['race', 'sex']",FairMask Bias Mitigation,{},0.67454798325,0.6995316865000001,0.72082152175,0.7085479716,0.569158553525,0.5032213514999999,0.67508979255,0.695905926225,0.544023163625,0.668878909,0.6884267739000001,0.6854927432,0.6710384783000001,-0.16725324145,0.09844558935,-0.1484922487,0.078016490475,-0.1926845747,0.131066628925,-0.016613834175,0.01738829555,0.16725324145,0.09844558935,0.1484922487,0.081850019825,0.1926845747,0.131066628925,0.72211217645,1.24156554475,0.394083873875,0.19013617235,0.0,0.0,0.043327011025,0.020291230875,0.32890138962500004,0.213651214825,0.05016829125,0.7742442809,0.21469166882500001,0.23707175867500002,4.804522925000001e+18,0.3975312934396179,0.17162726008538207,0.15382475660182057,0.2770166898731794,0.3412071301972409
Compas Dataset,nn keras,"['race', 'sex']",No Bias Mitigation,{},0.678025034725,0.695793465625,0.743544747275,0.7170632699749999,0.59043810845,0.520869080475,0.7435680955499999,0.724101040875,0.554137951175,0.6728292741749999,0.706340044675,0.6880660481499999,0.6711239950250001,-0.17909880855,0.157554310375,-0.1517886142,0.1357122993,-0.20323196045,0.1894301444,-0.015236774175,0.035216049575,0.17909880855,0.157554310375,0.1517886142,0.1357122993,0.20323196045,0.1894301444,0.71923021855,1.34710812345,0.39768984775,0.253937519275,0.020201669025,0.055598052825,0.04570557545,0.029309077425000003,0.332203501425,0.29539550062500003,0.058690694275,1.03727266885,0.251018104475,0.286399024875,4.804522925000001e+18,0.40990959669255667,0.1805285117574433,0.14144645338210474,0.2681154381678953,0.34763918826309376
Compas Dataset,nn keras,"['race', 'sex']",Reweighing Bias Mitigation,{},0.627225312875,0.6480836175,0.70977767915,0.676833517975,0.604311543775,0.57896054995,0.661671432375,0.653335055925,0.590639604425,0.62442317455,0.64219656755,0.63271183205,0.6236025739250001,-0.057276855424999995,0.047872774325,-0.040165343524999994,0.033922610025,-0.07437450595,0.07103182797499999,-0.00828865755,0.0185939936,0.063462905875,0.061879946925,0.054945368525,0.060125777224999996,0.0785334766,0.076310683675,0.88969816015,1.12421996495,0.1377371242,0.1122937244,0.305945758075,0.30566759395,0.0176363885,0.011826859225,0.12704509865,0.12171581314999999,0.023985416675,0.41459830540000003,0.141154510425,0.12848844372499998,4.804522925000001e+18,0.3914464534178255,0.2128650903571745,0.15990959666195242,0.2357788595630476,0.239973298260943
